QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MAJAPPLY,MAJA_PLY,GFTC_MAJ,GFTC0MAJ,MAJ_MO,MAJ_MO_,MAJPURX,MAJPURX_,MAJRENTX,MAJR_NTX,MAJINSTX,MAJI_STX,MJAPPL1,MJAPPL1_,MJAPPL2,MJAPPL2_,MJAPPL3,MJAPPL3_,MJAPPL4,MJAPPL4_,MJAPPL5,MJAPPL5_,MJAPPL6,MJAPPL6_,MJAPPL7,MJAPPL7_,MJAPPL8,MJAPPL8_,MJAPPL9,MJAPPL9_
20213,04555394,1,0,1,120,D,1,D,05,D,211,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04555394,2,0,1,100,D,1,D,05,D,2325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04556754,1,0,1,120,D,1,D,07,D,149,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04557194,1,0,1,195,D,1,D,06,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04557284,1,0,1,140,D,1,D,07,D,2800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04557754,1,0,1,140,D,1,D,07,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04557924,1,0,1,140,D,1,D,07,D,1712,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04559184,1,0,1,140,D,1,D,05,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04559364,1,0,1,195,D,1,D,07,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04559604,1,0,2,195,D,1,D,05,D,2200,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04559814,1,0,1,120,D,1,D,06,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04559924,1,0,1,140,D,1,D,07,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04560094,1,0,1,140,D,1,D,06,D,600,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04560094,2,0,1,195,D,1,D,06,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04561264,1,0,1,160,D,1,D,05,D,800,D,,A,350,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04561594,1,0,2,220,D,1,D,05,D,,H,,A,,H,100,D,160,D,,A,,A,,A,,A,,A,,A,,A
20213,04561594,1,1,2,100,D,1,D,05,D,3525,E,,A,42,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04561594,1,2,2,160,D,1,D,05,D,700,E,,A,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04561594,2,0,2,140,D,1,D,05,D,2685,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04561644,1,0,2,195,D,1,D,05,D,750,F,,A,99,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04562194,1,0,1,195,D,1,D,05,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04562584,1,0,1,170,D,1,D,07,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04563214,1,0,1,220,D,1,D,06,D,,H,,A,,A,220,D,120,D,,A,,A,,A,,A,,A,,A,,A
20213,04563214,1,1,1,120,D,1,D,06,D,40,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04563364,1,0,2,120,D,1,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04563424,1,0,1,120,D,1,D,06,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04564964,1,0,1,120,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04565034,1,0,1,100,D,1,D,07,D,1200,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04566324,1,0,1,140,D,3,D,07,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04567514,1,0,1,195,D,1,D,07,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04567554,1,0,1,140,D,1,D,05,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04567554,2,0,1,195,D,1,D,05,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04567684,1,0,1,140,D,1,D,07,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04567684,2,0,1,195,D,1,D,07,D,606,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04567994,1,0,1,120,D,1,D,06,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04569044,1,0,1,195,D,1,D,06,D,2800,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04569264,1,0,1,195,D,2,D,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04569454,1,0,1,195,D,1,D,07,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04569644,1,0,2,120,D,3,D,06,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04570064,1,0,1,140,D,1,D,07,D,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04570514,1,0,1,140,D,1,D,07,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04570874,1,0,1,140,D,1,D,07,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04571264,1,0,1,195,D,1,D,08,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04571434,1,0,1,140,D,1,D,06,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04571554,1,0,1,140,D,1,D,07,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04571634,1,0,1,140,D,1,D,08,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04571634,2,0,1,195,D,1,D,08,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04571704,1,0,1,195,D,2,D,07,D,,A,138,F,99,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04571764,1,0,1,195,D,1,D,07,D,1200,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04571864,1,0,1,160,D,1,D,08,D,1045,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04571884,1,0,1,140,D,1,D,07,D,1870,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04572244,1,0,1,140,D,1,D,07,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04572574,1,0,1,140,D,1,D,06,D,174,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04572654,1,0,1,120,D,1,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04573034,1,0,2,120,D,1,D,06,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04573054,1,0,1,140,D,1,D,08,D,1420,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04573274,1,0,2,220,D,1,D,06,D,,H,,A,,A,140,D,170,D,120,D,,A,,A,,A,,A,,A,,A
20213,04573274,1,1,2,140,D,1,D,06,D,4672,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04573274,1,2,2,120,D,1,D,06,D,1328,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04573294,1,0,1,100,D,1,D,07,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04573294,2,0,1,140,D,1,D,07,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04573294,3,0,1,160,D,1,D,08,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04573294,4,0,1,195,D,1,D,07,D,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04573294,5,0,1,120,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04573724,1,0,1,160,D,1,D,08,D,1385,D,,A,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04574564,1,0,1,120,D,1,D,06,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04574564,2,0,1,140,D,1,D,08,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04574564,3,0,1,160,D,1,D,07,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04574704,1,0,2,195,D,1,D,06,D,4300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04574714,1,0,1,195,D,1,D,08,D,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04575084,1,0,1,140,D,3,D,08,D,565,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04575614,1,0,1,195,D,1,D,08,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04575974,1,0,1,120,D,1,D,06,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04576074,1,0,1,120,D,1,D,07,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04576274,1,0,1,140,D,1,D,08,D,1014,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04576364,1,0,1,100,D,3,D,07,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04576634,1,0,1,140,D,1,D,07,D,532,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04577904,1,0,1,195,D,1,D,07,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04577904,2,0,1,120,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04578834,1,0,1,140,D,1,D,06,D,854,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04579014,1,0,2,140,D,1,D,06,D,1839,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04579064,1,0,1,140,D,1,D,08,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04579314,1,0,1,140,D,1,D,08,D,235,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04610283,1,0,1,195,D,1,D,06,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04611203,1,0,1,100,D,1,D,06,D,560,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04612353,1,0,2,100,D,1,D,04,D,828,D,,A,150,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04613643,1,0,1,195,D,1,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04613963,1,0,1,100,D,1,D,04,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04613963,2,0,1,195,D,1,D,04,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04614223,1,0,1,140,D,1,D,04,D,1729,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04614233,1,0,1,195,D,1,D,06,D,2033,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04614233,2,0,1,140,D,1,D,06,D,856,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04614233,3,0,1,100,D,1,D,06,D,749,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04614383,1,0,1,120,D,1,D,04,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04614673,1,0,2,195,D,1,D,04,D,814,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04614893,1,0,1,100,D,1,D,05,D,1063,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04615663,1,0,1,120,D,1,D,04,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04616073,1,0,1,220,D,1,D,04,D,,H,,A,,A,140,D,100,D,,A,,A,,A,,A,,A,,A,,A
20213,04616073,1,1,1,140,D,1,D,04,D,2402,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04616073,1,2,1,100,D,1,D,04,D,298,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04617413,1,0,1,210,D,1,D,05,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04619023,1,0,1,120,D,1,D,04,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04619123,1,0,2,140,D,1,D,04,D,678,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04619183,1,0,1,140,D,1,D,04,D,735,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04619303,1,0,1,210,D,1,D,05,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04619303,2,0,1,100,D,1,D,04,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04620713,1,0,1,120,D,1,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04621433,1,0,1,100,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04652353,1,0,1,140,D,1,D,06,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04652433,1,0,1,140,D,1,D,06,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04652663,1,0,1,100,D,1,D,05,D,290,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04652743,1,0,1,195,D,1,D,06,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04652903,1,0,1,160,D,1,D,06,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04653133,1,0,1,120,D,1,D,05,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04653733,1,0,1,195,D,1,D,06,D,950,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04654273,1,0,1,120,D,1,D,06,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04654373,1,0,1,210,D,1,D,06,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04654923,1,0,1,140,D,1,D,06,D,699,D,,A,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04655143,1,0,1,195,D,1,D,07,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04655143,2,0,1,180,D,1,D,07,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04655383,1,0,1,195,D,1,D,07,D,649,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04655753,1,0,1,120,D,1,D,06,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04655883,1,0,1,220,D,1,D,05,D,,H,,A,,A,120,D,160,D,210,D,100,D,,A,,A,,A,,A,,A
20213,04655883,1,1,1,120,D,1,D,05,D,450,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04655883,1,2,1,160,D,1,D,05,D,3532,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04655883,1,3,1,210,D,1,D,05,D,1261,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04655883,1,4,1,100,D,1,D,05,D,3966,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04655963,1,0,1,120,D,1,D,07,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04656273,1,0,1,140,D,1,D,06,D,2534,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04656803,1,0,1,140,D,1,D,05,D,218,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04657253,1,0,1,220,D,1,D,07,D,,H,,A,,A,120,D,140,D,160,D,195,D,,A,,A,,A,,A,,A
20213,04657253,1,1,1,120,D,1,D,07,D,248,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04657253,1,2,1,140,D,1,D,07,D,1324,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04657253,1,3,1,195,D,1,D,07,D,928,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04657783,1,0,1,220,D,1,D,07,D,,H,,A,,A,100,D,195,D,,A,,A,,A,,A,,A,,A,,A
20213,04657783,1,1,1,100,D,1,D,07,D,401,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04657783,1,2,1,195,D,1,D,07,D,2599,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04657833,1,0,1,120,D,1,D,06,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04657913,1,0,1,140,D,1,D,06,D,775,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04658853,1,0,1,180,D,1,D,07,D,237,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04659033,1,0,1,195,D,1,D,06,D,750,D,,A,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04659033,2,0,1,120,D,1,D,06,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04659193,1,0,1,160,D,1,D,06,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04659253,1,0,2,195,D,1,D,05,D,963,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04660293,1,0,1,140,D,1,D,05,D,2100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04660413,1,0,1,140,D,1,D,07,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04660514,1,0,1,120,D,1,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04660643,1,0,1,160,D,1,D,07,D,791,E,,A,193,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04660643,2,0,1,180,D,1,D,06,D,144,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04660723,1,0,1,100,D,1,D,07,D,775,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04661053,1,0,2,140,D,1,D,05,D,916,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04661163,1,0,2,100,D,1,D,05,D,1395,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04661453,1,0,1,140,D,1,D,07,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04662023,1,0,1,160,D,1,D,07,D,860,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04662163,1,0,1,180,D,1,D,07,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04662413,1,0,1,180,D,1,D,06,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04662763,1,0,1,180,D,1,D,06,D,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04663393,1,0,1,195,D,1,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04680293,1,0,2,160,D,1,D,06,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04680333,1,0,1,140,D,1,D,07,D,929,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04680633,1,0,1,195,D,1,D,07,D,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04680633,2,0,1,120,D,1,D,07,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04680633,3,0,1,140,D,1,D,07,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04681063,1,0,1,140,D,1,D,08,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04681473,1,0,1,195,D,1,D,08,D,688,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04682143,1,0,1,100,D,3,D,08,D,980,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04682553,1,0,1,140,D,1,D,07,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04683043,1,0,1,160,D,1,D,08,D,272,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04683343,1,0,1,195,D,1,D,07,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04683723,1,0,1,140,D,1,D,08,D,2200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04684093,1,0,1,120,D,1,D,06,D,116,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04684213,1,0,1,140,D,1,D,07,D,540,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04685583,1,0,1,120,D,3,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04685973,1,0,1,120,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04686013,1,0,1,140,D,1,D,07,D,542,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04686623,1,0,1,180,D,1,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04686833,1,0,1,195,D,1,D,06,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04687133,1,0,1,120,D,1,D,06,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04687133,2,0,2,120,D,1,D,06,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04687293,1,0,1,195,D,1,D,06,D,1478,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04687433,1,0,1,120,D,1,D,06,D,210,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04687433,2,0,1,100,D,1,D,06,D,800,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04687543,1,0,1,195,D,1,D,08,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04687573,1,0,1,195,D,1,D,07,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04687993,1,0,1,140,D,1,D,08,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04687993,2,0,1,195,D,1,D,07,D,321,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04688123,1,0,1,100,D,1,D,08,D,2300,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04688563,1,0,1,160,D,1,D,07,D,700,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04688563,2,0,1,120,D,1,D,07,D,555,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04688743,1,0,1,170,D,1,D,06,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04688963,1,0,1,195,D,1,D,08,D,1135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04689123,1,0,1,140,D,1,D,08,D,1150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04689653,1,0,1,120,D,1,D,06,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04689823,1,0,1,120,D,1,D,06,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04735672,1,0,1,120,D,1,D,04,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04735672,2,0,1,100,D,1,D,04,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04735672,3,0,1,160,D,1,D,04,D,534,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04735672,4,0,1,140,D,1,D,04,D,1281,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04735972,1,0,2,220,D,1,D,04,D,,H,,A,,A,100,D,210,D,140,D,160,D,195,D,120,D,,A,,A,,A
20213,04735972,1,1,2,100,D,1,D,04,D,1203,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04735972,1,2,2,140,D,1,D,04,D,1220,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04735972,1,3,2,160,D,1,D,04,D,645,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04735972,1,4,2,195,D,1,D,04,D,2620,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04735972,1,5,2,120,D,1,D,04,D,312,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04736222,1,0,1,100,D,1,D,06,D,890,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04736962,1,0,2,195,D,1,D,04,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04739242,1,0,1,120,D,1,D,05,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04739342,1,0,1,195,D,1,D,05,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04739962,1,0,2,195,D,1,D,04,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04741372,1,0,1,120,D,1,D,05,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04742662,1,0,1,120,D,1,D,04,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04742662,2,0,1,100,D,1,D,04,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04742662,3,0,1,140,D,1,D,04,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04742662,4,0,1,160,D,1,D,04,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04742762,1,0,2,100,D,1,D,04,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04744072,1,0,1,120,D,1,D,05,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04744072,2,0,1,160,D,1,D,04,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04744162,1,0,1,120,D,1,D,05,D,155,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04744562,1,0,1,140,D,1,D,04,D,1177,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
