QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,APPRPRYB,APPR_RYB,SRVCMOB,SRVCMOB_,REPAIRX,REPAIRX_,APPRPB1,APPRPB1_,APPRPB2,APPRPB2_,APPRPB3,APPRPB3_,APPRPB4,APPRPB4_,APPRPB5,APPRPB5_,APPRPB6,APPRPB6_,APPRPB7,APPRPB7_,APPRPB8,APPRPB8_,APPRPB9,APPRPB9_
20213,04845031,6,0,1,200,D,13,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04845401,8,0,1,200,D,07,D,255,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04845451,3,0,1,190,D,06,D,112,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04845581,6,0,1,190,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04845581,7,0,1,200,D,06,D,185,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04845601,4,0,1,100,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04845681,7,0,1,160,D,08,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04846031,5,0,1,110,D,07,D,213,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04846501,9,0,1,110,D,08,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04846501,10,0,1,190,D,07,D,161,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04846671,9,0,1,110,D,07,D,255,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04846841,7,0,1,190,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04846981,3,0,1,220,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04847011,4,0,1,210,D,13,D,,H,210,D,190,D,,A,,A,,A,,A,,A,,A,,A
20213,04847011,4,1,1,190,D,13,D,78,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04847011,4,2,1,200,D,13,D,92,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04847011,4,3,1,220,D,13,D,54,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04847191,5,0,1,210,D,13,D,,H,210,D,190,D,,A,,A,,A,,A,,A,,A,,A
20213,04847191,5,1,1,110,D,13,D,38,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04847191,5,2,1,190,D,13,D,37,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04847321,3,0,1,190,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04847561,4,0,1,190,D,07,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04847641,9,0,1,200,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04847961,4,0,1,100,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04848121,12,0,1,190,D,08,D,81,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04848251,11,0,1,190,D,13,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04848331,4,0,1,110,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04848441,12,0,1,190,D,13,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04848621,12,0,1,190,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04849091,7,0,1,110,D,06,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04849501,9,0,1,190,D,13,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04849551,15,0,1,190,D,06,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04849581,4,0,1,190,D,07,D,312,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04849681,7,0,1,200,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04849821,8,0,1,190,D,13,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04849821,9,0,1,190,D,07,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04849841,20,0,1,110,D,13,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04849841,21,0,1,140,D,08,D,155,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04849841,22,0,1,190,D,06,D,128,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04849961,3,0,1,110,D,08,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04850101,8,0,1,200,D,06,D,823,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20213,04850101,9,0,1,190,D,06,D,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04609874,3,0,1,190,D,09,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04610244,4,0,1,200,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04610314,5,0,1,130,D,13,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04610734,6,0,1,110,D,13,D,91,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04610994,5,0,1,190,D,08,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04611294,3,0,1,190,D,09,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04611294,4,0,2,190,D,07,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04611394,13,0,1,190,D,09,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04611474,3,0,1,190,D,09,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04611674,12,0,1,190,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04611674,13,0,1,130,D,09,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04612624,9,0,1,190,D,13,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04612704,12,0,1,190,D,08,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04612704,13,0,1,190,D,09,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04613294,7,0,1,190,D,07,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04613504,2,0,1,190,D,08,D,151,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04613664,5,0,1,130,D,13,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04613674,7,0,1,190,D,09,D,191,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04613684,3,0,1,190,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04613704,17,0,1,220,D,08,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04614084,6,0,1,100,D,09,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04614284,5,0,1,220,D,13,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04614474,4,0,1,110,D,09,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04614734,11,0,1,190,D,09,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04614784,9,0,1,170,D,09,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04614974,5,0,1,130,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04615104,5,0,1,130,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04615104,6,0,1,130,D,08,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04615404,3,0,1,190,D,13,D,81,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04615534,2,0,1,130,D,08,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04615534,3,0,1,190,D,08,D,121,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04615604,4,0,1,190,D,08,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04615824,10,0,1,200,D,13,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04616094,2,0,1,190,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04616614,6,0,1,110,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04616774,4,0,1,190,D,13,D,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04616774,5,0,1,110,D,13,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04617474,4,0,1,220,D,13,D,73,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04617804,4,0,1,110,D,13,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04618114,5,0,1,200,D,07,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04618354,4,0,1,190,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04618504,3,0,1,190,D,09,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04618794,7,0,1,110,D,07,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04619024,8,0,1,110,D,08,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04619204,2,0,1,100,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04619724,3,0,1,110,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04620664,5,0,1,200,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04620714,4,0,1,220,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04620914,9,0,1,190,D,13,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04652454,8,0,1,190,D,08,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04652714,2,0,1,130,D,08,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04652744,5,0,1,200,D,09,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04653004,5,0,1,190,D,10,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04653544,6,0,1,110,D,10,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04653764,3,0,1,190,D,09,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04653804,6,0,1,130,D,10,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04653854,4,0,1,190,D,09,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04653884,13,0,1,110,D,13,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04654054,9,0,1,200,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04654454,2,0,1,200,D,13,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04654984,6,0,1,220,D,09,D,499,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04655144,9,0,1,100,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04655244,5,0,1,200,D,10,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04655424,8,0,1,190,D,09,D,2600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04655704,7,0,1,190,D,08,D,119,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04655704,8,0,1,200,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04655884,6,0,1,190,D,13,D,149,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04656224,6,0,1,200,D,08,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04656534,6,0,1,190,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04656874,12,0,1,110,D,13,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04656874,13,0,1,190,D,13,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04656984,3,0,1,190,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04657234,4,0,1,200,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04657924,7,0,1,200,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04658194,7,0,2,190,D,08,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04658624,5,0,1,200,D,08,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04658634,7,0,1,190,D,13,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04659004,22,0,1,110,D,10,D,239,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04659184,4,0,1,200,D,08,D,364,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04659584,5,0,1,200,D,08,D,345,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04659754,7,0,1,190,D,10,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04660174,11,0,1,190,D,09,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04660254,10,0,1,110,D,10,D,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04660254,11,0,1,190,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04660644,12,0,1,190,D,10,D,139,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04660744,8,0,1,100,D,10,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04660764,6,0,1,140,D,10,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04660974,9,0,1,190,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04661164,13,0,2,100,D,08,D,323,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04661524,4,0,1,200,D,13,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04661554,12,0,1,110,D,09,D,101,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04661594,6,0,1,190,D,09,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04661604,9,0,1,200,D,13,D,83,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04661684,7,0,1,190,D,10,D,124,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04661834,5,0,1,190,D,13,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04661834,6,0,1,190,D,08,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04661984,4,0,1,190,D,13,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04662004,3,0,1,190,D,13,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04662004,4,0,2,190,D,08,D,164,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04662024,3,0,1,190,D,09,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04662024,4,0,1,130,D,09,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04662074,3,0,1,190,D,13,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04662214,6,0,1,200,D,08,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04662364,11,0,1,130,D,08,D,167,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04662364,12,0,2,130,D,08,D,187,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04662414,10,0,1,220,D,10,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04662714,5,0,1,190,D,09,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04662784,12,0,1,190,D,10,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04662794,2,0,1,190,D,08,D,119,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04662794,3,0,1,190,D,09,D,119,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04663364,6,0,2,200,D,08,D,245,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04679304,11,0,1,190,D,10,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04679414,2,0,2,190,D,09,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04680034,8,0,1,190,D,09,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04680034,9,0,1,200,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04680034,10,0,1,190,D,11,D,665,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04680254,4,0,1,200,D,10,D,190,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04680324,2,0,1,220,D,10,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04680334,6,0,1,110,D,09,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04680364,8,0,1,190,D,13,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04680364,9,0,1,200,D,10,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04680364,10,0,1,200,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04680454,3,0,1,190,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04680504,3,0,1,190,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04680864,6,0,1,210,D,13,D,,H,200,D,110,D,,A,,A,,A,,A,,A,,A,,A
20214,04680864,6,1,1,200,D,13,D,33,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04680864,6,2,1,110,D,13,D,22,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04681504,6,0,1,190,D,13,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04681804,2,0,1,110,D,11,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04682044,11,0,1,200,D,13,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04682484,4,0,1,170,D,09,D,264,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04682914,4,0,1,190,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04682944,9,0,1,220,D,13,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04683004,5,0,1,130,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04683244,7,0,1,200,D,11,D,118,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04683464,6,0,1,200,D,10,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04683824,2,0,1,190,D,13,D,57,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04683924,5,0,1,200,D,11,D,226,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04684204,3,0,2,190,D,09,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04684214,19,0,1,110,D,11,D,81,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04684214,20,0,1,190,D,13,D,104,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04684374,17,0,1,190,D,10,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04684464,7,0,1,110,D,09,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04684464,8,0,1,190,D,11,D,210,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04684644,6,0,1,200,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04684664,8,0,1,200,D,10,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04685234,10,0,1,190,D,10,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04685284,8,0,1,110,D,09,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04685344,5,0,1,100,D,10,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04685474,9,0,1,200,D,10,D,258,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04685734,12,0,1,190,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04685894,4,0,1,210,D,13,D,,H,210,D,190,D,,A,,A,,A,,A,,A,,A,,A
20214,04685894,4,1,1,170,D,13,D,7,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04685894,4,2,1,190,D,13,D,16,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04685894,4,3,1,220,D,13,D,13,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04685994,10,0,1,190,D,10,D,243,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04686024,3,0,1,200,D,09,D,660,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04686524,4,0,2,190,D,09,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04686604,6,0,1,220,D,09,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04686784,4,0,1,190,D,13,D,149,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04687164,6,0,1,190,D,09,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04687424,10,0,1,190,D,13,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04687424,11,0,1,220,D,13,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04687424,12,0,1,220,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04687784,27,0,1,190,D,13,D,184,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04687784,28,0,1,130,D,11,D,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04687794,6,0,1,110,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04687894,7,0,1,190,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04687934,5,0,1,200,D,10,D,169,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04687934,6,0,1,200,D,11,D,118,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04687994,7,0,1,190,D,11,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04688034,7,0,1,200,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04688094,7,0,1,190,D,11,D,94,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04688244,13,0,1,190,D,13,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04688494,4,0,1,200,D,13,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04688564,6,0,1,190,D,13,D,151,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04688994,5,0,1,200,D,11,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04689214,29,0,1,190,D,10,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04689214,30,0,1,200,D,09,D,218,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04689304,6,0,1,220,D,11,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04689334,14,0,1,220,D,11,D,149,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04689444,10,0,2,190,D,09,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04689764,6,0,1,210,D,13,D,,H,220,D,120,D,,A,,A,,A,,A,,A,,A,,A
20214,04689764,6,1,1,220,D,13,D,12,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04689764,6,2,1,120,D,13,D,5,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04689844,16,0,1,110,D,09,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04689844,17,0,1,190,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04690074,6,0,1,200,D,09,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04690184,3,0,1,200,D,10,D,321,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04690414,4,0,1,190,D,11,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04735543,5,0,1,190,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04735553,3,0,1,190,D,13,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04736323,10,0,1,200,D,07,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04736523,2,0,1,190,D,07,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04736603,4,0,1,220,D,08,D,205,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04736713,6,0,1,190,D,08,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04737243,5,0,1,190,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04737303,4,0,1,220,D,13,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04737303,5,0,1,200,D,08,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04737553,3,0,1,210,D,13,D,,H,100,D,200,D,210,D,110,D,,A,,A,,A,,A,,A
20214,04737553,3,1,1,100,D,13,D,15,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04737553,3,2,1,110,D,13,D,13,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04737553,3,3,1,150,D,13,D,17,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04737553,3,4,1,200,D,13,D,20,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04737773,4,0,1,130,D,13,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04737833,8,0,1,200,D,13,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04738113,7,0,1,140,D,08,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04738173,18,0,1,130,D,07,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04738173,19,0,1,190,D,09,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04738333,3,0,1,190,D,09,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04739053,5,0,1,190,D,13,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04739313,6,0,1,200,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04739403,2,0,1,200,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04739493,7,0,1,200,D,08,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04740003,10,0,1,110,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04740123,8,0,1,110,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04740523,5,0,1,200,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04740523,6,0,1,110,D,08,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04741003,11,0,1,220,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04741003,12,0,1,170,D,09,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04741263,15,0,1,130,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20214,04741263,16,0,1,190,D,09,D,171,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
