QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CONTCODE,CONT_ODE,CONTMO,CONTMO_,CONTEXPX,CONT_XPX,CHCKEFT,CHCKEFT_,REBTUSED,REBT_SED
20221,04833243,3,0,1,100,D,01,D,30,D,,,,
20221,04833243,4,0,1,150,D,13,D,15,D,,,,
20221,04833243,5,0,1,160,D,01,D,100,D,,,,
20221,04833293,2,0,1,160,D,12,D,25,D,,,,
20221,04833433,2,0,1,150,D,12,D,15,D,,,,
20221,04833583,4,0,1,160,D,11,D,50,D,,,,
20221,04833583,5,0,1,160,D,11,D,50,D,,,,
20221,04833603,6,0,1,170,D,12,D,200,D,,,,
20221,04833603,7,0,1,160,D,12,D,50,D,,,,
20221,04833653,2,0,1,170,D,13,D,150,D,,,,
20221,04833653,3,0,1,170,D,12,D,40,D,,,,
20221,04833683,2,0,1,170,D,12,D,300,D,,,,
20221,04833683,3,0,1,160,D,11,D,30,D,,,,
20221,04833713,2,0,1,150,D,13,D,372,F,,,,
20221,04833763,2,0,1,100,D,13,D,100,D,,,,
20221,04833763,3,0,1,150,D,13,D,300,D,,,,
20221,04833803,4,0,1,160,D,12,D,229,D,,,,
20221,04833823,2,0,1,170,D,12,D,75,D,,,,
20221,04833833,3,0,1,170,D,12,D,200,D,,,,
20221,04833873,3,0,1,150,D,13,D,20,D,,,,
20221,04833983,5,0,1,150,D,13,D,300,D,,,,
20221,04834083,2,0,1,100,D,13,D,50,D,,,,
20221,04834083,3,0,1,160,D,13,D,25,D,,,,
20221,04834083,4,0,1,160,D,13,D,360,D,,,,
20221,04834083,5,0,1,140,D,13,D,20,D,,,,
20221,04834173,3,0,1,160,D,12,D,150,D,,,,
20221,04834213,3,0,1,170,D,12,D,175,D,,,,
20221,04834303,5,0,1,150,D,13,D,75,D,,,,
20221,04834303,6,0,2,160,D,11,D,10,D,,,,
20221,04834353,6,0,1,170,D,12,D,500,D,,,,
20221,04834413,2,0,1,150,D,13,D,60,D,,,,
20221,04834463,2,0,1,160,D,13,D,50,D,,,,
20221,04834463,3,0,1,160,D,13,D,25,D,,,,
20221,04834503,5,0,1,130,D,12,D,150,D,,,,
20221,04834503,6,0,1,130,D,12,D,50,D,,,,
20221,04834503,7,0,1,150,D,13,D,300,D,,,,
20221,04834523,3,0,1,110,D,13,D,560,D,,,,
20221,04834603,6,0,1,150,D,13,D,200,D,,,,
20221,04834603,7,0,1,160,D,13,D,65,D,,,,
20221,04834693,7,0,1,180,D,13,D,200,D,,,,
20221,04834803,2,0,1,150,D,13,D,100,D,,,,
20221,04834873,8,0,1,160,D,13,D,15,D,,,,
20221,04834923,2,0,1,170,D,12,D,5000,D,,,,
20221,04834923,3,0,1,170,D,12,D,60000,D,,,,
20221,04834923,4,0,1,170,D,01,D,60000,D,,,,
20221,04834923,5,0,1,150,D,13,D,50,D,,,,
20221,04834933,5,0,1,170,D,12,D,1200,D,,,,
20221,04834933,6,0,1,150,D,12,D,4500,D,,,,
20221,04834973,2,0,1,170,D,13,D,500,D,,,,
20221,04834973,3,0,1,170,D,13,D,85,D,,,,
20221,04834983,2,0,1,170,D,12,D,1500,D,,,,
20221,04834983,3,0,1,160,D,13,D,90,D,,,,
20221,04834983,4,0,1,160,D,12,D,100,D,,,,
20221,04834983,5,0,1,160,D,12,D,100,D,,,,
20221,04834983,6,0,1,160,D,12,D,100,D,,,,
20221,04835043,3,0,1,150,D,13,D,554,D,,,,
20221,04835103,3,0,1,160,D,11,D,50,D,,,,
20221,04835173,2,0,1,160,D,11,D,300,D,,,,
20221,04835183,3,0,1,160,D,13,D,20,D,,,,
20221,04835213,2,0,1,170,D,13,D,250,D,,,,
20221,04835213,3,0,1,150,D,12,D,500,D,,,,
20221,04835253,2,0,1,170,D,12,D,500,D,,,,
20221,04835273,6,0,1,170,D,12,D,200,D,,,,
20221,04835273,7,0,1,150,D,11,D,80,D,,,,
20221,04835273,8,0,1,150,D,12,D,115,D,,,,
20221,04835273,9,0,1,150,D,01,D,100,D,,,,
20221,04835273,10,0,1,150,D,11,D,50,D,,,,
20221,04835273,11,0,1,160,D,12,D,50,D,,,,
20221,04835333,12,0,1,170,D,11,D,10,D,,,,
20221,04835333,13,0,1,170,D,12,D,270,D,,,,
20221,04835333,14,0,1,160,D,13,D,675,D,,,,
20221,04835333,15,0,2,160,D,11,D,201,D,,,,
20221,04835403,5,0,1,150,D,13,D,80,D,,,,
20221,04835423,2,0,1,150,D,13,D,150,D,,,,
20221,04835453,9,0,1,140,D,13,D,50,D,,,,
20221,04835533,8,0,1,150,D,11,D,50,D,,,,
20221,04835533,9,0,1,150,D,12,D,50,D,,,,
20221,04835533,10,0,1,150,D,01,D,75,D,,,,
20221,04835573,6,0,1,170,D,12,D,75,D,,,,
20221,04835573,7,0,1,150,D,13,D,150,D,,,,
20221,04835613,2,0,1,150,D,11,D,200,D,,,,
20221,04835613,3,0,1,150,D,12,D,200,D,,,,
20221,04835613,4,0,1,150,D,01,D,200,D,,,,
20221,04835613,5,0,2,160,D,11,D,100,D,,,,
20221,04835613,6,0,2,160,D,11,D,100,D,,,,
20221,04835653,10,0,1,100,D,11,D,432,D,,,,
20221,04835653,11,0,1,100,D,12,D,360,D,,,,
20221,04835653,12,0,1,100,D,01,D,255,D,,,,
20221,04835653,13,0,2,100,D,11,D,100,D,,,,
20221,04835673,2,0,1,110,D,13,D,500,D,,,,
20221,04835673,3,0,1,140,D,13,D,5,D,,,,
20221,04835793,7,0,1,170,D,13,D,45,D,,,,
20221,04835793,8,0,1,130,D,13,D,20,D,,,,
20221,04835793,9,0,1,150,D,13,D,150,D,,,,
20221,04835863,6,0,1,170,D,01,D,100,D,,,,
20221,04835863,7,0,1,150,D,11,D,90,D,,,,
20221,04835863,8,0,1,150,D,01,D,90,D,,,,
20221,04835893,10,0,1,170,D,12,D,300,D,,,,
20221,04835893,11,0,1,150,D,13,D,800,D,,,,
20221,04836023,6,0,1,170,D,01,D,300,D,,,,
20221,04836043,5,0,1,130,D,11,D,50,D,,,,
20221,04836043,6,0,1,160,D,11,D,133,D,,,,
20221,04836043,7,0,1,160,D,01,D,55,D,,,,
20221,04836043,8,0,2,160,D,11,D,120,D,,,,
20221,04836053,2,0,1,150,D,01,D,355,D,,,,
20221,04836103,6,0,1,170,D,12,D,230,D,,,,
20221,04836103,8,0,1,170,D,01,D,55,D,,,,
20221,04836103,9,0,1,160,D,12,D,50,D,,,,
20221,04836103,10,0,1,160,D,01,D,20,D,,,,
20221,04836103,11,0,2,160,D,11,D,50,D,,,,
20221,04836163,5,0,1,150,D,12,D,300,D,,,,
20221,04836163,6,0,1,150,D,11,D,200,D,,,,
20221,04836173,3,0,1,160,D,11,D,300,D,,,,
20221,04836193,5,0,1,170,D,12,D,400,D,,,,
20221,04836323,2,0,1,150,D,13,D,600,D,,,,
20221,04836363,2,0,1,150,D,13,D,20,D,,,,
20221,04836383,3,0,1,170,D,12,D,500,D,,,,
20221,04836383,4,0,1,160,D,12,D,50,D,,,,
20221,04836703,2,0,1,170,D,12,D,300,D,,,,
20221,04836703,3,0,1,170,D,01,D,200,D,,,,
20221,04836703,4,0,2,170,D,11,D,75,D,,,,
20221,04836743,5,0,1,170,D,11,D,120,D,,,,
20221,04836773,3,0,1,160,D,12,D,434,D,,,,
20221,04836773,4,0,2,150,D,11,D,3000,D,,,,
20221,04836813,3,0,1,170,D,12,D,50,D,,,,
20221,04836813,4,0,1,170,D,12,D,50,D,,,,
20221,04836923,5,0,1,170,D,13,D,200,D,,,,
20221,04836923,6,0,1,170,D,12,D,180,D,,,,
20221,04836923,7,0,1,170,D,11,D,20,D,,,,
20221,04836923,8,0,1,170,D,12,D,80,D,,,,
20221,04836923,9,0,1,170,D,01,D,20,D,,,,
20221,04836943,3,0,1,140,D,12,D,110,D,,,,
20221,04836943,4,0,1,150,D,13,D,140,D,,,,
20221,04836943,5,0,1,160,D,12,D,20,D,,,,
20221,04836943,6,0,1,160,D,11,D,60,D,,,,
20221,04836943,7,0,1,160,D,11,D,10,D,,,,
20221,04836943,8,0,1,160,D,12,D,10,D,,,,
20221,04836943,9,0,1,160,D,12,D,25,D,,,,
20221,04836963,3,0,1,160,D,13,D,20,D,,,,
20221,04836993,5,0,1,150,D,13,D,3000,D,,,,
20221,04837083,4,0,1,150,D,13,D,700,D,,,,
20221,04837123,2,0,1,150,D,13,D,20,D,,,,
20221,04837223,2,0,1,100,D,01,D,1500,D,,,,
20221,04837223,3,0,1,170,D,12,D,600,D,,,,
20221,04837223,4,0,1,150,D,13,D,400,D,,,,
20221,04837223,5,0,1,150,D,12,D,800,D,,,,
20221,04837223,6,0,1,160,D,13,D,52,D,,,,
20221,04837293,3,0,1,150,D,13,D,1100,D,,,,
20221,04837293,4,0,1,160,D,13,D,200,D,,,,
20221,04837323,2,0,1,170,D,12,D,500,D,,,,
20221,04837423,2,0,1,150,D,13,D,100,D,,,,
20221,04837423,3,0,2,150,D,11,D,100,D,,,,
20221,04837543,8,0,1,170,D,12,D,50,D,,,,
20221,04837543,9,0,2,170,D,11,D,50,D,,,,
20221,04837593,3,0,1,150,D,13,D,50,D,,,,
20221,04837593,4,0,1,160,D,13,D,400,D,,,,
20221,04837633,2,0,1,150,D,13,D,350,D,,,,
20221,04837823,2,0,1,170,D,12,D,15000,D,,,,
20221,04837823,3,0,1,130,D,11,D,200,D,,,,
20221,04837823,4,0,2,160,D,11,D,200,D,,,,
20221,04837853,9,0,1,160,D,13,D,22,D,,,,
20221,04837883,5,0,1,160,D,01,D,25,D,,,,
20221,04837953,3,0,1,170,D,12,D,300,D,,,,
20221,04837953,4,0,1,160,D,13,D,25,D,,,,
20221,04837953,5,0,2,170,D,11,D,100,D,,,,
20221,04837953,6,0,2,150,D,11,D,100,D,,,,
20221,04837963,2,0,1,160,D,13,D,50,D,,,,
20221,04838023,2,0,1,170,D,12,D,600,D,,,,
20221,04838023,3,0,1,170,D,12,D,200,D,,,,
20221,04838023,4,0,1,170,D,12,D,200,D,,,,
20221,04838023,5,0,1,170,D,12,D,200,D,,,,
20221,04838023,6,0,1,160,D,12,D,20,D,,,,
20221,04838023,7,0,1,160,D,12,D,20,D,,,,
20221,04838023,8,0,1,160,D,12,D,20,D,,,,
20221,04838073,10,0,1,170,D,11,D,300,D,,,,
20221,04838073,11,0,1,170,D,12,D,33475,D,,,,
20221,04838073,12,0,1,170,D,01,D,300,D,,,,
20221,04838073,13,0,1,150,D,11,D,50,D,,,,
20221,04838073,14,0,1,150,D,12,D,150,D,,,,
20221,04838073,15,0,1,150,D,01,D,600,D,,,,
20221,04838073,16,0,1,160,D,11,D,486,D,,,,
20221,04838073,17,0,1,160,D,12,D,1200,D,,,,
20221,04838073,18,0,1,160,D,01,D,300,D,,,,
20221,04838073,19,0,2,170,D,11,D,300,D,,,,
20221,04838073,20,0,2,160,D,11,D,60,D,,,,
20221,04838073,21,0,2,160,D,11,D,100,D,,,,
20221,04838073,22,0,2,160,D,11,D,100,D,,,,
20221,04838293,5,0,1,150,D,13,D,100,D,,,,
20221,04838303,2,0,1,160,D,12,D,500,D,,,,
20221,04838343,2,0,1,160,D,13,D,100,D,,,,
20221,04838423,3,0,1,160,D,12,D,200,D,,,,
20221,04838423,4,0,1,160,D,12,D,50,D,,,,
20221,04838433,2,0,1,140,D,13,D,50,D,,,,
20221,04838433,3,0,1,140,D,12,D,200,D,,,,
20221,04838433,4,0,2,170,D,12,D,1800,D,,,,
20221,04838533,4,0,1,150,D,13,D,10,D,,,,
20221,04838693,3,0,1,160,D,02,D,35,D,,,,
20221,04838733,3,0,1,170,D,01,D,100,D,,,,
20221,04838753,2,0,1,150,D,13,D,70,D,,,,
20221,04838783,3,0,1,170,D,12,D,500,D,,,,
20221,04838783,4,0,1,120,D,13,D,1200,D,,,,
20221,04838783,5,0,1,130,D,12,D,2000,D,,,,
20221,04838783,6,0,1,140,D,02,D,500,D,,,,
20221,04838783,7,0,1,150,D,02,D,500,D,,,,
20221,04838783,8,0,1,160,D,13,D,160,D,,,,
20221,04838793,4,0,1,170,D,12,D,50,D,,,,
20221,04838793,5,0,1,130,D,12,D,150,D,,,,
20221,04838793,6,0,1,140,D,13,D,25,D,,,,
20221,04838793,7,0,1,140,D,13,D,10,D,,,,
20221,04838793,8,0,1,160,D,12,D,200,D,,,,
20221,04838793,9,0,1,160,D,01,D,95,D,,,,
20221,04838793,10,0,1,160,D,02,D,360,D,,,,
20221,04838973,4,0,1,170,D,02,D,45,D,,,,
20221,04838973,5,0,1,140,D,01,D,105,D,,,,
20221,04838973,6,0,1,160,D,12,D,100,D,,,,
20221,04838993,2,0,1,170,D,13,D,150,D,,,,
20221,04839033,6,0,1,150,D,13,D,50,D,,,,
20221,04839073,7,0,1,160,D,13,D,5,D,,,,
20221,04839073,8,0,2,170,D,12,D,400,D,,,,
20221,04839123,6,0,1,170,D,12,D,100,D,,,,
20221,04839123,7,0,1,130,D,12,D,80,D,,,,
20221,04839123,8,0,1,150,D,13,D,480,D,,,,
20221,04839123,9,0,1,160,D,13,D,2000,D,,,,
20221,04839163,2,0,1,170,D,12,D,300,D,,,,
20221,04839233,2,0,1,150,D,13,D,35,D,,,,
20221,04839253,6,0,1,170,D,12,D,550,D,,,,
20221,04839253,7,0,1,160,D,12,D,20,D,,,,
20221,04839263,5,0,1,170,D,13,D,40,D,,,,
20221,04839263,6,0,1,160,D,13,D,35,D,,,,
20221,04839263,7,0,1,150,D,13,D,150,D,,,,
20221,04839273,2,0,1,150,D,13,D,20,D,,,,
20221,04839333,3,0,1,170,D,12,D,300,D,,,,
20221,04839333,4,0,1,160,D,12,D,300,D,,,,
20221,04839333,5,0,1,180,D,13,D,540,D,,,,
20221,04839333,6,0,2,160,D,12,D,1000,D,,,,
20221,04839353,2,0,1,150,D,13,D,40,D,,,,
20221,04839413,2,0,1,170,D,12,D,20,D,,,,
20221,04839413,3,0,1,170,D,01,D,30,D,,,,
20221,04839433,2,0,2,160,D,12,D,50,D,,,,
20221,04839553,7,0,1,170,D,12,D,150,D,,,,
20221,04839593,4,0,1,170,D,12,D,500,D,,,,
20221,04839593,5,0,1,160,D,13,D,10,D,,,,
20221,04839593,6,0,1,160,D,13,D,10,D,,,,
20221,04839593,7,0,1,160,D,13,D,20,D,,,,
20221,04839593,8,0,1,160,D,13,D,10,D,,,,
20221,04839744,5,0,1,150,D,13,D,150,D,,,,
20221,04839813,5,0,1,170,D,12,D,50,D,,,,
20221,04839813,6,0,1,170,D,02,D,20,D,,,,
20221,04839813,7,0,2,160,D,12,D,25,D,,,,
20221,04839823,4,0,1,170,D,01,D,50,D,,,,
20221,04839823,5,0,2,170,D,12,D,150,D,,,,
20221,04839823,6,0,2,160,D,12,D,114,D,,,,
20221,04839863,2,0,1,170,D,12,D,100,D,,,,
20221,04839903,2,0,1,150,D,13,D,80,D,,,,
20221,04839923,3,0,1,150,D,13,D,400,D,,,,
20221,04840053,4,0,1,150,D,01,D,900,D,,,,
20221,04840053,5,0,1,150,D,02,D,1300,D,,,,
20221,04840094,4,0,1,150,D,13,D,500,D,,,,
20221,04840163,2,0,1,170,D,12,D,120,D,,,,
20221,04840173,2,0,1,100,D,12,D,200,D,,,,
20221,04840173,3,0,1,100,D,02,D,200,D,,,,
20221,04840173,4,0,1,170,D,01,D,100,D,,,,
20221,04840203,2,0,1,150,D,12,D,100,D,,,,
20221,04840263,7,0,1,170,D,12,D,100,D,,,,
20221,04840323,2,0,2,160,D,12,D,100,D,,,,
20221,04840343,4,0,1,160,D,13,D,183,D,,,,
20221,04840393,2,0,1,170,D,12,D,20,D,,,,
20221,04840403,9,0,1,150,D,13,D,400,D,,,,
20221,04840493,2,0,1,170,D,12,D,600,D,,,,
20221,04840493,3,0,1,170,D,12,D,150,D,,,,
20221,04840493,4,0,1,140,D,13,D,35,D,,,,
20221,04840493,5,0,2,170,D,12,D,75,D,,,,
20221,04840503,2,0,1,150,D,13,D,100,D,,,,
20221,04840513,9,0,1,150,D,13,D,1293,F,,,,
20221,04840633,3,0,1,150,D,12,D,2816,D,,,,
20221,04840633,4,0,1,150,D,01,D,704,D,,,,
20221,04840633,5,0,1,150,D,02,D,1408,D,,,,
20221,04840653,3,0,1,170,D,13,D,5,D,,,,
20221,04840653,4,0,1,110,D,13,D,242,D,,,,
20221,04840673,4,0,1,160,D,13,D,30,D,,,,
20221,04840683,2,0,1,150,D,13,D,10,D,,,,
20221,04840703,4,0,1,140,D,12,D,10,D,,,,
20221,04840703,5,0,1,160,D,13,D,5,D,,,,
20221,04840703,6,0,2,140,D,12,D,20,D,,,,
20221,04840703,7,0,2,160,D,12,D,120,D,,,,
20221,04840753,9,0,1,160,D,02,D,100,D,,,,
20221,04840793,2,0,1,170,D,12,D,180,D,,,,
20221,04840913,3,0,1,160,D,12,D,5,D,,,,
20221,04840923,3,0,1,150,D,13,D,350,D,,,,
20221,04841013,2,0,1,150,D,13,D,320,D,,,,
20221,04841043,2,0,1,170,D,12,D,260,D,,,,
20221,04841043,3,0,1,170,D,02,D,30,D,,,,
20221,04841043,4,0,1,150,D,13,D,40,D,,,,
20221,04841043,5,0,2,170,D,12,D,500,D,,,,
20221,04841093,4,0,1,150,D,01,D,920,D,,,,
20221,04841093,5,0,1,150,D,02,D,880,D,,,,
20221,04841113,2,0,1,150,D,13,D,40,D,,,,
20221,04841113,3,0,1,160,D,13,D,244,F,,,,
20221,04841113,4,0,2,170,D,12,D,25,D,,,,
20221,04841123,2,0,1,160,D,02,D,15,D,,,,
20221,04841163,7,0,1,170,D,12,D,200,D,,,,
20221,04841163,8,0,1,110,D,13,D,2000,D,,,,
20221,04841163,9,0,1,150,D,13,D,1500,D,,,,
20221,04841213,4,0,1,170,D,12,D,325,D,,,,
20221,04841243,2,0,1,170,D,12,D,225,D,,,,
20221,04841243,3,0,1,160,D,13,D,10,D,,,,
20221,04841333,7,0,1,170,D,13,D,190,D,,,,
20221,04841333,8,0,1,170,D,13,D,25,D,,,,
20221,04841333,9,0,1,170,D,13,D,76,D,,,,
20221,04841333,10,0,1,170,D,13,D,400,D,,,,
20221,04841333,11,0,1,170,D,13,D,50,D,,,,
20221,04841353,9,0,1,170,D,12,D,90000,D,,,,
20221,04841353,10,0,1,160,D,12,D,30000,D,,,,
20221,04841403,4,0,2,170,D,12,D,200,D,,,,
20221,04841413,3,0,1,170,D,01,D,250,D,,,,
20221,04841413,4,0,1,170,D,12,D,450,D,,,,
20221,04841413,5,0,1,150,D,13,D,40,D,,,,
20221,04841443,3,0,1,160,D,13,D,50,D,,,,
20221,04841493,4,0,1,170,D,12,D,130,D,,,,
20221,04841503,2,0,1,110,D,13,D,400,D,,,,
20221,04841513,2,0,1,150,D,13,D,140,D,,,,
20221,04841513,3,0,1,160,D,13,D,100,D,,,,
20221,04841553,4,0,1,160,D,02,D,1,D,,,,
20221,04841613,4,0,1,170,D,12,D,1500,D,,,,
20221,04841613,5,0,1,160,D,12,D,6000,D,,,,
20221,04841613,6,0,1,150,D,12,D,4000,D,,,,
20221,04841613,7,0,2,170,D,12,D,500,D,,,,
20221,04841653,2,0,1,160,D,13,D,300,D,,,,
20221,04841673,2,0,1,160,D,02,D,50,D,,,,
20221,04841773,3,0,1,170,D,13,D,2,D,,,,
20221,04841773,4,0,1,150,D,13,D,20,D,,,,
20221,04841853,5,0,1,170,D,12,D,500,D,,,,
20221,04841894,3,0,1,170,D,12,D,40,D,,,,
20221,04841894,4,0,1,150,D,13,D,110,D,,,,
20221,04841913,3,0,1,170,D,01,D,100,D,,,,
20221,04841913,4,0,2,170,D,12,D,200,D,,,,
20221,04841993,3,0,1,160,D,02,D,5,D,,,,
20221,04842013,5,0,1,150,D,12,D,7000,D,,,,
20221,04842093,2,0,1,160,D,12,D,100,D,,,,
20221,04842153,2,0,1,170,D,02,D,50,D,,,,
20221,04842153,3,0,1,150,D,13,D,40,D,,,,
20221,04842153,4,0,1,160,D,12,D,50,D,,,,
20221,04842153,5,0,2,160,D,12,D,50,D,,,,
20221,04842313,2,0,1,150,D,13,D,100,D,,,,
20221,04842313,3,0,1,160,D,01,D,15,D,,,,
20221,04842323,2,0,1,170,D,12,D,2000,D,,,,
20221,04842433,2,0,1,150,D,13,D,100,D,,,,
20221,04842453,4,0,1,170,D,01,D,1500,D,,,,
20221,04842453,5,0,1,150,D,02,D,1700,D,,,,
20221,04842453,6,0,1,160,D,01,D,75,D,,,,
20221,04842453,7,0,1,160,D,01,D,45,D,,,,
20221,04842453,8,0,2,160,D,12,D,452,D,,,,
20221,04842453,9,0,2,160,D,12,D,100,D,,,,
20221,04842563,2,0,2,170,D,12,D,60,D,,,,
20221,04842603,2,0,2,170,D,12,D,300,D,,,,
20221,04842653,2,0,1,150,D,13,D,250,D,,,,
20221,04842713,2,0,1,150,D,13,D,625,D,,,,
20221,04842863,3,0,1,170,D,12,D,100,D,,,,
20221,04842873,9,0,1,170,D,01,D,100,D,,,,
20221,04842873,10,0,2,170,D,12,D,80,D,,,,
20221,04842873,11,0,2,160,D,12,D,40,D,,,,
20221,04842953,5,0,1,150,D,13,D,20,D,,,,
20221,04842993,2,0,1,150,D,13,D,300,D,,,,
20221,04843023,6,0,1,170,D,02,D,200,D,,,,
20221,04843083,3,0,1,170,D,12,D,100,D,,,,
20221,04843103,2,0,1,100,D,12,D,600,D,,,,
20221,04843103,3,0,1,100,D,13,D,400,D,,,,
20221,04843103,4,0,2,100,D,12,D,630,D,,,,
20221,04843263,2,0,1,160,D,13,D,25,D,,,,
20221,04843293,3,0,1,100,D,12,D,800,D,,,,
20221,04843293,4,0,1,150,D,13,D,550,D,,,,
20221,04843323,2,0,1,170,D,12,D,160,D,,,,
20221,04843323,3,0,1,150,D,13,D,400,D,,,,
20221,04843343,5,0,1,160,D,13,D,170,D,,,,
20221,04843343,6,0,2,170,D,12,D,500,D,,,,
20221,04843533,2,0,1,150,D,13,D,30,D,,,,
20221,04843533,3,0,2,150,D,12,D,30,D,,,,
20221,04843563,3,0,1,140,D,02,D,2,D,,,,
20221,04843613,2,0,1,170,D,12,D,300,D,,,,
20221,04843613,3,0,1,130,D,13,D,10,D,,,,
20221,04843613,4,0,1,160,D,13,D,20,D,,,,
20221,04843733,4,0,1,150,D,13,D,500,D,,,,
20221,04843813,3,0,1,170,D,12,D,500,D,,,,
20221,04843823,3,0,1,150,D,13,D,100,D,,,,
20221,04843953,2,0,1,160,D,13,D,400,D,,,,
20221,04843973,2,0,1,160,D,13,D,100,D,,,,
20221,04843973,3,0,1,160,D,13,D,80,D,,,,
20221,04844003,2,0,1,170,D,12,D,300,D,,,,
20221,04844003,3,0,1,170,D,12,D,100,D,,,,
20221,04844003,4,0,1,150,D,13,D,100,D,,,,
20221,04844003,5,0,1,160,D,13,D,11,D,,,,
20221,04844043,7,0,1,170,D,02,D,230,D,,,,
20221,04844053,2,0,1,170,D,12,D,150,D,,,,
20221,04844053,3,0,1,180,D,13,D,100,D,,,,
20221,04844063,4,0,1,100,D,13,D,2300,D,,,,
20221,04844093,7,0,1,150,D,13,D,60,D,,,,
20221,04844103,5,0,1,150,D,13,D,500,D,,,,
20221,04844133,2,0,2,170,D,12,D,60,D,,,,
20221,04844153,3,0,1,170,D,12,D,300,D,,,,
20221,04844153,4,0,1,160,D,13,D,10,D,,,,
20221,04844163,4,0,1,130,D,02,D,6,D,,,,
20221,04844163,5,0,2,100,D,12,D,200,D,,,,
20221,04844203,2,0,1,170,D,12,D,350,D,,,,
20221,04844203,3,0,1,170,D,01,D,50,D,,,,
20221,04844203,4,0,1,170,D,02,D,50,D,,,,
20221,04844383,2,0,1,170,D,02,D,200,D,,,,
20221,04844423,2,0,1,170,D,12,D,600,D,,,,
20221,04844443,10,0,1,170,D,12,D,600,D,,,,
20221,04844443,11,0,1,100,D,12,D,6000,D,,,,
20221,04844443,12,0,1,150,D,13,D,20,D,,,,
20221,04844443,13,0,1,160,D,12,D,500,D,,,,
20221,04844443,14,0,1,160,D,12,D,100,D,,,,
20221,04844443,15,0,1,160,D,12,D,100,D,,,,
20221,04844443,16,0,2,150,D,12,D,20,D,,,,
20221,04844523,4,0,1,170,D,02,D,400,D,,,,
20221,04844523,5,0,2,170,D,12,D,100,D,,,,
20221,04844533,2,0,1,150,D,13,D,40,D,,,,
20221,04844573,3,0,1,160,D,13,D,125,D,,,,
20221,04844573,4,0,1,150,D,13,D,110,D,,,,
20221,04844573,5,0,1,140,D,02,D,50,D,,,,
20221,04844593,3,0,1,100,D,01,D,400,D,,,,
20221,04844593,4,0,1,160,D,13,D,300,D,,,,
20221,04844593,5,0,1,150,D,13,D,100,D,,,,
20221,04844753,6,0,2,170,D,12,D,900,D,,,,
20221,04844753,7,0,2,150,D,12,D,1000,D,,,,
20221,04844773,2,0,1,150,D,13,D,60,D,,,,
20221,04844773,3,0,1,160,D,13,D,10,D,,,,
20221,04844773,4,0,2,170,D,12,D,400,D,,,,
20221,04844783,5,0,1,100,D,13,D,500,D,,,,
20221,04844783,6,0,1,130,D,02,D,18000,D,,,,
20221,04844793,5,0,1,170,D,12,D,50,D,,,,
20221,04845003,2,0,1,170,D,12,D,1000,D,,,,
20221,04845063,3,0,1,170,D,12,D,45,D,,,,
20221,04845063,4,0,1,170,D,01,D,57,D,,,,
20221,04845063,5,0,1,170,D,02,D,22,D,,,,
20221,04845063,6,0,1,160,D,12,D,29,D,,,,
20221,04845113,2,0,1,170,D,12,D,400,D,,,,
20221,04845113,3,0,1,170,D,01,D,100,D,,,,
20221,04845113,4,0,1,170,D,02,D,100,D,,,,
20221,04845113,5,0,1,150,D,13,D,178,D,,,,
20221,04845113,6,0,1,150,D,13,D,60,D,,,,
20221,04845123,4,0,1,170,D,02,D,20,D,,,,
20221,04845123,5,0,2,160,D,12,D,50,D,,,,
20221,04845133,7,0,1,150,D,13,D,100,D,,,,
20221,04845143,2,0,1,150,D,13,D,200,D,,,,
20221,04845143,3,0,2,170,D,12,D,150,D,,,,
20221,04845153,3,0,1,150,D,13,D,200,D,,,,
20221,04845153,4,0,1,160,D,12,D,100,D,,,,
20221,04845173,3,0,1,160,D,02,D,75,D,,,,
20221,04845173,4,0,1,160,D,13,D,17,D,,,,
20221,04845243,2,0,1,150,D,13,D,75,D,,,,
20221,04845283,2,0,1,170,D,13,D,40,D,,,,
20221,04845283,3,0,1,170,D,02,D,100,D,,,,
20221,04845303,4,0,1,160,D,12,D,6000,D,,,,
20221,04845303,5,0,2,150,D,12,D,6000,D,,,,
20221,04845343,2,0,1,150,D,13,D,150,D,,,,
20221,04845353,2,0,1,170,D,12,D,750,D,,,,
20221,04845413,3,0,1,160,D,01,D,100,D,,,,
20221,04845443,4,0,1,150,D,13,D,1600,D,,,,
20221,04845443,5,0,1,150,D,13,D,20,D,,,,
20221,04845453,3,0,1,170,D,12,D,100,D,,,,
20221,04845453,4,0,1,170,D,13,D,100,D,,,,
20221,04845463,4,0,1,100,D,12,D,500,D,,,,
20221,04845513,3,0,1,110,D,13,D,450,D,,,,
20221,04845573,2,0,1,170,D,12,D,500,D,,,,
20221,04845573,3,0,2,170,D,12,D,600,D,,,,
20221,04845583,13,0,1,170,D,12,D,200,D,,,,
20221,04845583,14,0,1,160,D,13,D,20,D,,,,
20221,04845603,5,0,1,160,D,12,D,60,D,,,,
20221,04845613,2,0,1,170,D,12,D,250,D,,,,
20221,04845653,3,0,1,150,D,01,D,200,D,,,,
20221,04845663,6,0,1,160,D,13,D,10,D,,,,
20221,04845683,3,0,1,160,D,13,D,19,D,,,,
20221,04845833,2,0,1,150,D,13,D,100,D,,,,
20221,04845893,5,0,1,150,D,13,D,50,D,,,,
20221,04846033,2,0,1,150,D,13,D,220,D,,,,
20221,04846073,3,0,1,170,D,02,D,150,D,,,,
