QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,NUMYUPD,NUMYUPD_,TOTYUPDX,TOTY_PDX,TOTYUPDY,TOTY_PDY
20213,04826021,21,5,1,,A,21,E,180,D
20213,04826021,21,6,1,,A,2,E,190,D
20213,04826791,28,0,1,1,D,,H,,A
20213,04826791,28,1,1,,A,323,E,100,D
20213,04826791,28,2,1,,A,160,E,110,D
20213,04826791,28,3,1,,A,186,E,120,D
20213,04826791,28,4,1,,A,812,E,130,D
20213,04826791,28,5,1,,A,32,E,140,D
20213,04826791,28,6,1,,A,1187,E,150,D
20213,04826791,28,7,1,,A,150,E,160,D
20213,04826791,28,8,1,,A,150,E,190,D
20213,04828011,14,0,1,1,D,,H,,A
20213,04828011,14,1,1,,A,29,E,100,D
20213,04828011,14,2,1,,A,11,E,110,D
20213,04828011,14,3,1,,A,34,E,210,D
20213,04828011,14,4,1,,A,10,E,220,D
20213,04828391,49,0,1,1,D,,H,,A
20213,04828391,49,1,1,,A,194,E,100,D
20213,04828391,49,2,1,,A,34,E,110,D
20213,04828391,49,3,1,,A,40,E,120,D
20213,04828391,49,4,1,,A,374,E,130,D
20213,04828391,49,5,1,,A,6,E,140,D
20213,04828391,49,6,1,,A,691,E,150,D
20213,04828391,49,7,1,,A,3,E,170,D
20213,04828391,49,8,1,,A,372,E,180,D
20213,04828391,49,9,1,,A,45,E,190,D
20213,04828391,49,10,1,,A,162,E,210,D
20213,04828391,49,11,1,,A,79,E,220,D
20213,04830381,21,0,1,2,D,,H,,A
20213,04830381,21,1,1,,A,71,E,100,D
20213,04830381,21,2,1,,A,30,E,110,D
20213,04830381,21,3,1,,A,49,E,120,D
20213,04830381,21,4,1,,A,4,E,140,D
20213,04830381,21,5,1,,A,146,E,150,D
20213,04830731,19,0,1,2,D,,H,,A
20213,04830731,19,1,1,,A,85,E,100,D
20213,04830731,19,2,1,,A,35,E,110,D
20213,04830731,19,3,1,,A,59,E,120,D
20213,04830731,19,4,1,,A,5,E,140,D
20213,04830731,19,5,1,,A,176,E,150,D
20213,04830911,42,0,1,1,D,,H,,A
20213,04830911,42,1,1,,A,148,E,210,D
20213,04830911,42,2,1,,A,52,E,220,D
20213,04831311,34,0,1,1,D,,H,,A
20213,04831311,34,1,1,,A,32,E,100,D
20213,04831311,34,2,1,,A,10,E,110,D
20213,04831311,34,3,1,,A,6,E,120,D
20213,04831311,34,4,1,,A,63,E,130,D
20213,04831311,34,5,1,,A,1,E,140,D
20213,04831311,34,6,1,,A,118,E,150,D
20213,04831311,34,7,1,,A,63,E,180,D
20213,04831311,34,8,1,,A,7,E,190,D
20213,04831481,24,0,1,3,D,,H,,A
20213,04831481,24,1,1,,A,374,E,100,D
20213,04831481,24,2,1,,A,126,E,110,D
20213,04832491,9,0,1,1,D,,H,,A
20213,04832491,9,1,1,,A,205,E,100,D
20213,04832491,9,2,1,,A,101,E,110,D
20213,04832491,9,3,1,,A,116,E,120,D
20213,04832491,9,4,1,,A,290,E,130,D
20213,04832491,9,5,1,,A,32,E,140,D
20213,04832491,9,6,1,,A,382,E,150,D
20213,04832491,9,7,1,,A,74,E,190,D
20213,04832811,40,0,1,1,D,,H,,A
20213,04832811,40,1,1,,A,19,E,100,D
20213,04832811,40,2,1,,A,4,E,110,D
20213,04835781,33,0,1,1,D,,H,,A
20213,04835781,33,1,1,,A,134,E,100,D
20213,04835781,33,2,1,,A,45,E,110,D
20213,04835781,33,3,1,,A,73,E,120,D
20213,04835781,33,4,1,,A,26,E,140,D
20213,04835781,33,5,1,,A,672,E,150,D
20213,04836391,28,0,1,1,D,,H,,A
20213,04836391,28,1,1,,A,153,E,100,D
20213,04836391,28,2,1,,A,47,E,110,D
20213,04836591,38,0,1,1,D,,H,,A
20213,04836591,38,1,1,,A,136,E,100,D
20213,04836591,38,2,1,,A,64,E,110,D
20213,04838141,22,0,1,1,D,,H,,A
20213,04838141,22,1,1,,A,334,E,100,D
20213,04838141,22,2,1,,A,166,E,110,D
20213,04838991,20,0,1,1,D,,A,,A
20213,04839573,18,0,1,1,D,,H,,A
20213,04839573,18,1,1,,A,296,E,100,D
20213,04839573,18,2,1,,A,139,E,110,D
20213,04839573,18,3,1,,A,167,E,120,D
20213,04839573,18,4,1,,A,46,E,140,D
20213,04839573,18,5,1,,A,546,E,150,D
20213,04839573,18,6,1,,A,106,E,190,D
20213,04839742,11,0,1,2,D,,H,,A
20213,04839742,11,1,1,,A,29,E,100,D
20213,04839742,11,2,1,,A,14,E,110,D
20213,04839742,11,3,1,,A,19,E,120,D
20213,04839742,11,4,1,,A,139,E,150,D
20213,04839742,11,5,1,,A,14,E,170,D
20213,04839742,11,6,1,,A,35,E,190,D
20213,04840092,16,0,1,3,D,,H,,A
20213,04840092,16,1,1,,A,17,E,100,D
20213,04840092,16,2,1,,A,10,E,110,D
20213,04840092,16,3,1,,A,11,E,120,D
20213,04840092,16,4,1,,A,83,E,150,D
20213,04840092,16,5,1,,A,8,E,170,D
20213,04840092,16,6,1,,A,21,E,190,D
20213,04840761,9,0,1,2,D,,H,,A
20213,04840761,9,1,1,,A,282,E,100,D
20213,04840761,9,2,1,,A,118,E,110,D
20213,04841161,22,0,1,4,D,,H,,A
20213,04841161,22,1,1,,A,11,E,120,D
20213,04841161,22,2,1,,A,5,E,140,D
20213,04841161,22,3,1,,A,190,E,150,D
20213,04841161,22,4,1,,A,102,E,180,D
20213,04841161,22,5,1,,A,12,E,190,D
20213,04842411,22,0,1,1,D,,H,,A
20213,04842411,22,1,1,,A,58,E,100,D
20213,04842411,22,2,1,,A,19,E,110,D
20213,04842411,22,3,1,,A,29,E,120,D
20213,04842411,22,4,1,,A,11,E,140,D
20213,04842411,22,5,1,,A,283,E,150,D
20213,04842621,33,0,1,2,D,,H,,A
20213,04842621,33,1,1,,A,73,E,100,D
20213,04842621,33,2,1,,A,28,E,110,D
20213,04842621,33,3,1,,A,49,E,120,D
20213,04842621,33,4,1,,A,4,E,140,D
20213,04842621,33,5,1,,A,146,E,150,D
20213,04843321,22,0,1,1,D,,H,,A
20213,04843321,22,1,1,,A,118,E,100,D
20213,04843321,22,2,1,,A,49,E,110,D
20213,04843321,22,3,1,,A,82,E,120,D
20213,04843321,22,4,1,,A,7,E,140,D
20213,04843321,22,5,1,,A,244,E,150,D
20213,04843911,21,0,1,2,D,,H,,A
20213,04843911,21,1,1,,A,325,E,100,D
20213,04843911,21,2,1,,A,58,E,110,D
20213,04843911,21,3,1,,A,69,E,120,D
20213,04843911,21,4,1,,A,639,E,130,D
20213,04843911,21,5,1,,A,10,E,140,D
20213,04843911,21,6,1,,A,1180,E,150,D
20213,04843911,21,7,1,,A,5,E,170,D
20213,04843911,21,8,1,,A,636,E,180,D
20213,04843911,21,9,1,,A,78,E,190,D
20213,04844151,16,0,1,1,D,,H,,A
20213,04844151,16,1,1,,A,26,E,100,D
20213,04844151,16,2,1,,A,9,E,110,D
20213,04844151,16,3,1,,A,15,E,120,D
20213,04844151,16,4,1,,A,2,E,140,D
20213,04844151,16,5,1,,A,98,E,150,D
20213,04845101,10,0,1,1,D,,H,,A
20213,04845101,10,1,1,,A,221,E,100,D
20213,04845101,10,2,1,,A,70,E,110,D
20213,04845101,10,3,1,,A,709,E,130,D
20213,04845611,14,0,1,1,D,,H,,A
20213,04845611,14,1,1,,A,39,E,100,D
20213,04845611,14,2,1,,A,11,E,110,D
20213,04846301,24,0,1,1,D,,H,,A
20213,04846301,24,1,1,,A,42,E,100,D
20213,04846301,24,2,1,,A,14,E,110,D
20213,04846301,24,3,1,,A,23,E,120,D
20213,04846301,24,4,1,,A,104,E,130,D
20213,04846301,24,5,1,,A,8,E,140,D
20213,04846301,24,6,1,,A,209,E,150,D
20213,04846671,43,0,1,1,D,,H,,A
20213,04846671,43,1,1,,A,40,E,100,D
20213,04846671,43,2,1,,A,7,E,110,D
20213,04846671,43,3,1,,A,13,E,120,D
20213,04846671,43,4,1,,A,1,E,140,D
20213,04846671,43,5,1,,A,150,E,150,D
20213,04846671,43,6,1,,A,80,E,180,D
20213,04846671,43,7,1,,A,9,E,190,D
20213,04847331,29,0,1,2,D,,H,,A
20213,04847331,29,1,1,,A,83,E,100,D
20213,04847331,29,2,1,,A,29,E,110,D
20213,04847331,29,3,1,,A,55,E,120,D
20213,04847331,29,4,1,,A,388,E,150,D
20213,04847331,29,5,1,,A,41,E,170,D
20213,04847331,29,6,1,,A,99,E,190,D
20213,04849043,23,0,1,1,D,,H,,A
20213,04849043,23,1,1,,A,51,E,100,D
20213,04849043,23,2,1,,A,20,E,110,D
20213,04849043,23,3,1,,A,34,E,120,D
20213,04849043,23,4,1,,A,166,E,130,D
20213,04849043,23,5,1,,A,242,E,150,D
20213,04849043,23,6,1,,A,25,E,170,D
20213,04849043,23,7,1,,A,62,E,190,D
20213,04849061,37,0,1,1,D,,H,,A
20213,04849061,37,1,1,,A,94,E,100,D
20213,04849061,37,2,1,,A,37,E,110,D
20213,04849061,37,3,1,,A,69,E,120,D
20213,04849061,37,4,1,,A,5,E,140,D
20213,04849061,37,5,1,,A,195,E,150,D
20213,04849934,14,0,1,1,D,,H,,A
20213,04849934,14,1,1,,A,191,E,100,D
20213,04849934,14,2,1,,A,59,E,110,D
20214,04610034,33,0,1,2,D,,H,,A
20214,04610034,33,1,1,,A,20,E,100,D
20214,04610034,33,2,1,,A,4,E,110,D
20214,04610034,33,3,1,,A,8,E,120,D
20214,04610034,33,4,1,,A,54,E,130,D
20214,04610034,33,5,1,,A,54,E,150,D
20214,04610034,33,6,1,,A,3,E,160,D
20214,04610034,33,7,1,,A,2,E,170,D
20214,04610034,33,8,1,,A,6,E,190,D
20214,04610034,33,9,1,,A,16,E,210,D
20214,04610034,33,10,1,,A,23,E,220,D
20214,04610384,15,0,1,1,D,,H,,A
20214,04610384,15,1,1,,A,45,E,100,D
20214,04610384,15,2,1,,A,15,E,110,D
20214,04610384,15,3,1,,A,26,E,120,D
20214,04610384,15,4,1,,A,1,E,140,D
20214,04610384,15,5,1,,A,136,E,150,D
20214,04610384,15,6,1,,A,11,E,160,D
20214,04610384,15,7,1,,A,5,E,170,D
20214,04610384,15,8,1,,A,11,E,190,D
20214,04611974,38,0,1,1,D,,H,,A
20214,04611974,38,1,1,,A,4,E,100,D
20214,04611974,38,2,1,,A,1,E,110,D
20214,04612624,52,0,1,1,D,,H,,A
20214,04612624,52,1,1,,A,40,E,100,D
20214,04612624,52,2,1,,A,10,E,110,D
20214,04612704,62,0,1,1,D,,H,,A
20214,04612704,62,1,1,,A,100,E,100,D
20214,04612704,62,2,1,,A,30,E,110,D
20214,04612704,62,3,1,,A,24,E,120,D
20214,04612704,62,4,1,,A,12,E,140,D
20214,04612704,62,5,1,,A,360,E,150,D
20214,04612704,62,6,1,,A,52,E,190,D
20214,04612704,62,7,1,,A,83,E,210,D
20214,04612704,62,8,1,,A,59,E,220,D
20214,04612804,38,0,1,3,D,,H,,A
20214,04612804,38,1,1,,A,116,E,100,D
20214,04612804,38,2,1,,A,51,E,110,D
20214,04612804,38,3,1,,A,88,E,120,D
20214,04612804,38,4,1,,A,394,E,130,D
20214,04612804,38,5,1,,A,39,E,140,D
20214,04612804,38,6,1,,A,284,E,150,D
20214,04612804,38,7,1,,A,8,E,160,D
20214,04614224,31,0,1,1,D,,H,,A
20214,04614224,31,1,1,,A,81,E,100,D
20214,04614224,31,2,1,,A,24,E,110,D
20214,04614224,31,3,1,,A,19,E,120,D
20214,04614224,31,4,1,,A,132,E,130,D
20214,04614224,31,5,1,,A,7,E,140,D
20214,04614224,31,6,1,,A,291,E,150,D
20214,04614224,31,7,1,,A,46,E,190,D
20214,04614474,34,0,1,1,D,,H,,A
20214,04614474,34,1,1,,A,73,E,100,D
20214,04614474,34,2,1,,A,24,E,110,D
20214,04614474,34,3,1,,A,41,E,120,D
20214,04614474,34,4,1,,A,1,E,140,D
20214,04614474,34,5,1,,A,218,E,150,D
20214,04614474,34,6,1,,A,18,E,160,D
20214,04614474,34,7,1,,A,8,E,170,D
20214,04614474,34,8,1,,A,17,E,190,D
20214,04616174,15,0,1,1,D,,H,,A
20214,04616174,15,1,1,,A,180,E,100,D
20214,04616174,15,2,1,,A,58,E,110,D
20214,04616174,15,3,1,,A,55,E,120,D
20214,04616174,15,4,1,,A,334,E,130,D
20214,04616174,15,5,1,,A,12,E,140,D
20214,04616174,15,6,1,,A,437,E,150,D
20214,04616174,15,7,1,,A,68,E,190,D
20214,04616174,15,8,1,,A,98,E,210,D
20214,04616174,15,9,1,,A,258,E,220,D
20214,04618194,44,0,1,1,D,,H,,A
20214,04618194,44,1,1,,A,265,E,100,D
20214,04618194,44,2,1,,A,71,E,110,D
20214,04618194,44,3,1,,A,170,E,120,D
20214,04618194,44,4,1,,A,655,E,130,D
20214,04618194,44,5,1,,A,25,E,140,D
20214,04618194,44,6,1,,A,485,E,150,D
20214,04618194,44,7,1,,A,118,E,170,D
20214,04618194,44,8,1,,A,61,E,190,D
20214,04652614,22,0,1,2,D,,H,,A
20214,04652614,22,1,1,,A,19,E,100,D
20214,04652614,22,2,1,,A,6,E,110,D
20214,04653274,45,0,1,1,D,,H,,A
20214,04653274,45,1,1,,A,183,E,100,D
20214,04653274,45,2,1,,A,56,E,110,D
20214,04653274,45,3,1,,A,152,E,210,D
20214,04653274,45,4,1,,A,109,E,220,D
20214,04655744,29,0,1,12,D,,H,,A
20214,04655744,29,1,1,,A,543,E,100,D
20214,04655744,29,2,1,,A,169,E,110,D
20214,04655744,29,3,1,,A,129,E,120,D
20214,04655744,29,4,1,,A,885,E,130,D
20214,04655744,29,5,1,,A,50,E,140,D
20214,04655744,29,6,1,,A,1942,E,150,D
20214,04655744,29,7,1,,A,282,E,190,D
20214,04658914,34,0,1,1,D,,H,,A
20214,04658914,34,1,1,,A,199,E,210,D
20214,04658914,34,2,1,,A,301,E,220,D
20214,04659984,12,0,1,1,D,,H,,A
20214,04659984,12,1,1,,A,47,E,100,D
20214,04659984,12,2,1,,A,11,E,110,D
20214,04659984,12,3,1,,A,28,E,120,D
20214,04659984,12,4,1,,A,4,E,140,D
20214,04659984,12,5,1,,A,81,E,150,D
20214,04659984,12,6,1,,A,19,E,170,D
20214,04659984,12,7,1,,A,10,E,190,D
20214,04660174,37,0,1,2,D,,H,,A
20214,04660174,37,1,1,,A,107,E,100,D
20214,04660174,37,2,1,,A,29,E,110,D
20214,04660174,37,3,1,,A,73,E,120,D
20214,04660174,37,4,1,,A,269,E,130,D
20214,04660174,37,5,1,,A,10,E,140,D
20214,04660174,37,6,1,,A,199,E,150,D
20214,04660174,37,7,1,,A,48,E,170,D
20214,04660174,37,8,1,,A,25,E,190,D
20214,04661644,20,0,1,1,D,,H,,A
20214,04661644,20,1,1,,A,47,E,100,D
20214,04661644,20,2,1,,A,8,E,110,D
20214,04661644,20,3,1,,A,16,E,120,D
20214,04661644,20,4,1,,A,2,E,140,D
20214,04661644,20,5,1,,A,104,E,150,D
20214,04661644,20,6,1,,A,6,E,160,D
20214,04661644,20,7,1,,A,4,E,170,D
20214,04661644,20,8,1,,A,13,E,190,D
20214,04662604,12,0,1,1,D,,H,,A
20214,04662604,12,1,1,,A,42,E,100,D
20214,04662604,12,2,1,,A,8,E,110,D
20214,04662784,43,0,1,1,D,,H,,A
20214,04662784,43,1,1,,A,33,E,100,D
20214,04662784,43,2,1,,A,10,E,110,D
20214,04680844,31,0,1,1,D,,H,,A
20214,04680844,31,1,1,,A,33,E,210,D
20214,04680844,31,2,1,,A,27,E,220,D
20214,04683504,21,0,1,1,D,,H,,A
20214,04683504,21,1,1,,A,30,E,100,D
20214,04683504,21,2,1,,A,6,E,110,D
20214,04683504,21,3,1,,A,11,E,120,D
20214,04683504,21,4,1,,A,85,E,130,D
20214,04683504,21,5,1,,A,1,E,140,D
20214,04683504,21,6,1,,A,74,E,150,D
20214,04683504,21,7,1,,A,4,E,160,D
20214,04683504,21,8,1,,A,3,E,170,D
20214,04683504,21,9,1,,A,9,E,190,D
20214,04683504,21,10,1,,A,23,E,210,D
20214,04683504,21,11,1,,A,34,E,220,D
20214,04684304,24,0,1,2,D,,H,,A
20214,04684304,24,1,1,,A,79,E,100,D
20214,04684304,24,2,1,,A,22,E,110,D
20214,04684304,24,3,1,,A,199,E,130,D
20214,04685864,23,0,1,1,D,,H,,A
20214,04685864,23,1,1,,A,59,E,100,D
20214,04685864,23,2,1,,A,21,E,110,D
20214,04685864,23,3,1,,A,40,E,120,D
20214,04685864,23,4,1,,A,1,E,140,D
20214,04685864,23,5,1,,A,191,E,150,D
20214,04685864,23,6,1,,A,16,E,160,D
20214,04685864,23,7,1,,A,7,E,170,D
20214,04685864,23,8,1,,A,15,E,190,D
20214,04687784,115,0,1,2,D,,H,,A
20214,04687784,115,1,1,,A,203,G,100,D
20214,04687784,115,2,1,,A,62,G,110,D
20214,04687784,115,3,1,,A,51,G,120,D
20214,04687784,115,4,1,,A,332,G,130,D
20214,04687784,115,5,1,,A,18,G,140,D
20214,04687784,115,6,1,,A,728,G,150,D
20214,04687784,115,7,1,,A,106,G,190,D
20214,04687894,32,0,1,12,D,,H,,A
20214,04687894,32,1,1,,A,941,E,100,D
20214,04687894,32,2,1,,A,259,E,110,D
20214,04690034,39,0,1,1,D,,H,,A
20214,04690034,39,1,1,,A,65,E,100,D
20214,04690034,39,2,1,,A,21,E,110,D
20214,04690034,39,3,1,,A,42,E,120,D
20214,04690034,39,4,1,,A,6,E,140,D
20214,04690034,39,5,1,,A,122,E,150,D
20214,04690034,39,6,1,,A,29,E,170,D
20214,04690034,39,7,1,,A,15,E,190,D
20214,04690344,38,0,1,1,D,,H,,A
20214,04690344,38,1,1,,A,235,E,100,D
20214,04690344,38,2,1,,A,64,E,110,D
20214,04690344,38,3,1,,A,106,E,210,D
20214,04690344,38,4,1,,A,95,E,220,D
20214,04738173,79,0,1,1,D,,H,,A
20214,04738173,79,1,1,,A,416,E,100,D
20214,04738173,79,2,1,,A,134,E,110,D
20214,04743963,22,0,1,2,D,,H,,A
20214,04743963,22,1,1,,A,320,E,100,D
20214,04743963,22,2,1,,A,66,E,110,D
20214,04743963,22,3,1,,A,249,E,210,D
20214,04743963,22,4,1,,A,365,E,220,D
20214,04745013,33,0,1,1,D,,H,,A
20214,04745013,33,1,1,,A,70,E,100,D
20214,04745013,33,2,1,,A,19,E,110,D
20214,04745013,33,3,1,,A,46,E,120,D
20214,04745013,33,4,1,,A,180,E,130,D
20214,04745013,33,5,1,,A,6,E,140,D
20214,04745013,33,6,1,,A,131,E,150,D
20214,04745013,33,7,1,,A,32,E,170,D
20214,04745013,33,8,1,,A,16,E,190,D
20214,04745673,68,0,1,1,D,,H,,A
20214,04745673,68,1,1,,A,139,E,100,D
20214,04745673,68,2,1,,A,42,E,110,D
20214,04745673,68,3,1,,A,33,E,120,D
20214,04745673,68,4,1,,A,12,E,140,D
20214,04745673,68,5,1,,A,505,E,150,D
20214,04745673,68,6,1,,A,72,E,190,D
20214,04745673,68,7,1,,A,115,E,210,D
20214,04745673,68,8,1,,A,82,E,220,D
20214,04746823,10,0,1,2,D,,H,,A
20214,04746823,10,1,1,,A,25,E,100,D
20214,04746823,10,2,1,,A,9,E,110,D
20214,04746823,10,3,1,,A,16,E,120,D
20214,04746823,10,4,1,,A,74,E,130,D
20214,04746823,10,5,1,,A,7,E,140,D
20214,04746823,10,6,1,,A,53,E,150,D
20214,04746823,10,7,1,,A,1,E,160,D
20214,04746823,10,8,1,,A,15,E,210,D
20214,04750303,39,0,1,1,D,,H,,A
20214,04750303,39,1,1,,A,69,E,100,D
20214,04750303,39,2,1,,A,21,E,110,D
20214,04750303,39,3,1,,A,16,E,120,D
20214,04750303,39,4,1,,A,6,E,140,D
20214,04750303,39,5,1,,A,252,E,150,D
20214,04750303,39,6,1,,A,36,E,190,D
20214,04752723,14,0,1,1,D,,H,,A
20214,04752723,14,1,1,,A,40,E,100,D
20214,04752723,14,2,1,,A,10,E,110,D
20214,04753253,35,0,1,1,D,,H,,A
20214,04753253,35,1,1,,A,32,E,210,D
20214,04753253,35,2,1,,A,30,E,220,D
20214,04754823,17,0,1,2,D,,H,,A
20214,04754823,17,1,1,,A,19,E,120,D
20214,04754823,17,2,1,,A,8,E,140,D
20214,04754823,17,3,1,,A,65,E,150,D
20214,04754823,17,4,1,,A,1,E,160,D
20214,04755183,20,0,1,1,D,,H,,A
20214,04755183,20,1,1,,A,128,E,100,D
20214,04755183,20,2,1,,A,35,E,110,D
20214,04755183,20,3,1,,A,337,E,130,D
20214,04756963,40,0,1,1,D,,H,,A
20214,04756963,40,1,1,,A,154,E,100,D
20214,04756963,40,2,1,,A,46,E,110,D
20214,04758573,59,0,1,10,D,,H,,A
20214,04758573,59,1,1,,A,77,E,100,D
20214,04758573,59,2,1,,A,23,E,110,D
20214,04759063,17,0,1,1,D,,H,,A
20214,04759063,17,1,1,,A,55,E,210,D
20214,04759063,17,2,1,,A,145,E,220,D
20214,04761953,35,0,1,1,D,,H,,A
20214,04761953,35,1,1,,A,64,E,210,D
20214,04761953,35,2,1,,A,96,E,220,D
20214,04764993,11,0,1,1,D,,H,,A
20214,04764993,11,1,1,,A,115,E,100,D
20214,04764993,11,2,1,,A,52,E,110,D
20214,04764993,11,3,1,,A,83,E,210,D
20214,04766023,40,0,1,1,D,,H,,A
20214,04766023,40,1,1,,A,42,E,210,D
20214,04766023,40,2,1,,A,108,E,220,D
20214,04766443,20,0,1,3,D,,H,,A
20214,04766443,20,1,1,,A,13,E,100,D
20214,04766443,20,2,1,,A,8,E,110,D
20214,04766443,20,3,1,,A,9,E,210,D
20214,04766793,18,0,1,1,D,,H,,A
20214,04766793,18,1,1,,A,576,E,100,D
20214,04766793,18,2,1,,A,263,E,110,D
20214,04766793,18,3,1,,A,457,E,120,D
20214,04766793,18,4,1,,A,201,E,140,D
20214,04766793,18,5,1,,A,1459,E,150,D
20214,04766793,18,6,1,,A,44,E,160,D
20214,04766883,34,0,1,1,D,,H,,A
20214,04766883,34,1,1,,A,45,E,100,D
20214,04766883,34,2,1,,A,12,E,110,D
20214,04766883,34,3,1,,A,36,E,120,D
20214,04766883,34,4,1,,A,4,E,140,D
20214,04766883,34,5,1,,A,85,E,150,D
20214,04766883,34,6,1,,A,20,E,170,D
20214,04766883,34,7,1,,A,10,E,190,D
20214,04766883,34,8,1,,A,20,E,210,D
20214,04766883,34,9,1,,A,18,E,220,D
20214,04768223,37,0,1,1,D,,H,,A
20214,04768223,37,1,1,,A,319,E,100,D
20214,04768223,37,2,1,,A,90,E,110,D
20214,04769913,18,0,1,1,D,,H,,A
20214,04769913,18,1,1,,A,92,E,100,D
20214,04769913,18,2,1,,A,30,E,110,D
20214,04769913,18,3,1,,A,31,E,120,D
20214,04769913,18,4,1,,A,6,E,140,D
20214,04769913,18,5,1,,A,223,E,150,D
20214,04769913,18,6,1,,A,35,E,190,D
20214,04769913,18,7,1,,A,50,E,210,D
20214,04769913,18,8,1,,A,133,E,220,D
20214,04815752,25,0,1,1,D,,H,,A
20214,04815752,25,1,1,,A,276,E,100,D
20214,04815752,25,2,1,,A,78,E,110,D
20214,04815752,25,3,1,,A,176,E,120,D
20214,04815752,25,4,1,,A,738,E,130,D
20214,04815752,25,5,1,,A,42,E,140,D
20214,04815752,25,6,1,,A,562,E,150,D
20214,04815752,25,7,1,,A,27,E,160,D
20214,04815752,25,8,1,,A,13,E,170,D
20214,04815752,25,9,1,,A,88,E,190,D
20214,04815812,36,0,1,1,D,,H,,A
20214,04815812,36,1,1,,A,36,E,100,D
20214,04815812,36,2,1,,A,7,E,110,D
20214,04815812,36,3,1,,A,92,E,130,D
20214,04816572,37,0,1,1,D,,H,,A
20214,04816572,37,1,1,,A,23,E,210,D
20214,04816572,37,2,1,,A,17,E,220,D
20214,04817862,38,0,1,1,D,,H,,A
20214,04817862,38,1,1,,A,203,E,100,D
20214,04817862,38,2,1,,A,65,E,110,D
20214,04817862,38,3,1,,A,48,E,120,D
20214,04817862,38,4,1,,A,332,E,130,D
20214,04817862,38,5,1,,A,18,E,140,D
20214,04817862,38,6,1,,A,728,E,150,D
20214,04817862,38,7,1,,A,106,E,190,D
20214,04820092,42,0,1,1,D,,H,,A
20214,04820092,42,1,1,,A,46,E,100,D
20214,04820092,42,2,1,,A,12,E,110,D
20214,04820092,42,3,1,,A,10,E,120,D
20214,04820092,42,4,1,,A,3,E,140,D
20214,04820092,42,5,1,,A,150,E,150,D
20214,04820092,42,6,1,,A,21,E,190,D
20214,04820092,42,7,1,,A,34,E,210,D
20214,04820092,42,8,1,,A,24,E,220,D
20214,04820762,32,0,1,1,D,,H,,A
20214,04820762,32,1,1,,A,78,E,100,D
20214,04820762,32,2,1,,A,22,E,110,D
20214,04821632,43,0,1,3,D,,H,,A
20214,04821632,43,1,1,,A,138,E,100,D
20214,04821632,43,2,1,,A,37,E,110,D
20214,04821632,43,3,1,,A,95,E,120,D
20214,04821632,43,4,1,,A,347,E,130,D
20214,04821632,43,5,1,,A,13,E,140,D
20214,04821632,43,6,1,,A,257,E,150,D
20214,04821632,43,7,1,,A,62,E,170,D
20214,04821632,43,8,1,,A,32,E,190,D
20214,04821632,43,9,1,,A,63,E,210,D
20214,04821632,43,10,1,,A,56,E,220,D
20214,04821952,36,0,1,1,D,,H,,A
20214,04821952,36,1,1,,A,637,E,100,D
20214,04821952,36,2,1,,A,193,E,110,D
20214,04821952,36,3,1,,A,151,E,120,D
20214,04821952,36,4,1,,A,1032,E,130,D
20214,04821952,36,5,1,,A,58,E,140,D
20214,04821952,36,6,1,,A,2265,E,150,D
20214,04821952,36,7,1,,A,329,E,190,D
20214,04823082,27,0,1,1,D,,H,,A
20214,04823082,27,1,1,,A,42,E,100,D
20214,04823082,27,2,1,,A,15,E,110,D
20214,04823082,27,3,1,,A,27,E,120,D
20214,04823082,27,4,1,,A,106,E,130,D
20214,04823082,27,5,1,,A,4,E,140,D
20214,04823082,27,6,1,,A,78,E,150,D
20214,04823082,27,7,1,,A,19,E,170,D
20214,04823082,27,8,1,,A,9,E,190,D
20214,04823472,11,0,1,1,D,,H,,A
20214,04823472,11,1,1,,A,29,E,100,D
20214,04823472,11,2,1,,A,11,E,110,D
20214,04824372,18,0,1,1,D,,H,,A
20214,04824372,18,1,1,,A,29,E,100,D
20214,04824372,18,2,1,,A,12,E,110,D
20214,04824372,18,3,1,,A,53,E,130,D
20214,04824372,18,4,1,,A,15,E,210,D
20214,04824372,18,5,1,,A,41,E,220,D
20214,04824932,13,0,1,1,D,,H,,A
20214,04824932,13,1,1,,A,120,E,100,D
20214,04824932,13,2,1,,A,38,E,110,D
20214,04824932,13,3,1,,A,36,E,120,D
20214,04824932,13,4,1,,A,222,E,130,D
20214,04824932,13,5,1,,A,8,E,140,D
20214,04824932,13,6,1,,A,289,E,150,D
20214,04824932,13,7,1,,A,45,E,190,D
20214,04824932,13,8,1,,A,70,E,210,D
20214,04824932,13,9,1,,A,172,E,220,D
20214,04825772,20,0,1,1,D,,H,,A
20214,04825772,20,1,1,,A,44,E,100,D
20214,04825772,20,2,1,,A,9,E,110,D
20214,04825772,20,3,1,,A,119,E,130,D
20214,04826022,26,0,1,2,D,,H,,A
20214,04826022,26,1,1,,A,123,E,100,D
20214,04826022,26,2,1,,A,36,E,110,D
20214,04826022,26,3,1,,A,28,E,120,D
20214,04826022,26,4,1,,A,11,E,140,D
20214,04826022,26,5,1,,A,430,E,150,D
20214,04826022,26,6,1,,A,62,E,190,D
20214,04829442,32,0,1,1,D,,H,,A
20214,04829442,32,1,1,,A,441,E,100,D
20214,04829442,32,2,1,,A,124,E,110,D
20214,04829442,32,3,1,,A,271,E,120,D
20214,04829442,32,4,1,,A,67,E,140,D
