QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MISCCODE,MISC_ODE,MISCMO,MISCMO_,MISCGFTC,MISC_FTC,MISCEXPX,MISC_XPX,MISCDE1,MISCDE1_,MISCDE2,MISCDE2_,MISCDE3,MISCDE3_,MISCDE4,MISCDE4_,MISCDE5,MISCDE5_,MISCDE6,MISCDE6_,MISCDE7,MISCDE7_,MISCDE8,MISCDE8_,MISCDE9,MISCDE9_
20221,04946561,668,0,1,250,D,12,D,1,D,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946561,669,0,1,250,D,01,D,1,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946623,8,0,1,370,D,12,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946644,23,0,1,240,D,01,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946644,24,0,1,330,D,01,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946651,6,0,1,150,D,13,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946651,7,0,1,340,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946671,13,0,1,370,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946671,14,0,1,330,D,01,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946671,15,0,1,330,D,11,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946691,12,0,1,180,D,13,D,1,D,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946691,13,0,1,370,D,13,D,1,D,52,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946691,14,0,1,230,D,12,D,2,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946691,15,0,1,240,D,12,D,1,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946691,16,0,1,260,D,12,D,1,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946741,14,0,1,140,D,01,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946741,15,0,1,380,D,12,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946741,16,0,1,180,D,13,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946741,17,0,1,390,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946741,18,0,1,260,D,12,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946781,10,0,1,260,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946781,11,0,1,240,D,13,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946781,12,0,1,250,D,01,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946871,5,0,1,330,D,12,D,2,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946921,13,0,1,260,D,12,D,1,D,810,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946921,14,0,1,260,D,11,D,1,D,486,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946931,17,0,1,180,D,13,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946931,18,0,1,370,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946931,19,0,1,225,D,13,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04946931,20,0,1,240,D,13,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947011,9,0,1,400,D,12,D,1,D,1831,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947041,21,0,1,240,D,01,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947041,22,0,1,240,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947091,18,0,1,370,D,13,D,1,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947091,19,0,1,225,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947091,20,0,1,340,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947111,26,0,1,140,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947111,27,0,1,420,D,12,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947131,12,0,1,180,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947181,13,0,1,370,D,13,D,1,D,80,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947181,14,0,1,140,D,12,D,1,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947181,15,0,1,265,D,12,D,1,D,,H,240,D,260,D,,A,,A,,A,,A,,A,,A,,A
20221,04947181,15,1,1,240,D,12,D,1,D,217,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947181,15,2,1,260,D,12,D,1,D,783,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947181,16,0,1,100,D,12,D,1,D,13000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947211,7,0,1,260,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947281,11,0,1,380,D,13,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947281,12,0,1,260,D,12,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947331,17,0,1,140,D,11,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947331,18,0,1,400,D,11,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947331,19,0,1,330,D,11,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947411,11,0,1,140,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947411,12,0,1,140,D,13,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947411,13,0,1,390,D,12,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947411,14,0,1,390,D,01,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947411,15,0,1,340,D,11,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947411,16,0,1,340,D,11,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947411,17,0,1,250,D,11,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947411,18,0,1,250,D,01,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947411,19,0,1,250,D,11,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947481,18,0,1,170,D,01,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947481,19,0,1,390,D,12,D,2,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947481,20,0,1,330,D,12,D,2,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947481,21,0,1,260,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947531,6,0,1,140,D,11,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947531,7,0,1,140,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947531,8,0,1,330,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947531,9,0,1,460,D,11,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947621,8,0,1,240,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947681,16,0,1,140,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947701,12,0,1,390,D,13,D,1,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947701,13,0,1,250,D,01,D,1,D,901,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947721,15,0,1,150,D,12,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947721,16,0,1,370,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947721,17,0,1,240,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947721,18,0,1,260,D,01,D,1,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947751,24,0,1,380,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947751,25,0,1,140,D,12,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947751,26,0,1,210,D,12,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947751,27,0,1,390,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947751,28,0,1,225,D,13,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947751,29,0,1,330,D,12,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947751,30,0,1,340,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947751,31,0,1,240,D,12,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947791,9,0,1,260,D,11,D,1,D,549,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947811,14,0,1,170,D,13,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947861,19,0,1,230,D,13,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04947871,15,0,1,140,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948011,10,0,1,170,D,01,D,1,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948061,12,0,1,460,D,01,D,1,D,2300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948083,14,0,1,260,D,11,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948231,9,0,1,370,D,13,D,1,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948241,19,0,1,140,D,11,D,2,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948241,20,0,1,170,D,13,D,1,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948301,16,0,1,330,D,12,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948301,17,0,1,260,D,11,D,1,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948321,18,0,1,140,D,12,D,2,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948331,14,0,1,140,D,01,D,1,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948331,15,0,1,460,D,12,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948361,9,0,1,260,D,01,D,1,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948391,17,0,1,170,D,13,D,1,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948391,18,0,1,330,D,11,D,2,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948391,19,0,1,340,D,11,D,2,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948391,20,0,1,250,D,12,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948391,21,0,1,260,D,01,D,1,D,575,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948441,11,0,1,140,D,01,D,2,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948441,12,0,1,230,D,13,D,1,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948541,18,0,1,250,D,13,D,1,D,56,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948551,26,0,1,140,D,11,D,2,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948551,27,0,1,140,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948551,28,0,1,330,D,11,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948601,8,0,1,250,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948691,12,0,1,160,D,01,D,1,D,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948691,13,0,1,370,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948691,14,0,1,260,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948711,12,0,1,380,D,13,D,1,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948711,13,0,1,210,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948721,12,0,1,230,D,13,D,1,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948721,13,0,1,330,D,12,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948721,14,0,1,240,D,11,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948781,43,0,1,140,D,12,D,1,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948781,44,0,1,380,D,13,D,1,D,57,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948781,45,0,1,240,D,11,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948781,46,0,1,240,D,01,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948891,15,0,1,370,D,13,D,1,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948891,16,0,1,460,D,01,D,1,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948891,17,0,1,240,D,11,D,1,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948941,25,0,1,330,D,12,D,2,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948961,12,0,1,140,D,01,D,2,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948961,13,0,1,460,D,12,D,2,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04948961,14,0,1,240,D,12,D,1,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949031,18,0,1,230,D,13,D,1,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949101,13,0,1,260,D,11,D,1,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949121,34,0,1,370,D,11,D,1,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949121,35,0,1,370,D,12,D,1,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949121,36,0,1,370,D,11,D,1,D,217,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949121,37,0,1,230,D,13,D,1,D,56,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949121,38,0,1,260,D,01,D,1,D,448,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949121,39,0,1,250,D,11,D,1,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949161,8,0,1,260,D,01,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949191,16,0,1,180,D,13,D,1,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949191,17,0,1,330,D,11,D,2,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949191,18,0,1,330,D,12,D,2,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949221,25,0,1,330,D,12,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949221,26,0,1,340,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949221,27,0,1,460,D,12,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949221,28,0,1,240,D,13,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949221,29,0,1,240,D,12,D,1,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949221,30,0,1,260,D,11,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949241,9,0,1,240,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949241,10,0,1,260,D,13,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949271,8,0,1,330,D,12,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949281,7,0,1,240,D,12,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949312,29,0,1,210,D,01,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949341,13,0,1,250,D,01,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949371,17,0,1,370,D,13,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949391,20,0,1,360,D,01,D,1,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949571,12,0,1,330,D,01,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949611,15,0,1,140,D,13,D,1,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949641,4,0,1,260,D,11,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949861,10,0,1,140,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949861,11,0,1,170,D,01,D,1,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949883,8,0,1,390,D,13,D,1,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949883,9,0,1,140,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949883,10,0,1,330,D,01,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949891,11,0,1,140,D,11,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949891,12,0,1,340,D,12,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949951,18,0,1,140,D,11,D,2,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949951,19,0,1,260,D,01,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04949951,20,0,1,250,D,12,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950001,15,0,1,140,D,01,D,1,D,36,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950001,16,0,1,140,D,01,D,1,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950001,17,0,1,170,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950021,19,0,1,390,D,12,D,1,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950021,20,0,1,240,D,12,D,1,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950041,18,0,1,180,D,12,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950041,19,0,1,370,D,13,D,1,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950041,20,0,1,230,D,13,D,1,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950041,21,0,1,250,D,01,D,1,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950041,22,0,1,260,D,13,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950051,16,0,1,340,D,01,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950051,17,0,1,340,D,11,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950051,18,0,1,340,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950051,19,0,1,240,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950101,25,0,1,360,D,11,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950101,26,0,1,380,D,01,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950101,27,0,1,230,D,13,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950101,28,0,1,225,D,13,D,1,D,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950101,29,0,1,330,D,11,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950101,30,0,1,330,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950111,16,0,1,370,D,11,D,1,D,84,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950111,17,0,1,380,D,13,D,1,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950111,18,0,1,380,D,01,D,1,D,675,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950111,19,0,1,250,D,11,D,1,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950151,18,0,1,140,D,12,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950151,19,0,1,340,D,12,D,2,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950151,20,0,1,330,D,11,D,2,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950171,20,0,1,330,D,12,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950201,17,0,1,140,D,12,D,1,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950221,19,0,1,150,D,13,D,1,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950221,20,0,1,330,D,12,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950231,20,0,1,170,D,11,D,1,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950281,13,0,1,150,D,13,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950291,12,0,1,240,D,13,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950291,13,0,1,340,D,12,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950291,14,0,1,340,D,12,D,1,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950291,15,0,1,340,D,12,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950291,16,0,1,340,D,12,D,1,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950361,7,0,1,250,D,01,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950391,15,0,1,330,D,12,D,2,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950421,9,0,1,100,D,01,D,2,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950461,9,0,1,170,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950461,10,0,1,100,D,01,D,2,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950591,12,0,1,390,D,13,D,1,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950611,17,0,1,170,D,11,D,1,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950611,18,0,1,370,D,11,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950621,9,0,1,170,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950631,16,0,1,390,D,12,D,1,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950641,11,0,1,260,D,12,D,1,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950721,20,0,1,260,D,12,D,1,D,640,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950741,15,0,1,240,D,01,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950741,16,0,1,240,D,12,D,1,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950741,17,0,1,240,D,12,D,1,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950741,18,0,1,240,D,01,D,1,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950741,19,0,1,250,D,12,D,1,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950751,7,0,1,240,D,13,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950791,20,0,1,140,D,11,D,1,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950791,21,0,1,370,D,13,D,1,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950791,22,0,1,230,D,13,D,1,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950791,23,0,1,340,D,12,D,2,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950791,24,0,1,330,D,12,D,2,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950881,9,0,1,380,D,13,D,1,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950891,9,0,1,240,D,01,D,1,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950941,8,0,1,240,D,13,D,1,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950951,16,0,1,180,D,13,D,1,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950951,17,0,1,250,D,11,D,1,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950951,18,0,1,260,D,11,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950951,19,0,1,260,D,01,D,1,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950961,12,0,1,140,D,11,D,1,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950972,24,0,1,140,D,12,D,2,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950972,25,0,1,140,D,01,D,2,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950972,26,0,1,330,D,12,D,2,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04950972,27,0,1,330,D,12,D,2,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04951031,19,0,1,140,D,13,D,1,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20221,04951061,17,0,1,260,D,13,D,1,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
