QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOH,PROP0NOH,OWNYH,OWNYH_,PAIDLOAN,PAID_OAN,PRIMPLUS,PRIM_LUS,JINTPDX,JINTPDX_,JLCPRINX,JLCP_INX,LOAN_NOH,LOAN0NOH,TOTOWED,TOTOWED_
20221,04836043,39,0,5,01,D,100,D,1,D,0.0479,D,62,D,313,D,01,D,5200,D
20221,04838863,10,0,5,01,D,300,D,1,D,0.0479,D,410,D,,T,01,D,,T
20221,04839673,23,0,1,01,D,100,D,1,D,0.0479,D,174,D,276,D,01,D,14500,D
20221,04840633,37,0,5,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,0,D
20221,04840963,24,0,5,01,D,100,D,1,D,0.0479,D,946,D,-55,D,01,D,79000,D
20221,04841413,25,0,1,01,D,100,D,1,D,0.0479,D,970,D,530,D,01,D,81000,D
20221,04841613,44,0,5,01,D,100,D,1,D,0.0479,D,2,D,4,D,01,D,200,D
20221,04842483,28,0,5,01,D,100,D,1,D,0.0479,D,180,D,1020,D,01,D,15000,D
20221,04842873,39,0,5,01,D,100,D,1,D,0.0479,D,225,D,1425,D,01,D,18800,D
20221,04843103,17,0,5,01,D,100,D,1,D,0.0479,D,479,D,-83,D,01,D,40000,D
20221,04843353,23,0,5,01,D,100,D,1,D,0.0479,D,838,D,1762,D,01,D,70000,D
20221,04845113,44,0,5,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,4000,D
20221,04846033,17,0,5,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,37000,D
20221,04846203,18,0,5,01,D,100,D,1,D,0.0479,D,132,D,1614,D,01,D,11000,D
20221,04846273,33,0,5,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,121000,D
20221,04846393,15,0,5,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,75000,D
20221,04848623,37,0,5,01,D,100,D,1,D,0.0479,D,838,D,62,D,01,D,70000,D
20221,04848623,38,0,5,01,D,100,D,1,D,0.0479,D,958,D,-58,D,02,D,80000,D
20221,04848623,39,0,5,01,D,100,D,1,D,0.0479,D,838,D,137,D,03,D,70000,D
20221,04849723,26,0,5,01,D,100,D,1,D,0.0479,D,376,D,341,D,01,D,31405,D
20221,04897032,42,0,5,01,D,100,D,1,D,0.0479,D,599,F,151,F,01,D,50000,F
20221,04897762,25,0,5,01,D,100,D,1,D,0.0479,D,335,D,496,D,01,D,28000,D
20221,04898762,31,0,5,01,D,100,D,1,D,0.0479,D,328,D,32304,T,01,D,27415,D
20221,04899032,36,0,5,01,D,100,D,1,D,0.0479,D,838,D,3662,D,01,D,70000,D
20221,04899072,41,0,5,01,D,100,D,1,D,0.0479,D,651,D,849,D,01,D,54400,D
20221,04899422,20,0,5,01,D,100,D,1,D,0.0479,D,695,D,505,D,01,D,58000,D
20221,04900752,22,0,5,01,D,100,D,1,D,0.0479,D,120,F,180,F,01,D,10000,F
20221,04900942,9,0,1,01,D,100,D,1,D,0.0479,D,4371,D,-1127,T,01,D,276100,T
20221,04901322,19,0,1,01,D,100,D,1,D,0.0479,D,108,D,192,D,01,D,9000,D
20221,04902942,17,0,1,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,5000,D
20221,04903072,36,0,5,01,D,100,D,1,D,0.0479,D,20,D,1680,D,01,D,1700,D
20221,04904682,18,0,5,01,D,100,D,1,D,0.0479,D,347,D,553,D,01,D,29000,D
20221,04904712,38,0,5,01,D,100,D,1,D,0.0479,D,204,F,996,F,01,D,17000,F
20221,04906312,26,0,5,01,D,100,D,1,D,0.0479,D,312,D,1392,D,01,D,26035,D
20221,04909962,34,0,5,01,D,100,D,1,D,0.0479,D,467,D,533,D,01,D,39000,D
20221,04910592,32,0,5,01,D,100,D,1,D,0.0479,D,790,D,920,D,01,D,66000,D
20221,04911312,26,0,5,01,D,100,D,1,D,0.0479,D,342,D,32304,T,01,D,28596,D
20221,04912452,14,0,5,01,D,100,D,1,D,0.0479,D,1796,D,1204,D,01,D,150000,D
20221,04912602,25,0,5,01,D,100,D,1,D,0.0479,D,623,D,5377,D,01,D,52000,D
20221,04912662,28,0,5,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,0,D
20221,04914032,15,0,5,01,D,100,D,1,D,0.0479,D,84,D,-69,D,01,D,7000,D
20221,04914652,26,0,5,01,D,100,D,1,D,0.0479,D,3,D,247,D,01,D,250,D
20221,04914652,27,0,5,02,D,400,D,1,D,0.0479,D,12,D,,T,01,D,,T
20221,04914812,17,0,5,01,D,100,D,1,D,0.0479,D,214,F,335,F,01,D,17900,F
20221,04916262,16,0,5,01,D,100,D,1,D,0.0479,D,455,D,1045,D,01,D,38000,D
20221,04916862,22,0,5,01,D,100,D,1,D,0.0479,D,47,D,592,D,01,D,3900,D
20221,04917532,16,0,5,01,D,100,D,1,D,0.0479,D,347,D,553,D,01,D,29000,D
20221,04918402,21,0,5,01,D,100,D,1,D,0.0479,D,1078,F,32304,V,01,D,90000,F
20221,04918742,19,0,1,01,D,100,D,1,D,0.0479,D,539,D,211,D,01,D,45000,D
20221,04919522,16,0,5,01,D,100,D,1,D,0.0479,D,240,D,300,D,01,D,20000,D
20221,04919862,16,0,1,01,D,100,D,1,D,0.0479,D,599,D,301,D,01,D,50000,D
20221,04920642,22,0,5,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,0,D
20221,04920662,24,0,5,01,D,100,D,1,D,0.0479,D,1123,D,1877,D,01,D,93810,D
20221,04920832,34,0,5,01,D,100,D,1,D,0.0479,D,599,D,151,D,01,D,50000,D
20221,04921292,23,0,5,01,D,100,D,1,D,0.0479,D,299,D,-89,D,01,D,25000,D
20221,04922702,20,0,5,01,D,100,D,1,D,0.0479,D,129,D,3021,D,01,D,10785,D
20221,04922902,34,0,5,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,0,D
20221,04923002,33,0,5,01,D,100,D,1,D,0.0479,D,707,D,493,D,01,D,59000,D
20221,04923412,40,0,5,01,D,100,D,1,D,0.0479,D,204,D,996,D,01,D,17000,D
20221,04924382,18,0,5,01,D,100,D,1,D,0.0479,D,267,D,24,D,01,D,22300,D
20221,04925132,23,0,5,01,D,100,D,1,D,0.0479,D,1820,D,32304,T,01,D,276100,T
20221,04928032,27,0,5,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,0,D
20221,04929122,41,0,5,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,0,D
20221,04931831,14,0,1,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,0,D
20221,04931931,23,0,1,01,D,100,D,1,D,0.0479,D,922,D,2318,D,01,D,77000,D
20221,04932051,20,0,1,01,D,100,D,1,D,0.0479,D,2,F,4,F,01,D,200,F
20221,04933891,23,0,1,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,50000,D
20221,04933931,16,0,1,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,5278,D
20221,04935211,13,0,1,01,D,100,D,1,D,0.0479,D,117,D,283,D,01,D,9800,D
20221,04935511,14,0,1,01,D,100,D,1,D,0.0479,D,30,D,1020,D,01,D,2500,D
20221,04936691,38,0,1,01,D,100,D,1,D,0.0479,D,174,D,282,D,01,D,14500,D
20221,04938221,21,0,1,01,D,100,D,1,D,0.0479,D,263,F,742,F,01,D,22000,F
20221,04939251,13,0,1,01,D,100,D,1,D,0.0479,D,1078,D,32304,T,01,D,90000,D
20221,04939931,28,0,1,01,D,100,D,1,D,0.0479,D,240,D,32304,T,01,D,20000,D
20221,04939931,29,0,1,02,D,200,D,2,D,0.0479,D,,A,,A,01,D,0,D
20221,04940191,10,0,1,01,D,100,D,1,D,0.0479,D,421,F,929,F,01,D,35138,F
20221,04941161,23,0,1,01,D,100,D,1,D,0.0479,D,13,D,1787,D,01,D,1100,D
20221,04941811,11,0,1,01,D,100,D,1,D,0.0479,D,1114,D,1286,D,01,D,93000,D
20221,04942101,15,0,1,01,D,100,D,1,D,0.0479,D,1688,F,2349,F,01,D,141000,F
20221,04942491,9,0,1,01,D,100,D,1,D,0.0479,D,539,D,151,D,01,D,45000,D
20221,04942561,21,0,1,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,0,D
20221,04943021,13,0,1,01,D,100,D,1,D,0.0479,D,17,D,430,D,01,D,1400,D
20221,04945341,16,0,1,01,D,100,D,1,D,0.0479,D,1174,D,1160,D,01,D,98000,D
20221,04947091,24,0,1,01,D,100,D,1,D,0.0479,D,2,D,198,D,01,D,200,D
20221,04948801,8,0,1,01,D,100,D,1,D,0.0479,D,1174,D,-1127,T,01,D,98000,D
20221,04948891,24,0,1,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,0,D
20221,04948961,18,0,1,01,D,100,D,1,D,0.0479,D,515,D,1585,D,01,D,43000,D
20221,04949371,20,0,1,01,D,100,D,1,D,0.0479,D,719,D,-29,D,01,D,60000,D
20221,04951281,20,0,1,01,D,100,D,1,D,0.0479,D,10,D,790,D,01,D,800,D
20221,04951731,10,0,1,01,D,100,D,1,D,0.0479,D,251,D,1249,D,01,D,21000,D
20221,04952151,13,0,1,01,D,100,D,1,D,0.0479,D,120,D,180,D,01,D,10000,D
20221,04953801,14,0,1,01,D,100,D,1,D,0.0479,D,216,D,624,D,01,D,18000,D
20221,04954711,14,0,1,01,D,100,D,1,D,0.0479,D,539,D,-1127,T,01,D,45000,D
20221,04956221,27,0,1,01,D,100,D,1,D,0.0479,D,575,D,-2,D,01,D,48000,D
20221,04957041,27,0,1,01,D,100,D,1,D,0.0479,D,299,D,-49,D,01,D,25000,D
20221,04959391,19,0,1,01,D,100,D,2,D,0.0479,D,120,F,1896,F,01,D,10000,F
20221,04959811,25,0,1,01,D,100,D,2,D,0.0479,D,539,F,211,F,01,D,45000,F
20221,04959961,9,0,1,01,D,100,D,2,D,0.0479,D,1138,F,212,F,01,D,95000,F
20221,04960171,14,0,1,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,50000,D
20221,04960351,16,0,1,01,D,100,D,1,D,0.0479,D,690,D,-1127,T,01,D,57600,D
20221,04960401,53,0,1,01,D,100,D,2,D,0.0479,D,,A,,A,01,D,0,D
20221,04961041,17,0,1,01,D,100,D,1,D,0.0479,D,48,D,952,D,01,D,4000,D
20221,04961661,15,0,1,01,D,100,D,1,D,0.0479,D,53,D,547,D,01,D,4400,D
20221,04962231,27,0,1,01,D,100,D,1,D,0.0479,D,1123,F,1877,F,01,D,93810,F
20221,04962901,8,0,1,01,D,100,D,1,D,0.0479,D,2994,D,1506,D,01,D,276100,T
20221,04963841,22,0,1,01,D,100,D,1,D,0.0479,D,1772,D,478,D,01,D,148000,D
20221,04964691,10,0,1,01,D,100,D,1,D,0.0479,D,60,D,390,D,01,D,5000,D
20221,04964821,25,0,1,01,D,100,D,1,D,0.0479,D,1138,D,212,D,01,D,95000,D
