QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOG,PROP0NOG,OWNYG,OWNYG_,NEWMRTG,NEWMRTG_,ORGMRTG,ORGMRTG_,QMRTTRMG,QMRT_RMG,MRTPMTG,MRTPMTG_,PAYPRTXG,PAYP_TXG,PAYPRING,PAYP_ING,PAYMRING,PAYM_ING,PAYOTHRG,PAYO_HRG,QESCROWG,QESC_OWG,QPRINM1G,QPRI_M1G,QPRINM2G,QPRI_M2G,QPRINM3G,QPRI_M3G,QADINT1G,QADI_T1G,QADINT2G,QADI_T2G,QADINT3G,QADI_T3G,QRFINDTG,QRFI_DTG,FRSTPYMG,FRST_YMG,FRSTPYRG,FRST_YRG,FIXDRTEG,FIXD_TEG,QNEWDATG,QNEW_ATG,QBLNCM1G,QBLN_M1G,QBLNCM2G,QBLN_M2G,QBLNCM3G,QBLN_M3G,LOAN_NOG,LOAN0NOG,VARRTEG,VARRTEG_,INTONLYG,INTO_LYG,OTHRTEG,OTHRTEG_,PAYMT1G,PAYMT1G_,PAYMT2G,PAYMT2G_,PAYMT3G,PAYMT3G_,PAYPRNPG,PAYP_NPG,PAYINTG,PAYINTG_
20221,04914652,25,0,5,02,D,400,D,.0490,D,,T,5,D,94,D,,A,,A,,A,,A,0,D,,T,,T,,T,49,D,48,D,48,D,,A,11,D,2021,D,2,D,,A,5000,D,4926,D,4852,D,01,D,1,D,,A,,A,,T,,T,,T,1,D,2,D
20221,04925622,17,0,5,01,D,100,D,.0371,F,63152,F,15,F,458,F,,A,,A,,A,,A,0,F,264,F,264,F,265,F,194,F,194,F,193,F,,A,09,F,2021,F,1,F,,A,62889,F,62626,F,62361,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04929122,40,0,5,01,D,100,D,.0529,D,129233,D,5,D,2456,D,,A,,A,,A,,A,0,D,3767,T,3779,T,2340,D,125,D,116,D,107,D,,A,01,D,2018,D,1,D,,A,30964,D,28644,D,26314,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04929412,27,0,5,01,D,100,D,.0433,F,25000,F,15,F,538,F,,B,,B,,B,,B,349,F,118,F,118,F,119,F,71,F,71,F,70,F,,A,09,F,2017,F,1,F,,A,19715,F,19597,F,19479,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04931551,17,0,1,01,D,100,D,.0371,D,63152,D,15,D,458,D,,A,,A,,A,,A,0,D,264,D,264,D,265,D,194,D,194,D,193,D,,A,09,D,2021,D,1,D,,A,62889,D,62626,D,62361,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04932091,14,0,1,01,D,100,D,.0433,D,25000,D,15,D,538,D,,B,,B,,B,,B,349,D,118,D,118,D,119,D,71,D,71,D,70,D,,A,09,D,2017,D,1,D,,A,19715,D,19597,D,19479,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04934541,25,0,1,01,D,100,D,.0500,D,30000,D,15,D,400,D,,B,,B,,B,,B,163,D,130,D,131,D,131,D,107,D,106,D,106,D,,A,10,D,2018,D,1,D,,A,25660,D,25530,D,25399,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04936201,12,0,1,01,D,100,D,.0371,D,45000,D,15,D,326,D,,A,,A,,A,,A,0,D,189,D,190,D,190,D,137,D,136,D,136,D,,A,06,D,2021,D,1,D,,A,44249,D,44060,D,43870,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04938461,13,0,1,01,D,100,D,.0371,F,80000,F,10,F,850,F,,B,,B,,B,,B,51,F,560,F,562,F,564,F,239,F,237,F,235,F,,A,07,F,2021,F,1,F,,A,77225,F,76664,F,76102,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04938881,12,0,1,01,D,100,D,.0433,F,25000,F,15,F,538,F,,B,,B,,B,,B,349,F,118,F,118,F,119,F,71,F,71,F,70,F,,A,09,F,2017,F,1,F,,A,19715,F,19597,F,19479,F,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04942011,16,0,1,01,D,100,D,.0529,D,75000,D,20,D,507,D,,A,,A,,A,,A,0,D,206,D,207,D,208,D,301,D,300,D,299,D,,A,11,D,2018,D,1,D,,A,68341,D,68135,D,67929,D,01,D,,A,,A,,A,,A,,A,,A,1,D,2,D
