QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,TELBSNZ,TELBSNZ_,TELRESD,TELRESD_,TELCELL,TELCELL_,TINTNET,TINTNET_,TCABLE,TCABLE_,BILPERD,BILPERD_,QADINE1X,QADI_E1X,QADINE2X,QADI_E2X,QADINE3X,QADI_E3X,QADCAB1X,QADC_B1X,QADCAB2X,QADC_B2X,QADCAB3X,QADC_B3X,TELRES1X,TELR_S1X,TELRES2X,TELR_S2X,TELRES3X,TELR_S3X,TELCEL1X,TELC_L1X,TELCEL2X,TELC_L2X,TELCEL3X,TELC_L3X,TELBLPRS,TELB_PRS,TPHONE,TPHONE_
20221,04932651,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,211,D,211,D,211,D,,A,1,D
20221,04932651,20,0,1,,A,1,D,,A,1,D,2,D,,A,35,E,35,E,35,E,,A,,A,,A,42,E,42,E,42,E,,A,,A,,A,2,D,1,D
20221,04932651,21,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,150,D,150,D,150,D,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04932661,16,0,1,,A,,A,,A,1,D,2,D,,A,25,D,25,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04932701,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,1,D
20221,04932701,25,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,149,D,149,D,149,D,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04932701,26,0,1,,A,1,D,,A,1,D,2,D,,A,8,E,78,E,79,E,,A,,A,,A,6,E,62,E,61,E,,A,,A,,A,2,D,1,D
20221,04932711,8,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,120,D,120,D,,A,1,D
20221,04932711,9,0,1,,A,,A,,A,1,D,2,D,,A,120,D,160,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04932711,10,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,160,D,160,D,160,D,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04932731,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,264,D,264,D,264,D,,A,1,D
20221,04932731,20,0,1,,A,,A,,A,1,D,2,D,,A,10,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04932811,12,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20221,04932811,13,0,1,,A,,A,,A,1,D,1,D,,A,35,E,34,E,34,E,65,E,66,E,66,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20221,04932851,24,0,1,0.20,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,284,D,268,D,268,D,,A,1,D
20221,04932851,25,0,1,,A,,A,,A,1,D,1,D,,A,40,D,40,D,40,D,125,D,125,D,125,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04932871,11,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04932871,12,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D
20221,04932931,30,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,,A,,A,,A,1,D
20221,04932961,24,0,1,,A,1,D,,A,1,D,1,D,,A,68,E,68,E,68,E,89,E,89,E,87,E,43,E,43,E,45,E,,A,,A,,A,2,D,1,D
20221,04932961,25,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20221,04932981,14,0,1,,A,1,D,,A,1,D,2,D,,A,75,D,75,D,75,D,,A,,A,,A,30,D,30,D,30,D,,A,,A,,A,1,D,1,D
20221,04932981,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20221,04932991,7,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,1,D
20221,04933011,12,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,1,D
20221,04933011,13,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933041,17,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933041,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20221,04933051,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,25,D,25,D,,A,1,D
20221,04933051,23,0,1,,A,,A,,A,1,D,2,D,1,D,0,D,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933071,26,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933111,9,0,1,,A,,A,,A,1,D,2,D,,A,220,D,220,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933121,37,0,1,,A,1,D,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,60,E,60,E,60,E,90,E,90,E,90,E,,A,1,D
20221,04933121,38,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933121,39,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,106,D,106,D,106,D,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933151,17,0,1,,A,,A,,A,1,D,2,D,,A,111,D,111,D,111,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933151,18,0,1,,A,1,D,,A,1,D,1,D,,A,100,E,101,E,100,E,147,E,147,E,148,E,53,E,52,E,52,E,,A,,A,,A,2,D,1,D
20221,04933174,7,0,1,,A,,A,,A,1,D,2,D,1,D,0,D,0,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933174,8,0,1,,A,,A,2,D,2,D,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,0,D,25,D,,A,1,D
20221,04933241,15,0,1,,A,1,D,,A,1,D,2,D,,A,60,E,60,E,60,E,,A,,A,,A,39,E,39,E,39,E,,A,,A,,A,2,D,1,D
20221,04933241,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,1,D
20221,04933271,12,0,1,,A,1,D,,A,1,D,1,D,,A,107,E,107,E,110,E,167,E,167,E,164,E,76,E,76,E,76,E,,A,,A,,A,2,D,1,D
20221,04933281,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,75,D,75,D,,A,1,D
20221,04933281,20,0,1,,A,,A,,A,1,D,1,D,,A,39,D,39,D,39,D,53,D,53,D,53,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04933301,26,0,1,,A,1,D,,A,1,D,2,D,,A,37,E,37,E,38,E,,A,,A,,A,45,E,45,E,44,E,,A,,A,,A,2,D,1,D
20221,04933311,29,0,1,,A,,A,,A,1,D,2,D,,A,81,D,81,D,81,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933331,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,1,D
20221,04933331,18,0,1,,A,,A,,A,1,D,1,D,,A,78,E,80,E,78,E,122,E,120,E,122,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20221,04933341,25,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,131,D,131,D,131,D,,A,1,D
20221,04933341,26,0,1,,A,1,D,,A,1,D,2,D,,A,80,E,79,E,79,E,,A,,A,,A,29,E,30,E,30,E,,A,,A,,A,2,D,1,D
20221,04933371,10,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,66,D,66,D,66,D,,A,1,D
20221,04933401,14,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,180,D,180,D,,A,1,D
20221,04933401,15,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933411,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,110,D,110,D,110,D,,A,1,D
20221,04933411,19,0,1,,A,,A,,A,1,D,1,D,,A,23,E,23,E,23,E,37,E,37,E,37,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20221,04933431,12,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,88,D,88,D,88,D,,A,1,D
20221,04933431,13,0,1,,A,,A,,A,1,D,1,D,,A,65,E,65,E,63,E,100,E,100,E,102,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20221,04933461,20,0,1,,A,1,D,,A,1,D,2,D,,A,37,E,37,E,37,E,,A,,A,,A,53,E,53,E,53,E,,A,,A,,A,2,D,1,D
20221,04933461,21,0,1,0.60,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,48,D,48,D,48,D,,A,1,D
20221,04933461,22,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,79,D,79,D,79,D,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933484,18,0,1,,A,,A,,A,1,D,2,D,,A,97,D,97,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933494,9,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,,A,,A,,A,1,D
20221,04933494,10,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,36,D,36,D,36,D,,A,1,D
20221,04933494,11,0,1,,A,,A,,A,1,D,1,D,,A,43,E,43,E,47,E,73,E,73,E,69,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20221,04933521,12,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,86,D,86,D,86,D,,A,1,D
20221,04933521,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,65,D,65,D,65,D,,A,1,D
20221,04933521,14,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933541,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,130,D,130,D,130,D,,A,1,D
20221,04933541,12,0,1,,A,,A,,A,1,D,2,D,,A,54,D,54,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933581,30,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,,A,,A,,A,1,D
20221,04933581,31,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933591,37,0,1,,A,,A,,A,1,D,2,D,,A,170,D,170,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933591,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D
20221,04933591,39,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,1,D
20221,04933611,20,0,1,,A,,A,,A,1,D,2,D,,A,33,D,27,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933611,21,0,1,,A,,A,,A,1,D,2,D,,A,158,D,158,D,158,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933611,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,1,D
20221,04933621,34,0,1,0.75,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20221,04933621,35,0,1,,A,,A,,A,1,D,2,D,,A,49,D,49,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933671,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,131,D,131,D,131,D,,A,1,D
20221,04933671,14,0,1,,A,,A,,A,1,D,2,D,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933691,51,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933691,52,0,1,0.33,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,111,D,111,D,111,D,,A,1,D
20221,04933721,19,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,67,D,67,D,67,D,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933721,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,67,D,67,D,67,D,,A,1,D
20221,04933734,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,145,D,145,D,145,D,,A,1,D
20221,04933734,25,0,1,,A,,A,,A,1,D,1,D,,A,51,E,49,E,50,E,69,E,71,E,70,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20221,04933751,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,186,D,186,D,186,D,,A,1,D
20221,04933751,17,0,1,,A,,A,,A,1,D,1,D,,A,106,E,109,E,105,E,183,E,180,E,184,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20221,04933761,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,1,D
20221,04933771,6,0,1,,A,,A,,A,1,D,2,D,,A,98,D,98,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933771,7,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,98,D,98,D,98,D,,A,1,D
20221,04933801,30,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,1,D
20221,04933801,31,0,1,,A,,A,,A,1,D,1,D,,A,61,E,62,E,61,E,104,E,103,E,104,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20221,04933811,14,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,186,D,186,D,186,D,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933811,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,234,D,234,D,234,D,,A,1,D
20221,04933811,16,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933811,17,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,105,D,105,D,105,D,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933854,9,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20221,04933854,10,0,1,,A,,A,,A,1,D,2,D,,A,87,D,87,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933871,9,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20221,04933871,10,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,150,D,150,D,150,D,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04933891,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,1,D
20221,04933891,33,0,1,,A,,A,,A,1,D,1,D,,A,84,E,84,E,80,E,146,E,146,E,150,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20221,04933911,12,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,33,D,33,D,33,D,,A,1,D
20221,04933931,25,0,1,,A,1,D,,A,1,D,1,D,,A,45,E,47,E,45,E,84,E,84,E,84,E,46,E,44,E,46,E,,A,,A,,A,2,D,1,D
20221,04933931,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,112,D,112,D,112,D,,A,1,D
20221,04933971,39,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,226,D,226,D,226,D,,A,1,D
20221,04933971,40,0,1,,A,,A,,A,1,D,1,D,,A,72,D,72,D,72,D,0,D,0,D,55,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20221,04933991,11,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04934001,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,107,D,107,D,107,D,,A,1,D
20221,04934001,28,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04934001,29,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04934011,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,180,D,180,D,,A,1,D
20221,04934011,18,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04934021,19,0,1,0.25,D,,A,2,D,1,D,2,D,,A,86,D,86,D,86,D,,A,,A,,A,,A,,A,,A,177,D,177,D,177,D,1,D,1,D
20221,04934031,8,0,1,,A,,A,,A,1,D,1,D,,A,78,E,75,E,75,E,97,E,100,E,100,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20221,04934031,9,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,83,D,83,D,83,D,,A,1,D
20221,04934061,15,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,,A,,A,,A,1,D
20221,04934061,16,0,1,,A,,A,,A,1,D,2,D,,A,35,D,35,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04934061,17,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04934131,32,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D
20221,04934131,33,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04934141,13,0,1,,A,1,D,,A,1,D,2,D,,A,53,E,53,E,55,E,,A,,A,,A,39,E,39,E,37,E,,A,,A,,A,1,D,1,D
20221,04934141,14,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04934211,14,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,,A,,A,,A,1,D
20221,04934211,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,1,D
20221,04934211,16,0,1,,A,,A,,A,1,D,1,D,,A,28,G,28,G,28,G,42,G,42,G,42,G,,A,,A,,A,,A,,A,,A,2,D,2,D
20221,04934241,13,0,1,,A,1,D,,A,1,D,1,D,,A,70,E,70,E,71,E,118,E,118,E,106,E,62,E,62,E,73,E,,A,,A,,A,2,D,1,D
20221,04934241,14,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20221,04934251,10,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D
20221,04934251,11,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04934261,21,0,1,,A,1,D,,A,1,D,2,D,,A,54,E,54,E,53,E,,A,,A,,A,45,E,45,E,46,E,,A,,A,,A,2,D,1,D
20221,04934281,20,0,1,,A,,A,,A,1,D,2,D,,A,67,D,67,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04934281,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,65,D,,A,1,D
20221,04934321,19,0,1,,A,,A,,A,1,D,2,D,,A,75,D,75,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04934321,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,50,D,50,D,,A,1,D
20221,04934321,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D
20221,04934351,30,0,1,,A,1,D,,A,1,D,1,D,,A,40,E,42,E,40,E,62,E,60,E,62,E,25,E,25,E,25,E,,A,,A,,A,2,D,1,D
20221,04934351,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,70,D,70,D,,A,1,D
20221,04934361,51,0,1,,A,1,D,,A,1,D,1,D,,A,46,E,48,E,51,E,72,E,71,E,80,E,31,E,30,E,33,E,,A,,A,,A,1,D,1,D
20221,04934361,52,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,92,D,92,D,92,D,,A,1,D
20221,04934391,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,1,D
20221,04934391,24,0,1,,A,1,D,,A,1,D,1,D,,A,54,E,55,E,55,E,71,E,70,E,70,E,35,E,35,E,35,E,,A,,A,,A,2,D,1,D
20221,04934431,15,0,1,,A,,A,2,D,1,D,2,D,,A,67,E,67,E,65,E,,A,,A,,A,,A,,A,,A,83,E,83,E,85,E,2,D,1,D
20221,04934441,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20221,04934441,23,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04934481,10,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,35,D,35,D,35,D,,A,,A,,A,,A,1,D
20221,04934481,11,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,140,D,140,D,140,D,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04934541,37,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,125,D,125,D,125,D,,A,1,D
20221,04934541,38,0,1,,A,,A,,A,1,D,2,D,,A,75,D,75,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04934541,39,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04934571,40,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,189,D,189,D,189,D,,A,1,D
20221,04934571,41,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04934571,42,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,68,D,68,D,68,D,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04934581,19,0,1,,A,1,D,,A,1,D,1,D,,A,46,E,48,E,47,E,84,E,83,E,82,E,50,E,49,E,51,E,,A,,A,,A,2,D,1,D
20221,04934581,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,10,D,10,D,10,D,,A,1,D
20221,04934591,25,0,1,0.50,D,,A,2,D,2,D,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,66,D,165,D,,A,1,D
20221,04934651,21,0,1,,A,,A,,A,1,D,2,D,,A,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04934711,34,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,88,D,88,D,88,D,,A,1,D
20221,04934711,35,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,20,D,20,D,,A,1,D
20221,04934711,36,0,1,,A,,A,,A,1,D,2,D,,A,70,D,70,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04934731,17,0,1,,A,,A,,A,1,D,2,D,,A,90,D,90,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04934731,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,196,D,196,D,196,D,,A,1,D
20221,04934751,17,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,275,D,275,D,275,D,,A,1,D
20221,04934751,18,0,1,,A,,A,,A,1,D,1,D,,A,74,E,76,E,74,E,116,E,114,E,116,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20221,04934771,12,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D
20221,04934771,13,0,1,,A,,A,,A,1,D,2,D,,A,54,D,54,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20221,04934821,29,0,1,0.50,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,83,D,83,D,83,D,,A,1,D
