QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,S17CODEA,S17C_DEA,S17GFTCA,S17G_TCA,SUBEXPX,SUBEXPX_,SUBMO,SUBMO_,SUBPURCH
20191,03896834,52,0,1,520,D,1,D,20,D,11,D,
20191,03896834,53,0,1,520,D,1,D,20,D,12,D,
20191,03896834,54,0,1,530,D,1,D,100,D,10,D,
20191,03896834,55,0,1,210,D,1,D,60,D,12,D,
20191,03896834,56,0,1,310,D,2,D,25,D,12,D,
20191,03896834,57,0,1,330,D,1,D,10,D,13,D,
20191,03896844,31,0,1,355,D,1,D,10,D,13,D,
20191,03896844,32,0,1,355,D,1,D,24,D,13,D,
20191,03896964,73,0,1,830,D,1,D,380,D,10,D,
20191,03896964,74,0,1,830,D,1,D,20,D,11,D,
20191,03896964,75,0,1,830,D,1,D,20,D,12,D,
20191,03896964,76,0,1,840,D,1,D,60,D,10,D,
20191,03896964,77,0,1,530,D,1,D,200,D,11,D,
20191,03896964,78,0,1,160,D,1,D,3,D,11,D,
20191,03896964,79,0,1,150,D,1,D,24,D,10,D,
20191,03896964,80,0,1,210,D,1,D,25,D,10,D,
20191,03896964,81,0,1,210,D,1,D,30,D,12,D,
20191,03896964,82,0,1,330,D,1,D,10,D,13,D,
20191,03896964,83,0,1,410,D,1,D,40,D,10,D,
20191,03896964,84,0,1,410,D,1,D,40,D,11,D,
20191,03896964,85,0,1,410,D,1,D,40,D,12,D,
20191,03897054,47,0,1,520,D,1,D,40,D,10,D,
20191,03897054,48,0,1,520,D,1,D,40,D,11,D,
20191,03897054,49,0,1,520,D,1,D,40,D,12,D,
20191,03897054,50,0,1,330,D,1,D,10,D,13,D,
20191,03897094,31,0,1,310,D,2,D,60,D,12,D,
20191,03897114,25,0,1,840,D,1,D,60,D,11,D,
20191,03897114,26,0,1,370,D,1,D,30,D,12,D,
20191,03897114,27,0,1,370,D,1,D,28,D,12,D,
20191,03897124,16,0,1,610,D,1,D,48,D,10,D,
20191,03897194,49,0,1,830,D,1,D,100,D,10,D,
20191,03897194,50,0,1,530,D,2,D,22,D,12,D,
20191,03897194,51,0,1,530,D,1,D,70,D,12,D,
20191,03897194,52,0,1,330,D,1,D,20,D,13,D,
20191,03897194,53,0,1,355,D,1,D,10,D,13,D,
20191,03897204,29,0,1,840,D,1,D,100,D,12,D,2
20191,03897374,29,0,1,830,D,1,D,59,D,13,D,
20191,03897374,30,0,1,840,D,1,D,15,D,10,D,
20191,03897374,31,0,1,840,D,1,D,15,D,11,D,
20191,03897374,32,0,1,840,D,1,D,15,D,12,D,
20191,03897374,33,0,1,500,D,1,D,114,D,12,D,
20191,03897374,34,0,1,310,D,1,D,8,D,12,D,
20191,03897374,35,0,1,700,D,1,D,20,D,13,D,
20191,03897374,36,0,1,330,D,1,D,19,D,13,D,
20191,03897374,37,0,1,355,D,1,D,6,D,12,D,
20191,03897374,38,0,1,370,D,2,D,40,D,12,D,
20191,03897414,16,0,1,160,D,1,D,24,D,10,D,
20191,03897414,17,0,1,160,D,1,D,24,D,11,D,
20191,03897414,18,0,1,160,D,1,D,24,D,12,D,
20191,03897474,21,0,1,520,D,1,D,60,D,12,D,
20191,03897474,22,0,1,355,D,1,D,11,D,13,D,
20191,03897564,72,0,1,830,D,1,D,40,D,13,D,
20191,03897564,73,0,1,820,D,1,D,50,D,12,D,
20191,03897564,74,0,1,340,D,1,D,26,D,12,D,
20191,03897564,75,0,1,355,D,1,D,7,D,13,D,
20191,03897564,76,0,1,355,D,1,D,10,D,12,D,
20191,03897564,77,0,1,300,D,2,D,70,D,12,D,
20191,03897584,31,0,1,355,D,1,D,2,D,12,D,
20191,03897834,23,0,1,830,D,1,D,200,D,13,D,
20191,03897834,24,0,1,520,D,1,D,18,D,12,D,
20191,03897874,23,0,1,150,D,1,D,120,D,11,D,3
20191,03897904,28,0,1,520,D,1,D,16,D,10,D,
20191,03897904,29,0,1,520,D,1,D,21,D,11,D,
20191,03897904,30,0,1,520,D,1,D,21,D,12,D,
20191,03897904,31,0,1,310,D,1,D,10,D,10,D,
20191,03897904,32,0,2,520,D,1,D,6,D,10,D,
20191,03897954,48,0,1,520,D,1,D,25,D,12,D,
20191,03898014,15,0,1,520,D,1,D,50,D,12,D,
20191,03898014,16,0,1,210,D,1,D,25,D,11,D,
20191,03898014,17,0,1,150,D,1,D,120,D,11,D,
20191,03898024,39,0,1,840,D,1,D,120,D,12,D,
20191,03898024,40,0,1,500,D,1,D,300,D,10,D,
20191,03898024,41,0,1,500,D,1,D,300,D,11,D,
20191,03898024,42,0,1,520,D,1,D,20,D,10,D,
20191,03898024,43,0,1,520,D,1,D,20,D,11,D,
20191,03898024,44,0,1,160,D,1,D,21,D,10,D,
20191,03898024,45,0,1,160,D,1,D,21,D,11,D,
20191,03898024,46,0,1,160,D,1,D,21,D,12,D,
20191,03898024,47,0,1,320,D,1,D,12,D,10,D,
20191,03898024,48,0,1,320,D,1,D,12,D,11,D,
20191,03898024,49,0,1,320,D,1,D,12,D,12,D,
20191,03898024,50,0,2,160,D,1,D,30,D,10,D,
20191,03898034,18,0,1,355,D,1,D,12,D,13,D,
20191,03898104,31,0,1,500,D,1,D,80,D,11,D,
20191,03898114,25,0,1,500,D,1,D,40,D,11,D,
20191,03898114,26,0,1,500,D,1,D,13,D,12,D,
20191,03898114,27,0,1,330,D,1,D,11,D,13,D,
20191,03898114,28,0,1,355,D,1,D,11,D,13,D,
20191,03898244,55,0,1,830,D,1,D,10,D,13,D,
20191,03898244,56,0,1,840,D,1,D,13,D,10,D,
20191,03898244,57,0,1,840,D,1,D,13,D,11,D,
20191,03898244,58,0,1,840,D,1,D,13,D,12,D,
20191,03898244,59,0,1,520,D,1,D,10,D,11,D,
20191,03898244,60,0,1,520,D,1,D,10,D,12,D,
20191,03898244,61,0,1,160,D,1,D,10,D,11,D,
20191,03898244,62,0,1,210,D,1,D,5,D,12,D,
20191,03898244,63,0,1,700,D,1,D,11,D,13,D,
20191,03898244,64,0,1,320,D,1,D,60,D,11,D,
20191,03898244,65,0,1,320,D,1,D,30,D,12,D,
20191,03898244,66,0,2,520,D,1,D,10,D,10,D,
20191,03898274,18,0,1,830,D,1,D,38,D,10,D,1
20191,03898274,19,0,1,830,D,1,D,38,D,11,D,1
20191,03898274,20,0,1,830,D,1,D,38,D,12,D,1
20191,03898274,21,0,1,520,D,1,D,20,D,10,D,2
20191,03898274,22,0,1,370,D,2,D,65,D,12,D,
20191,03898324,31,0,1,830,D,1,D,190,D,13,D,
20191,03898324,32,0,1,800,D,1,D,380,D,11,D,
20191,03898324,33,0,1,820,D,1,D,450,D,10,D,
20191,03898324,34,0,1,520,D,1,D,48,D,12,D,
20191,03898324,35,0,1,370,D,1,D,79,D,12,D,
20191,03898374,18,0,1,160,D,1,D,15,D,10,D,
20191,03898374,19,0,1,160,D,1,D,15,D,11,D,
20191,03898374,20,0,1,160,D,1,D,15,D,12,D,
20191,03898384,28,0,1,830,D,1,D,60,D,13,D,
20191,03898384,29,0,1,520,D,1,D,50,D,10,D,
20191,03898384,30,0,1,520,D,1,D,50,D,11,D,
20191,03898384,31,0,1,520,D,1,D,50,D,12,D,
20191,03898404,40,0,1,500,D,1,D,146,D,12,D,
20191,03898404,41,0,1,150,D,1,D,19,D,10,D,
20191,03898404,42,0,1,150,D,1,D,19,D,11,D,
20191,03898404,43,0,1,150,D,1,D,19,D,12,D,
20191,03898424,36,0,1,500,D,1,D,20,D,11,D,
20191,03898424,37,0,1,500,D,1,D,20,D,12,D,
20191,03898424,38,0,1,160,D,1,D,15,D,11,D,
20191,03898424,39,0,1,330,D,1,D,12,D,13,D,
20191,03898424,40,0,1,355,D,1,D,8,D,13,D,
20191,03898424,41,0,2,210,D,1,D,30,D,10,D,
20191,03898444,14,0,1,520,D,1,D,20,D,10,D,
20191,03898464,15,0,1,830,D,1,D,85,D,13,D,
20191,03898474,27,0,1,830,D,1,D,10,D,13,D,
20191,03898474,28,0,1,830,D,1,D,10,D,13,D,
20191,03898474,29,0,1,330,D,1,D,30,D,13,D,
20191,03898474,30,0,1,355,D,1,D,13,D,13,D,
20191,03898494,24,0,1,840,D,1,D,13,D,11,D,
20191,03898494,25,0,1,840,D,1,D,13,D,12,D,
20191,03898494,26,0,1,355,D,1,D,10,D,13,D,
20191,03898494,27,0,2,840,D,1,D,13,D,10,D,
20191,03898574,29,0,1,340,D,1,D,40,D,12,D,
20191,03898594,10,0,1,840,D,1,D,30,D,10,D,
20191,03898644,28,0,1,520,D,1,D,60,D,10,D,
20191,03898644,29,0,1,355,D,1,D,11,D,13,D,1
20191,03898664,57,0,1,520,D,1,D,29,D,12,D,
20191,03898664,58,0,1,520,D,1,D,29,D,12,D,
20191,03898664,59,0,1,530,D,1,D,20,D,12,D,
20191,03898664,60,0,1,150,D,1,D,10,D,11,D,
20191,03898664,61,0,1,210,D,1,D,131,D,10,D,
20191,03898664,62,0,1,210,D,1,D,96,D,11,D,
20191,03898664,63,0,1,210,D,1,D,151,D,12,D,
20191,03898664,64,0,1,310,D,2,D,93,D,12,D,
20191,03898664,65,0,1,355,D,1,D,40,D,13,D,1
20191,03898664,66,0,1,355,D,1,D,11,D,13,D,1
20191,03898664,67,0,1,355,D,1,D,6,D,13,D,1
20191,03898664,68,0,1,370,D,1,D,41,D,11,D,
20191,03898664,69,0,1,370,D,1,D,60,D,10,D,
20191,03898664,70,0,1,370,D,1,D,80,D,11,D,
20191,03898664,71,0,1,370,D,1,D,60,D,12,D,
20191,03898684,23,0,1,520,D,1,D,32,D,11,D,
20191,03898684,24,0,1,520,D,1,D,24,D,12,D,
20191,03898684,25,0,1,150,D,1,D,24,D,12,D,
20191,03898694,54,0,1,210,D,1,D,21,D,10,D,
20191,03898694,55,0,1,210,D,1,D,13,D,12,D,
20191,03898714,18,0,1,830,D,1,D,35,D,13,D,
20191,03898714,19,0,1,355,D,1,D,8,D,13,D,
20191,03898764,34,0,1,830,D,1,D,78,D,13,D,
20191,03898764,35,0,1,600,D,1,D,200,D,10,D,
20191,03898764,36,0,1,355,D,1,D,100,D,12,D,
20191,03898784,46,0,1,830,D,1,D,22,D,13,D,
20191,03898814,19,0,1,355,D,1,D,12,D,13,D,
20191,03898824,19,0,1,840,D,1,D,60,D,12,D,
20191,03898894,48,0,1,520,D,1,D,30,D,12,D,
20191,03898894,49,0,1,210,D,2,D,125,D,11,D,
20191,03898894,50,0,1,210,D,2,D,150,D,12,D,
20191,03898894,51,0,1,210,D,1,D,50,D,11,D,
20191,03898894,52,0,1,355,D,1,D,30,D,12,D,
20191,03898894,53,0,1,355,D,1,D,12,D,13,D,
20191,03898914,20,0,1,520,D,1,D,19,D,10,D,
20191,03898914,21,0,1,520,D,1,D,19,D,11,D,
20191,03898914,22,0,1,520,D,1,D,19,D,12,D,
20191,03898914,23,0,1,330,D,1,D,9,D,13,D,
20191,03898934,26,0,2,520,D,1,D,200,D,10,D,
20191,03898944,25,0,1,355,D,1,D,12,D,13,D,
20191,03898944,26,0,1,340,D,1,D,1,D,12,D,
20191,03898944,27,0,1,340,D,1,D,1,D,11,D,
20191,03898944,28,0,1,340,D,1,D,1,D,10,D,
20191,03898944,29,0,2,320,D,1,D,4,D,10,D,
20191,03898984,42,0,1,310,D,1,D,275,D,12,D,
20191,03899094,14,0,1,330,D,1,D,10,D,13,D,
20191,03899094,15,0,2,210,D,1,D,15,D,10,D,
20191,03899194,23,0,1,840,D,1,D,50,D,11,D,
20191,03899194,24,0,1,520,D,1,D,10,D,10,D,
20191,03899194,25,0,1,150,D,1,D,42,D,10,D,
20191,03899274,29,0,1,830,D,1,D,86,D,13,D,
20191,03899274,30,0,1,520,D,1,D,40,D,10,D,
20191,03899274,31,0,1,520,D,1,D,50,D,11,D,
20191,03899274,32,0,1,520,D,1,D,50,D,12,D,
20191,03899274,33,0,1,355,D,1,D,13,D,13,D,
20191,03899274,34,0,2,520,D,1,D,40,D,10,D,
20191,03899284,29,0,1,840,D,1,D,13,D,10,D,
20191,03899284,30,0,1,840,D,1,D,13,D,11,D,
20191,03899284,31,0,1,840,D,1,D,13,D,12,D,
20191,03899294,26,0,1,150,D,1,D,28,D,12,D,
20191,03899294,27,0,1,210,D,2,D,35,D,12,D,
20191,03899304,27,0,1,150,D,1,D,85,D,12,D,
20191,03899324,29,0,1,830,D,1,D,51,D,10,D,
20191,03899344,39,0,1,830,D,1,D,24,D,13,D,
20191,03899344,40,0,1,520,D,1,D,18,D,11,D,
20191,03899344,41,0,1,520,D,1,D,18,D,12,D,
20191,03899344,42,0,1,210,D,1,D,40,D,13,D,
20191,03899344,43,0,1,320,D,1,D,40,D,12,D,
20191,03899344,44,0,1,355,D,1,D,6,D,13,D,
20191,03899364,27,0,1,830,D,2,D,20,D,10,D,
20191,03899364,28,0,1,830,D,2,D,20,D,11,D,
20191,03899364,29,0,1,830,D,2,D,20,D,12,D,
20191,03899384,60,0,1,340,D,2,D,25,D,12,D,
20191,03899384,61,0,1,370,D,2,D,160,D,12,D,
20191,03899414,23,0,1,370,D,1,D,120,D,11,D,
20191,03899524,24,0,1,830,D,1,D,68,D,13,D,
20191,03899524,25,0,1,610,D,1,D,106,D,12,D,
20191,03899524,26,0,1,330,D,1,D,4,D,13,D,
20191,03899524,27,0,1,340,D,1,D,5,D,12,D,
20191,03899524,28,0,1,355,D,1,D,9,D,13,D,
20191,03899524,29,0,2,610,D,1,D,200,D,10,D,
20191,03899524,30,0,2,520,D,1,D,60,D,10,D,
20191,03899534,6,0,1,520,D,1,D,6,D,10,D,
20191,03899534,7,0,1,520,D,1,D,20,D,12,D,
20191,03899534,8,0,1,330,D,1,D,6,D,13,D,
20191,03899564,35,0,1,700,D,1,D,35,D,13,D,
20191,03899564,36,0,1,355,D,1,D,20,D,13,D,
20191,03899574,31,0,1,520,D,1,D,65,D,12,D,
20191,03899574,32,0,1,520,D,1,D,60,D,10,D,
20191,03899574,33,0,1,150,D,1,D,79,D,12,D,
20191,03899574,34,0,1,210,D,1,D,16,D,13,D,
20191,03899574,35,0,1,355,D,1,D,12,D,13,D,
20191,03899574,36,0,2,150,D,1,D,78,D,10,D,
20191,03899584,8,0,1,520,D,1,D,20,D,11,D,
20191,03899604,33,0,1,830,D,1,D,17,D,13,D,
20191,03899604,34,0,1,830,D,1,D,140,D,13,D,
20191,03899604,35,0,1,500,D,1,D,165,D,12,D,
20191,03899604,36,0,1,330,D,1,D,5,D,13,D,
20191,03899644,15,0,1,355,D,1,D,15,D,13,D,
20191,03899644,16,0,1,355,D,1,D,12,D,13,D,
20191,03899714,35,0,1,810,D,1,D,30,D,12,D,
20191,03899714,36,0,2,150,D,1,D,150,D,10,D,
20191,03899804,33,0,2,810,D,1,D,1,D,10,D,
20191,03899824,20,0,1,520,D,1,D,80,D,12,D,
20191,03899904,49,0,1,150,D,1,D,24,D,11,D,
20191,03899904,50,0,1,150,D,1,D,24,D,12,D,
20191,03899904,51,0,1,370,D,2,D,60,D,12,D,
20191,03899904,52,0,2,150,D,1,D,20,D,10,D,
20191,03899934,38,0,1,610,D,1,D,200,D,11,D,
20191,03899934,39,0,1,500,D,1,D,400,D,10,D,
20191,03899934,40,0,1,500,D,1,D,400,D,11,D,
20191,03899934,41,0,1,520,D,1,D,50,D,10,D,
20191,03899934,42,0,1,520,D,1,D,60,D,11,D,
20191,03899934,43,0,1,520,D,1,D,60,D,12,D,
20191,03899934,44,0,1,210,D,1,D,15,D,11,D,
20191,03899934,45,0,1,210,D,1,D,15,D,12,D,
20191,03899934,46,0,1,310,D,1,D,5,D,11,D,
20191,03899934,47,0,1,330,D,1,D,15,D,13,D,
20191,03899934,48,0,1,355,D,1,D,25,D,13,D,1
20191,03899934,49,0,2,610,D,1,D,200,D,10,D,
20191,03899954,25,0,1,830,D,1,D,15,D,13,D,
20191,03899964,10,0,1,830,D,1,D,42,D,13,D,
20191,03900044,42,0,1,150,D,1,D,15,D,10,D,
20191,03900044,43,0,1,150,D,1,D,15,D,11,D,
20191,03900044,44,0,1,150,D,1,D,26,D,12,D,
20191,03900044,45,0,1,150,D,1,D,43,D,12,D,
20191,03900044,46,0,1,210,D,1,D,43,D,12,D,
20191,03900044,47,0,1,530,D,1,D,20,D,12,D,
20191,03900044,48,0,1,530,D,1,D,72,D,12,D,
20191,03900044,49,0,1,310,D,1,D,13,D,11,D,2
20191,03900074,28,0,1,830,D,1,D,65,D,13,D,
20191,03900074,29,0,1,355,D,1,D,25,D,13,D,
20191,03900084,21,0,1,700,D,1,D,13,D,13,D,
20191,03900134,17,0,1,320,D,1,D,10,D,10,D,
20191,03900134,18,0,1,320,D,1,D,10,D,11,D,
20191,03900134,19,0,1,320,D,1,D,10,D,12,D,
20191,03900164,22,0,1,830,D,1,D,80,D,13,D,
20191,03900164,23,0,1,160,D,1,D,40,D,12,D,
20191,03900254,10,0,1,830,D,1,D,30,D,13,D,2
20191,03900314,18,0,1,840,D,1,D,45,D,11,D,
20191,03900314,19,0,1,355,D,1,D,15,D,13,D,
20191,03900334,39,0,1,610,D,1,D,290,D,12,D,1
20191,03900334,40,0,1,610,D,1,D,70,D,12,D,1
20191,03900334,41,0,1,210,D,1,D,25,D,12,D,2
20191,03900334,42,0,1,310,D,1,D,35,D,12,D,
20191,03900334,43,0,1,340,D,1,D,30,D,12,D,
20191,03900334,44,0,2,610,D,1,D,150,D,10,D,4
20191,03900394,25,0,1,500,D,1,D,400,D,11,D,
20191,03900424,29,0,1,610,D,1,D,250,D,10,D,
20191,03900424,30,0,1,520,D,1,D,160,D,12,D,
20191,03900424,31,0,1,600,D,1,D,65,D,12,D,
20191,03900444,30,0,1,840,D,1,D,60,D,12,D,
20191,03900444,31,0,1,520,D,1,D,50,D,12,D,
20191,03900444,32,0,1,210,D,1,D,15,D,13,D,
20191,03900444,33,0,1,355,D,1,D,10,D,13,D,
20191,03900474,6,0,1,830,D,1,D,300,D,13,D,
20191,03900474,7,0,1,355,D,1,D,30,D,13,D,
20191,03900484,41,0,1,830,D,1,D,49,D,13,D,
20191,03900484,42,0,1,520,D,1,D,26,D,11,D,
20191,03900484,43,0,1,370,D,1,D,12,D,10,D,
20191,03900484,44,0,1,370,D,1,D,12,D,11,D,
20191,03900484,45,0,1,370,D,1,D,12,D,12,D,
20191,03900504,56,0,1,840,D,1,D,10,D,11,D,
20191,03900504,57,0,1,840,D,1,D,10,D,12,D,
20191,03900504,58,0,1,210,D,1,D,10,D,10,D,
20191,03900504,59,0,1,340,D,1,D,18,D,12,D,
20191,03900504,60,0,2,840,D,1,D,10,D,10,D,
20191,03900564,23,0,1,500,D,1,D,165,D,11,D,
20191,03900564,24,0,1,330,D,1,D,20,D,13,D,
20191,03900564,25,0,1,355,D,1,D,12,D,13,D,
20191,03900564,26,0,1,355,D,1,D,9,D,13,D,
20191,03900584,26,0,1,520,D,1,D,100,D,12,D,2
20191,03900724,20,0,2,340,D,1,D,19,D,10,D,
20191,03900754,37,0,1,840,D,1,D,15,D,11,D,
20191,03900754,38,0,1,150,D,1,D,15,D,11,D,
20191,03900754,39,0,1,355,D,1,D,33,D,13,D,1
20191,03900754,40,0,1,355,D,1,D,12,D,11,D,1
20191,03900754,41,0,1,355,D,1,D,25,D,13,D,1
20191,03900754,42,0,2,150,D,1,D,10,D,10,D,
20191,03900804,19,0,1,830,D,1,D,10,D,13,D,
20191,03900804,20,0,1,500,D,1,D,100,D,10,D,
20191,03900804,21,0,1,520,D,1,D,15,D,10,D,
20191,03900804,22,0,1,520,D,1,D,15,D,11,D,
20191,03900804,23,0,1,520,D,1,D,15,D,12,D,
20191,03900804,24,0,1,210,D,1,D,25,D,12,D,
20191,03900804,25,0,1,330,D,1,D,10,D,13,D,
20191,03900804,26,0,2,500,D,1,D,25,D,10,D,
20191,03900884,78,0,1,830,D,1,D,32,D,13,D,
20191,03900884,79,0,1,520,D,1,D,45,D,10,D,
20191,03900884,80,0,1,520,D,1,D,30,D,11,D,
20191,03900884,81,0,1,520,D,1,D,45,D,12,D,
20191,03900884,82,0,1,500,D,1,D,80,D,12,D,
20191,03900884,83,0,1,150,D,1,D,25,D,11,D,
20191,03900884,84,0,1,150,D,1,D,25,D,12,D,
20191,03900884,85,0,1,150,D,1,D,9,D,10,D,
20191,03900884,86,0,1,150,D,1,D,9,D,11,D,
20191,03900884,87,0,1,150,D,1,D,9,D,12,D,
20191,03900884,88,0,1,210,D,1,D,65,D,13,D,
20191,03900884,89,0,1,700,D,1,D,11,F,13,D,
20191,03900884,90,0,1,355,D,1,D,17,D,13,D,
20191,03900884,91,0,1,370,D,1,D,60,D,11,D,
20191,03900884,92,0,2,150,D,1,D,25,D,10,D,
20191,03900974,23,0,1,500,D,1,D,800,D,12,D,1
20191,03900984,20,0,1,810,D,1,D,60,D,10,D,
20191,03900984,21,0,1,160,D,1,D,10,D,10,D,
20191,03900984,22,0,1,160,D,1,D,5,D,10,D,
20191,03900984,23,0,1,160,D,1,D,5,D,10,D,
20191,03900984,24,0,1,210,D,1,D,30,D,12,D,
20191,03900984,25,0,1,210,D,1,D,7,D,12,D,
20191,03900984,26,0,1,355,D,1,D,11,D,13,D,
20191,03900984,27,0,1,355,D,1,D,6,D,13,D,
20191,03900984,28,0,1,355,D,1,D,6,D,13,D,
20191,03900984,29,0,1,355,D,1,D,16,D,13,D,
20191,03900984,30,0,1,355,D,1,D,6,D,13,D,
20191,03901014,15,0,1,520,D,1,D,50,D,10,D,
20191,03901014,16,0,1,520,D,1,D,50,D,11,D,
20191,03901014,17,0,1,520,D,1,D,75,D,12,D,
20191,03901014,18,0,1,355,D,1,D,30,D,13,D,
20191,03901104,41,0,1,530,D,1,D,325,D,12,D,
20191,03901104,42,0,1,340,D,1,D,54,D,12,D,
20191,03901104,43,0,1,370,D,1,D,64,D,12,D,
20191,03901104,44,0,2,520,D,1,D,75,D,10,D,
20191,03901144,19,0,2,520,D,1,D,14,D,10,D,
20191,03901184,14,0,1,500,D,1,D,120,D,11,D,
20191,03901224,37,0,1,830,D,1,D,20,D,13,D,
20191,03901224,38,0,1,520,D,1,D,16,D,11,D,
20191,03901224,39,0,1,520,D,1,D,35,D,12,D,
20191,03901224,40,0,1,320,D,1,D,40,D,11,D,2
20191,03901224,41,0,1,320,D,1,D,45,D,12,D,1
20191,03901224,42,0,1,355,D,1,D,17,D,13,D,1
20191,03901224,43,0,1,355,D,1,D,11,D,13,D,1
20191,03901254,75,0,1,840,D,1,D,50,D,10,D,
20191,03901254,76,0,1,840,D,1,D,50,D,11,D,
20191,03901254,77,0,1,840,D,1,D,50,D,12,D,
20191,03901254,78,0,1,810,D,1,D,90,D,12,D,
20191,03901254,79,0,1,610,D,1,D,60,D,12,D,
20191,03901254,80,0,1,520,D,1,D,160,D,12,D,
20191,03901254,81,0,1,520,D,1,D,100,D,11,D,
20191,03901254,82,0,1,500,D,1,D,75,D,12,D,
20191,03901254,83,0,1,500,D,1,D,30,D,12,D,
20191,03901254,84,0,1,160,D,1,D,30,D,11,D,
20191,03901254,85,0,1,320,D,1,D,25,D,12,D,
20191,03901254,86,0,1,410,D,1,D,25,D,11,D,
20191,03901254,87,0,1,400,D,1,D,15,D,10,D,
20191,03901254,88,0,1,400,D,1,D,15,D,11,D,
20191,03901254,89,0,1,400,D,1,D,15,D,12,D,
20191,03901254,90,0,1,340,D,1,D,40,D,10,D,
20191,03901254,91,0,1,340,D,1,D,40,D,11,D,
20191,03901254,92,0,2,840,D,1,D,50,D,10,D,
20191,03901254,93,0,2,530,D,1,D,305,D,10,D,
20191,03901284,18,0,1,700,D,1,D,6,D,13,D,
20191,03901284,19,0,2,355,D,1,D,55,D,10,D,
20191,03901354,35,0,1,310,D,1,D,35,D,12,D,
20191,03901354,36,0,2,820,D,1,D,20,D,10,D,
20191,03901354,37,0,2,840,D,1,D,10,D,10,D,
20191,03901354,38,0,2,840,D,1,D,8,D,10,D,
20191,03901424,27,0,1,830,D,1,D,20,D,13,D,
20191,03901424,28,0,1,530,D,1,D,175,D,11,D,
20191,03901504,43,0,1,520,D,1,D,30,D,11,D,
20191,03901504,44,0,1,520,D,1,D,30,D,12,D,
20191,03901504,45,0,1,340,D,2,D,35,D,12,D,
20191,03901514,17,0,1,830,D,1,D,25,D,12,D,
20191,03901534,11,0,1,830,D,1,D,55,D,13,D,
20191,03901534,12,0,1,340,D,1,D,4,D,12,D,
20191,03901534,13,0,1,355,D,1,D,3,D,13,D,
20191,03901534,14,0,1,355,D,1,D,9,D,13,D,
20191,03901534,15,0,1,355,D,1,D,15,D,13,D,
20191,03901584,50,0,1,840,D,1,D,53,D,12,D,
20191,03901584,51,0,1,600,D,1,D,164,D,11,D,
20191,03901584,52,0,1,500,D,1,D,417,D,12,D,
20191,03901584,53,0,1,150,D,1,D,35,D,12,D,
20191,03901584,54,0,1,210,D,1,D,95,D,10,D,
20191,03901584,55,0,1,210,D,1,D,33,D,11,D,
20191,03901584,56,0,1,210,D,1,D,76,D,12,D,
20191,03901584,57,0,1,310,D,1,D,15,D,12,D,
20191,03901584,58,0,1,330,D,1,D,12,D,11,D,
20191,03901584,59,0,1,330,D,1,D,22,D,12,D,
20191,03901584,60,0,1,340,D,2,D,53,D,12,D,
20191,03901584,61,0,1,355,D,1,D,12,D,10,D,
20191,03901584,62,0,1,355,D,1,D,15,D,11,D,
20191,03901584,63,0,1,355,D,1,D,15,D,12,D,
20191,03901584,64,0,1,410,D,1,D,7,D,12,D,
20191,03901634,32,0,1,830,D,1,D,35,D,13,D,
20191,03901634,33,0,1,500,D,1,D,350,D,11,D,
20191,03901634,34,0,1,520,D,1,D,50,D,12,D,
20191,03901634,35,0,1,530,D,1,D,90,D,11,D,
20191,03901634,36,0,1,355,D,1,D,15,D,13,D,
20191,03901634,37,0,1,310,D,1,D,40,D,10,D,
20191,03901634,38,0,1,330,D,1,D,12,D,13,D,
20191,03901664,28,0,1,500,D,1,D,300,D,11,D,
20191,03901664,29,0,1,520,D,1,D,15,D,10,D,
20191,03901664,30,0,1,520,D,1,D,15,D,12,D,
20191,03901664,31,0,1,210,D,1,D,35,D,11,D,
20191,03901664,32,0,1,355,D,1,D,28,D,13,D,1
20191,03901674,33,0,1,520,D,1,D,10,D,10,D,
20191,03901674,34,0,1,520,D,1,D,15,D,12,D,
20191,03901674,35,0,1,210,D,1,D,120,D,12,D,
20191,03901674,36,0,1,700,D,1,D,50,D,12,D,
20191,03901704,14,0,1,330,D,1,D,12,D,13,D,
20191,03901704,15,0,1,355,D,1,D,24,D,13,D,
20191,03901734,19,0,1,840,D,1,D,140,D,10,D,
20191,03901794,32,0,1,840,D,1,D,11,D,10,D,
20191,03901794,33,0,1,520,D,1,D,130,D,12,D,
20191,03901794,34,0,1,355,D,1,D,13,D,13,D,
20191,03901814,23,0,1,210,D,1,D,54,D,11,D,
20191,03901814,24,0,1,210,D,1,D,60,D,12,D,
20191,03901814,25,0,1,370,D,1,D,60,D,11,D,
20191,03901814,26,0,1,370,D,1,D,90,D,12,D,
20191,03901824,39,0,1,830,D,1,D,33,D,13,D,
20191,03901824,40,0,1,330,D,1,D,5,D,13,D,
20191,03901824,41,0,1,355,D,1,D,10,D,13,D,
20191,03901824,42,0,1,340,D,1,D,10,D,12,D,
20191,03901854,47,0,1,830,D,1,D,42,D,13,D,
20191,03901854,48,0,1,355,D,1,D,12,D,13,D,
20191,03901854,49,0,1,370,D,1,D,50,D,12,D,
20191,03901884,31,0,1,840,D,1,D,65,D,11,D,
20191,03901884,32,0,1,210,D,2,D,20,D,12,D,
20191,03901924,30,0,1,150,D,1,D,20,D,11,D,
20191,03901924,31,0,1,150,D,1,D,20,D,12,D,
20191,03901924,32,0,1,150,D,1,D,20,D,01,D,
20191,03901934,33,0,1,210,D,1,D,10,D,13,D,
