QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,WHATPART,WHAT_ART,TRIPIDBC,TRIP_DBC,NUMSAME,NUMSAME_,EOTRIPMO,EOTR_PMO,NUMNIGHT,NUMN_GHT,FOODDEAL,FOOD_EAL,LODGDEAL,LODG_EAL,TRANDEAL,TRAN_EAL,ELSEDEAL,ELSE_EAL,CMLOCALY,CMLO_ALY,CMPLANEY,CMPL_NEY,CMTRAINY,CMTR_INY,CMBUSY,CMBUSY_,CMSHIPY,CMSHIPY_,RTCARY,RTCARY_,RTMOPEDY,RTMO_EDY,RTBOATY,RTBOATY_,RTCAMPY,RTCAMPY_,RTOTHERY,RTOT_ERY,PVCARY,PVCARY_,PVELSEY,PVELSEY_,PVTRANSY,PVTR_NSY,CMLOCALX,CMLO_ALX,CMPLANEX,CMPL_NEX,CMTRAINX,CMTR_INX,CMBUSX,CMBUSX_,CMSHIPX,CMSHIPX_,RTCARX,RTCARX_,RTMOPEDX,RTMO_EDX,RTBOATX,RTBOATX_,RTCAMPX,RTCAMPX_,RTOTHERX,RTOT_ERX,GASOILX,GASOILX_,TRPTOLLX,TRPT_LLX,PARKINGX,PARK_NGX,LDGCOSTX,LDGC_STX,TRPALCHX,TRPA_CHX,TRPALCGX,TRPA_CGX,TRPSPRTX,TRPS_RTX,TRPETRTX,TRPE_RTX,TRMISCX,TRMISCX_,TRPGFTCX,TRPG_TCX,QTRFLAX,QTRFLAX_,QTRGLAX,QTRGLAX_
20191,03893184,20,0,1,1,D,1,D,1,D,11,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,10,D,,A,220,D,,A,,A,,A,,A,,A,,A,50,D,,A
20191,03893214,28,0,1,1,D,3,D,1,D,10,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,20,D,50,D,300,D,,A,,A,,A,,A,,A,,A,200,D,,A
20191,03893214,29,0,2,1,D,2,D,1,D,10,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,20,D,35,D,400,D,30,D,,A,,A,500,D,,A,,A,370,D,20,D
20191,03893284,48,0,1,1,D,1,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,60,D,1800,D,50,D,,A,,A,82,D,,A,1000,D,450,D,40,D
20191,03893334,41,0,1,1,D,2,D,1,D,12,D,7,D,1,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,,A,,A,1268,G,207,G,,A,,A,,A,,A,,A,225,G,,A
20191,03893334,42,0,2,1,D,4,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,,A,90,D,,A,,A,120,D,,A,200,D,210,D,,A
20191,03893364,25,0,1,1,D,1,D,1,D,11,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,888,D,100,D,,A,100,D,,A,,A,,A,400,D,100,D
20191,03893424,27,0,1,1,D,3,D,1,D,11,D,6,D,,A,,A,,A,,A,01,D,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,200,D,220,D,42,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,300,D,,A
20191,03893424,28,0,1,1,D,4,D,1,D,12,D,7,D,,A,,A,,A,,A,01,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,220,D,150,D,,A,,A,,A,,A,,A,350,D,50,D
20191,03893474,27,0,1,2,D,2,D,2,D,11,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,15,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,50,D
20191,03893504,30,0,1,1,D,1,D,1,D,11,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1200,D,,A,,A,250,D,20,D,30,D,,A,300,D,50,D
20191,03893594,33,0,1,1,D,2,D,1,D,11,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,275,D,,A,,A,,A,,A,,A,,A,,A,,A,15,D,60,D,20,D
20191,03893644,39,0,1,1,D,2,D,1,D,10,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,300,D,20,D,,A,,A,,A,,A,,A,40,D,20,D
20191,03893644,40,0,1,1,D,3,D,1,D,11,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,200,D,5,D,,A,,A,,A,50,D,,A,195,D,30,D
20191,03893654,50,0,1,1,D,4,D,1,D,11,D,14,D,1,D,1,D,1,D,2,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,241,G,4506,G,141,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,937,G,174,G,,A,,A,,A,1000,D,,A,701,G,,A
20191,03893654,51,0,2,1,D,3,D,1,D,10,D,8,D,1,D,1,D,1,D,2,D,,A,02,D,03,D,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,169,G,2104,G,104,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,656,G,303,G,,A,,A,,A,200,D,,A,969,G,,A
20191,03893654,52,0,2,1,D,4,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,360,D,100,D,,A,,A,,A,,A,57,F,370,D,,A
20191,03893684,58,0,1,1,D,2,D,1,D,12,D,14,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1553,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5720,T,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893824,39,0,1,1,D,3,D,1,D,11,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,160,D,45,D,,A,,A,,A,,A,,A,75,D,,A
20191,03893824,40,0,2,1,D,1,D,1,D,10,D,7,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,300,D,,A
20191,03893824,41,0,2,2,D,2,D,1,D,10,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03893884,4,0,1,1,D,1,D,1,D,11,D,15,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,289,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894114,32,0,1,1,D,1,D,1,D,11,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,200,D,40,D,,A,,A,,A,,A,,A,160,D,,A
20191,03894174,10,0,1,1,D,2,D,1,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,,A,,A,141,D,,A,,A,,A,,A,,A,,A,400,D,,A
20191,03894224,26,0,1,1,D,2,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,12,D,,A,,A,,A,,A,,A,128,D,,A
20191,03894374,35,0,1,1,D,1,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,04,D,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,560,D,,A,,A,,A,,A,,A,,A,,A,,A
20191,03894624,48,0,1,1,D,2,D,1,D,10,D,1,D,1,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,150,G,7,G,,A,,A,,A,,A,,A,79,G,2,D
20191,03894664,36,0,1,1,D,3,D,1,D,10,D,12,D,1,D,1,D,1,D,2,D,,A,02,D,,A,04,D,,A,,A,,A,10,D,,A,,A,,A,,A,,A,281,G,1532,G,179,G,0,D,143,G,,A,,A,0,D,,A,,A,,A,,A,,A,1470,G,302,G,,A,,A,,A,750,D,,A,1093,G,,A
20191,03894914,44,0,1,1,D,3,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,82,D,,A,,A,864,D,8,D,22,D,,A,,A,,A,,A,80,D,0,D
20191,03894994,45,0,1,1,D,3,D,1,D,12,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20191,03895114,40,0,1,1,D,1,D,1,D,10,D,8,D,1,D,1,D,1,D,1,D,,A,02,D,,A,04,D,,A,,A,,A,,A,,A,,A,13,D,,A,,A,230,G,1610,G,164,G,120,G,497,G,,A,,A,,A,,A,,A,,A,,A,60,D,1648,G,311,G,,A,113,G,492,G,896,G,,A,913,G,,A
20191,03895244,42,0,1,1,D,2,D,1,D,11,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A
20191,03895324,36,0,1,1,D,5,D,1,D,12,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,100,D,300,D,,A
20191,03895484,48,0,1,1,D,1,D,1,D,11,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,300,D,,A,,A,,A,10,D,,A,,A,180,D,,A
20191,03895484,49,0,1,1,D,2,D,1,D,10,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,230,D,,A,,A,,A,,A,100,D,,A,,A,400,D,,A,,A,,A,,A,,A,,A,400,D,,A
20191,03895484,50,0,1,1,D,3,D,1,D,12,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,300,D,,A,,A,,A,10,D,,A,,A,300,D,,A
20191,03895554,26,0,1,1,D,2,D,1,D,12,D,21,D,,A,,A,,A,,A,01,D,02,D,03,D,04,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,130,D,1200,D,50,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,D,5,D,60,D,,A,,A,75,D,295,D,5,D
20191,03895824,31,0,1,1,D,1,D,1,D,10,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,5,D,5,D,40,D,,A,,A,50,D,,A,,A,,A,60,D,10,D
20191,03895884,15,0,1,1,D,3,D,1,D,11,D,1,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,14,D
20191,03895904,38,0,1,1,D,2,D,1,D,12,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,16,D,,A,,A,642,D,,A,,A,,A,285,D,,A,,A,,A,,A,50,D,,A,22,D,,A,,A,,A,,A,,A,,A,,A,90,D,,A
20191,03895914,33,0,1,1,D,3,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,800,D,,A,,A,,A,,A,,A,,A,,A,200,D,20,D,,A,,A,,A,80,D,,A,,A,,A,,A,75,D,70,D,,A
20191,03895944,56,0,1,1,D,1,D,1,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,700,D,100,D,30,D,,A,,A,,A,,A,,A,,A,60,D,,A,,A,50,D
20191,03895954,63,0,1,1,D,2,D,1,D,11,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,260,D,,A,,A,,A,,A,,A,,A,50,D,,A
20191,03895954,64,0,1,1,D,3,D,1,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,300,D,,A,,A,,A,,A,,A,,A,100,D,,A
20191,03895994,49,0,1,1,D,5,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,30,D,,A,,A,30,D,,A,60,D,40,D,30,D
20191,03895994,50,0,1,1,D,6,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,25,D,,A,,A,,A,,A,120,D,175,D,25,D
20191,03895994,51,0,1,1,D,7,D,1,D,12,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,30,D,70,D,40,D
20191,03896004,28,0,1,1,D,1,D,1,D,12,D,4,D,,A,,A,,A,,A,,A,,A,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,400,D
20191,03896124,55,0,1,2,D,2,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,10,D,,A,,A,150,D,,A
20191,03896234,38,0,1,1,D,3,D,1,D,11,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,110,D,,A,,A,,A,,A,,A,,A,45,D,,A
20191,03896234,39,0,2,1,D,5,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,240,D,,A,,A,,A,190,D,,A,,A,,A,,A,50,D,,A,,A,181,D,,A,,A,,A,40,D,15,D,,A,160,D,,A
20191,03896304,57,0,1,1,D,8,D,1,D,11,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,170,D,,A,,A,,A,25,D,,A,15,D,100,D,30,D
20191,03896304,58,0,1,1,D,9,D,1,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,15,D,40,D,,A
20191,03896304,59,0,1,1,D,10,D,1,D,12,D,2,D,1,D,1,D,2,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,120,D,,A,,A,108,G,13,G,,A,33,G,85,G,49,G,60,D,57,G,,A
20191,03896304,60,0,1,1,D,11,D,1,D,12,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,2400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,6,D,,A,20,D,,A,,A,,A,294,D,,A
20191,03896304,61,0,2,1,D,8,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A,,A,57,D,,A,,A,35,D,20,D
20191,03896324,11,0,1,1,D,1,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,12,G,372,G,,A,77,G,1038,G,,A,,A,,A,,A,,A,25,G,3,G,,A,259,G,42,G,14,G,15,G,44,G,27,G,,A,242,G,30,G
20191,03896374,27,0,1,1,D,2,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,55,D,20,D,,A,308,D,30,D,,A,,A,,A,,A,,A,321,D,10,D
20191,03896374,28,0,1,2,D,3,D,1,D,12,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,438,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,153,D,40,D,,A,,A,,A,41,D,,A,195,D,10,D
20191,03896444,28,0,1,2,D,2,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,50,D,63,D,,A
20191,03896444,29,0,1,2,D,3,D,1,D,12,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,31,D,41,D,,A
20191,03896514,27,0,1,1,D,2,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,50,D,,A,,A,,A,,A,,A,150,D,,A
20191,03896774,15,0,1,1,D,1,D,1,D,11,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,130,D,,A,,A,1200,D,,A,,A,,A,,A,,A,,A,150,D,100,D
20191,03896794,7,0,1,1,D,1,D,1,D,12,D,5,D,1,D,1,D,1,D,2,D,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,170,G,1108,G,,A,,A,,A,0,D,,A,,A,,A,,A,83,F,,A,,A,530,G,28,G,,A,,A,,A,,A,,A,164,G,,A
20191,03896834,58,0,1,1,D,2,D,1,D,11,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,100,D
20191,03896834,59,0,1,1,D,3,D,1,D,12,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A
20191,03896834,60,0,1,2,D,4,D,1,D,12,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A
20191,03896964,86,0,1,1,D,3,D,1,D,12,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,63,D,,A,,A,65,D,,A
20191,03897054,51,0,1,1,D,4,D,1,D,12,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,15,D,5,D,,A,300,D,,A,50,D,45,D,,A,,A,,A,,A,150,D
20191,03897114,28,0,1,1,D,1,D,1,D,12,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,F,20,F
20191,03897564,78,0,1,1,D,3,D,1,D,11,D,9,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,,A,900,D,,A,,A,,A,120,D,,A,,A,,A,,A,16,D,6,D,50,D,,A,150,D,80,D,,A,,A,,A,,A,200,D,70,D
20191,03897564,79,0,1,1,D,4,D,1,D,12,D,12,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,,A,900,D,,A,,A,,A,130,D,,A,,A,,A,,A,16,D,6,D,65,D,,A,150,D,80,D,,A,,A,30,D,,A,200,D,95,D
20191,03897584,32,0,1,1,D,2,D,1,D,11,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,165,D,,A,,A,,A,,A,,A,50,D,150,D,20,D
20191,03897834,25,0,1,1,D,1,D,1,D,11,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,250,D,100,D,,A,,A,,A,,A,,A,200,D,75,D
20191,03897984,50,0,1,1,D,1,D,1,D,12,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D
20191,03898024,51,0,1,1,D,1,D,3,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,40,D,,A,,A,100,D,40,D,,A,,A,,A,,A,500,D,160,D
20191,03898114,29,0,2,1,D,2,D,1,D,10,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,81,D,,A,9,D,,A,,A,,A,,A,,A,66,D,,A
20191,03898244,67,0,2,1,D,2,D,1,D,10,D,6,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,36,D,241,D,,A,,A,,A,219,D,,A,,A,,A,,A,50,D,5,D,,A,,A,30,D,25,D,,A,,A,,A,100,D,220,D,100,D
20191,03898274,23,0,1,1,D,1,D,1,D,10,D,5,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,25,D,30,D,50,D
20191,03898324,36,0,1,1,D,2,D,1,D,11,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,20,D,40,D,,A,,A,,A,,A,,A,,A,,A,400,D,300,D
20191,03898324,37,0,1,1,D,3,D,1,D,12,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,500,D,,A,,A,350,D,,A,,A,,A,300,D,50,D
20191,03898424,42,0,1,1,D,3,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A
20191,03898684,26,0,1,1,D,2,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,,A,03,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,50,D,,A,110,D,50,D
20191,03898684,27,0,1,1,D,3,D,1,D,12,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,450,D,25,D,,A,,A,,A,75,D,,A,150,D,50,D
