QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,MINAPPLY,MINA_PLY,GFTCMIN,GFTCMIN_,MIN_MO,MIN_MO_,MINPURX,MINPURX_,MINRENTX,MINR_NTX,MNAPPL1,MNAPPL1_,MNAPPL2,MNAPPL2_,MNAPPL3,MNAPPL3_,MNAPPL4,MNAPPL4_,MNAPPL5,MNAPPL5_,MNAPPL6,MNAPPL6_,MNAPPL7,MNAPPL7_,MNAPPL8,MNAPPL8_,MNAPPL9,MNAPPL9_,INSTLSCR,INST_SCR,INSTLLEX,INST_LEX,APBPURCH,APBP_RCH
20201,04277202,1,0,1,270,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277202,2,0,1,260,D,1,D,11,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277202,3,0,1,700,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277212,1,0,1,365,D,1,D,12,D,289,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04277262,1,0,1,230,D,1,D,10,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277262,2,0,1,640,D,1,D,12,D,274,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04277282,1,0,1,655,D,1,D,11,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277282,2,0,1,700,D,1,D,12,D,161,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277302,1,0,1,230,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277302,2,0,1,700,D,1,D,10,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277302,3,0,1,645,D,1,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277302,4,0,1,470,D,1,D,10,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277302,5,0,1,470,D,1,D,10,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277332,1,0,1,520,D,1,D,11,D,535,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277352,1,0,1,230,D,1,D,12,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277352,2,0,1,500,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277402,1,0,1,300,D,2,D,,A,,A,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277402,2,0,1,300,D,2,D,,A,,A,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277402,3,0,1,470,D,1,D,12,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277542,1,0,1,640,D,1,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04277622,1,0,1,800,D,1,D,12,D,,H,,A,230,D,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277622,1,1,1,230,D,1,D,12,D,34,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277622,1,2,1,270,D,1,D,12,D,45,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277632,1,0,1,230,D,1,D,12,D,89,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277632,2,0,1,260,D,1,D,11,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277682,1,0,1,660,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277682,2,0,1,480,D,1,D,10,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277702,1,0,1,700,D,1,D,11,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277702,2,0,1,650,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277702,3,0,1,470,D,1,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277802,1,0,1,320,D,1,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277842,1,0,1,330,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277842,2,0,2,230,D,1,D,11,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277842,3,0,2,470,D,1,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277852,1,0,1,230,D,1,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277852,2,0,1,240,D,1,D,12,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277852,3,0,1,660,D,1,D,01,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277852,4,0,1,425,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04277852,5,0,1,470,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277932,2,0,1,470,D,1,D,12,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277942,1,0,1,230,D,1,D,12,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277972,2,0,1,230,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04277972,3,0,2,320,D,1,D,11,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278032,1,0,1,365,D,1,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04278122,1,0,1,640,D,1,D,12,D,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04278122,2,0,1,540,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278362,1,0,1,470,D,1,D,01,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278422,1,0,1,365,D,1,D,11,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04278442,1,0,1,260,D,1,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278442,2,0,1,320,D,1,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278442,3,0,1,540,D,1,D,12,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278442,4,0,2,230,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278492,1,0,1,655,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278492,2,0,1,470,D,1,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278512,3,0,1,240,D,1,D,01,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278512,4,0,1,660,D,1,D,12,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278512,5,0,1,310,D,1,D,11,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278512,6,0,1,320,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278512,7,0,1,365,D,1,D,12,D,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04278512,8,0,1,550,D,1,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278602,1,0,1,650,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278652,1,0,1,230,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278652,2,0,1,640,D,1,D,01,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04278652,3,0,1,310,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278652,4,0,1,480,D,1,D,12,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278682,1,0,1,645,D,1,D,01,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278682,2,0,1,480,D,1,D,11,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278682,3,0,2,480,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278722,1,0,1,260,D,1,D,12,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278722,2,0,1,240,D,1,D,12,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278722,3,0,1,270,D,1,D,12,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278722,4,0,1,640,D,1,D,12,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04278722,5,0,1,660,D,1,D,12,D,962,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278722,6,0,1,660,D,1,D,01,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278722,7,0,1,300,D,1,D,12,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278722,8,0,1,660,D,1,D,12,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278722,9,0,1,425,D,1,D,12,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04278722,10,0,1,390,D,1,D,12,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278732,1,0,1,365,D,1,D,12,D,349,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04278752,1,0,1,230,D,1,D,12,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278752,2,0,1,240,D,1,D,01,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278752,3,0,1,240,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278752,4,0,1,660,D,1,D,11,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278932,1,0,1,230,D,1,D,11,D,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278932,2,0,1,800,D,1,D,12,D,,H,,A,240,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278932,2,1,1,240,D,1,D,12,D,77,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04278932,2,2,1,350,D,1,D,12,D,153,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279002,1,0,1,260,D,1,D,01,D,197,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279022,1,0,1,750,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279022,2,0,1,470,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279022,3,0,1,570,D,1,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279022,4,0,2,230,D,1,D,11,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279022,5,0,2,240,D,1,D,11,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279022,6,0,2,460,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279032,1,0,1,230,D,1,D,01,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279032,2,0,2,425,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04279092,1,0,1,660,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279092,2,0,1,470,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279162,1,0,1,390,D,1,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279222,1,0,1,365,D,1,D,11,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04279262,1,0,1,500,D,1,D,11,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279402,1,0,1,470,D,3,D,11,D,216,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279512,1,0,1,230,D,1,D,01,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279572,1,0,1,270,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279572,2,0,1,310,D,1,D,01,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279582,1,0,1,260,D,1,D,12,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279582,2,0,2,500,D,1,D,11,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279632,1,0,1,230,D,3,D,12,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279632,2,0,1,700,D,3,D,12,D,329,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279632,3,0,1,660,D,3,D,12,D,165,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279642,1,0,1,230,D,1,D,12,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279692,1,0,1,230,D,3,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279692,2,0,1,260,D,3,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279692,3,0,1,900,D,1,D,11,D,,H,,A,700,D,365,D,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04279692,3,1,1,365,D,1,D,11,D,660,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279732,2,0,1,540,D,3,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279792,1,0,1,650,D,1,D,01,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279952,1,0,1,230,D,1,D,11,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04279952,2,0,1,365,D,1,D,11,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04279952,3,0,1,440,D,1,D,11,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04279952,4,0,2,540,D,1,D,11,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280032,1,0,1,240,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280032,2,0,1,460,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280032,3,0,1,460,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280032,4,0,1,460,D,1,D,12,D,132,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280102,1,0,1,470,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280152,1,0,1,230,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280152,2,0,1,700,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280272,3,0,1,640,D,1,D,01,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04280272,4,0,1,900,D,1,D,01,D,,H,,A,365,D,425,D,440,D,,A,,A,,A,,A,,A,,A,1,D,,H,,A
20201,04280272,4,1,1,365,D,1,D,01,D,11659,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,700,E,,A
20201,04280272,4,2,1,425,D,1,D,01,D,713,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,650,E,,A
20201,04280272,4,3,1,440,D,1,D,01,D,628,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,650,E,,A
20201,04280292,1,0,1,700,D,1,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280392,1,0,1,660,D,1,D,12,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280392,2,0,1,540,D,1,D,12,D,242,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280422,1,0,1,660,D,1,D,11,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280422,2,0,1,660,D,1,D,12,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280442,1,0,1,700,D,1,D,12,D,271,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280442,2,0,1,460,D,1,D,01,D,217,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280442,3,0,1,480,D,1,D,01,D,163,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280442,4,0,1,540,D,1,D,01,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280472,1,0,1,640,D,1,D,12,D,219,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04280594,1,0,1,640,D,1,D,01,D,285,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04280594,2,0,1,645,D,1,D,01,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280594,3,0,1,425,D,1,D,01,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04280662,1,0,1,750,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280662,2,0,1,660,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280662,3,0,2,900,D,1,D,11,D,,H,,A,395,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280662,3,1,2,395,D,1,D,11,D,200,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280662,3,2,2,280,D,1,D,11,D,10300,E,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280662,4,0,2,750,D,1,D,11,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280702,1,0,1,640,D,1,D,12,D,2300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04280702,2,0,1,500,D,1,D,01,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280712,2,0,1,460,D,1,D,12,D,2400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280882,1,0,1,365,D,1,D,12,D,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04280892,3,0,1,230,D,1,D,01,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280892,4,0,1,365,D,2,D,,A,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04280892,5,0,2,365,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04280902,1,0,1,230,D,1,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280973,2,0,1,365,D,1,D,11,D,480,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04280973,3,0,1,500,D,1,D,01,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280973,4,0,2,230,D,1,D,11,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280973,5,0,2,260,D,1,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280973,6,0,2,270,D,1,D,11,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04280982,1,0,1,620,D,1,D,12,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04281022,4,0,1,230,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04281022,5,0,1,700,D,1,D,12,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04281022,6,0,1,540,D,1,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04281182,1,0,1,460,D,1,D,01,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04281182,2,0,1,330,D,1,D,12,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04281182,3,0,1,440,D,1,D,12,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04281182,4,0,1,540,D,1,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04281232,1,0,1,500,D,2,D,,A,,A,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04281242,2,0,1,310,D,1,D,11,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04281242,3,0,1,320,D,1,D,11,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04281272,1,0,1,240,D,1,D,01,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04281302,1,0,1,645,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04281312,1,0,1,700,D,1,D,11,D,290,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04281312,2,0,1,640,D,1,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04281312,3,0,1,660,D,2,D,,A,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04281312,4,0,1,390,D,1,D,01,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04281312,5,0,1,470,D,1,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04281334,1,0,1,310,D,1,D,11,D,321,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04281334,2,0,1,320,D,1,D,11,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04281362,1,0,1,230,D,1,D,01,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04281362,2,0,1,660,D,1,D,01,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04281372,1,0,1,480,D,1,D,01,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04281402,2,0,1,320,D,1,D,12,D,139,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04281422,1,0,1,500,D,1,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04281422,2,0,1,500,D,1,D,12,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04281522,1,0,1,240,D,3,D,12,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04281522,2,0,1,650,D,1,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04281522,3,0,1,650,D,1,D,12,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04281522,4,0,1,300,D,3,D,12,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20201,04281522,5,0,1,425,D,1,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04281522,6,0,1,425,D,3,D,12,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04281522,7,0,1,425,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04281522,8,0,1,440,D,1,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D,,A,,A
20201,04281522,9,0,2,650,D,1,D,11,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
