QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,APPRPRYB,APPR_RYB,SRVCMOB,SRVCMOB_,REPAIRX,REPAIRX_,APPRPB1,APPRPB1_,APPRPB2,APPRPB2_,APPRPB3,APPRPB3_,APPRPB4,APPRPB4_,APPRPB5,APPRPB5_,APPRPB6,APPRPB6_,APPRPB7,APPRPB7_,APPRPB8,APPRPB8_,APPRPB9,APPRPB9_
20231,05035754,13,0,1,130,D,02,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05036194,4,0,2,220,D,12,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05036204,3,0,1,200,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05036274,10,0,1,200,D,01,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05036564,3,0,1,200,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05037054,9,0,1,110,D,02,D,39,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05037174,4,0,1,110,D,02,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05037214,6,0,1,190,D,01,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05037664,10,0,1,190,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05037664,11,0,1,200,D,12,D,596,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05038234,21,0,1,190,D,01,D,627,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05038234,22,0,1,140,D,02,D,78,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05038354,9,0,1,190,D,02,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05038354,10,0,1,130,D,02,D,255,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05039044,6,0,1,190,D,01,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05039174,6,0,1,190,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05039504,4,0,1,190,D,02,D,93,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05039774,7,0,1,130,D,02,D,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05039944,4,0,1,120,D,12,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05039974,7,0,2,110,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05040204,4,0,1,190,D,12,D,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05040574,3,0,1,110,D,02,D,197,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05040624,3,0,1,190,D,01,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05040624,4,0,1,200,D,02,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05041034,4,0,1,115,D,01,D,,H,110,D,100,D,,A,,A,,A,,A,,A,,A,,A
20231,05041034,4,1,1,110,D,01,D,310,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05041034,4,2,1,100,D,01,D,373,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05041474,5,0,1,110,D,13,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05041534,8,0,1,190,D,13,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05041864,7,0,1,190,D,01,D,151,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05042014,5,0,1,120,D,01,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05042104,6,0,1,190,D,13,D,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05042104,7,0,1,220,D,01,D,279,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05042104,8,0,1,130,D,01,D,279,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05042514,10,0,1,110,D,02,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05042784,9,0,1,120,D,02,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05042784,10,0,1,120,D,02,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05042974,6,0,1,190,D,13,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05042974,7,0,1,200,D,13,D,62,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05043164,10,0,2,200,D,12,D,318,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05044734,6,0,1,190,D,13,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05045124,3,0,1,190,D,12,D,408,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05045214,8,0,1,200,D,02,D,467,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05090603,7,0,1,110,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05090603,8,0,1,190,D,13,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05090663,4,0,1,190,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05090783,12,0,1,200,D,13,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05090783,14,0,1,220,D,13,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05090823,9,0,1,110,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05090843,13,0,1,220,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05090913,6,0,1,190,D,11,D,380,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05091113,9,0,1,200,D,12,D,248,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05091213,8,0,1,200,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05091533,8,0,1,110,D,13,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05091533,9,0,1,110,D,11,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05091533,10,0,1,190,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05091653,3,0,1,190,D,13,D,23,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05091763,4,0,1,100,D,10,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05091843,3,0,1,190,D,12,D,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05091873,9,0,1,190,D,13,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05091873,10,0,1,190,D,13,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05092163,6,0,1,190,D,13,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05092243,3,0,1,110,D,12,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05092423,6,0,1,100,D,12,D,516,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05092423,7,0,1,200,D,12,D,548,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05093003,4,0,1,110,D,10,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05093163,9,0,1,190,D,11,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05093203,20,0,1,190,D,10,D,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05093283,3,0,1,190,D,13,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05093293,4,0,1,200,D,13,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05093363,7,0,2,200,D,10,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05093413,6,0,1,190,D,13,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05093903,12,0,1,190,D,13,D,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05094143,8,0,1,190,D,12,D,112,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05094163,5,0,1,115,D,10,D,,H,100,D,110,D,,A,,A,,A,,A,,A,,A,,A
20231,05094163,5,1,1,100,D,10,D,19,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05094163,5,2,1,110,D,10,D,16,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05094183,2,0,1,190,D,13,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05094263,3,0,1,190,D,10,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05094403,4,0,1,110,D,10,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05095023,5,0,1,130,D,12,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05095223,8,0,1,190,D,10,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05095223,9,0,1,190,D,12,D,83,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05095293,6,0,1,190,D,10,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05095293,7,0,1,190,D,12,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05095383,9,0,1,190,D,13,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05095633,9,0,1,190,D,13,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05095743,12,0,1,190,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05095963,10,0,1,190,D,10,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05096023,6,0,1,130,D,10,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05096143,8,0,1,190,D,13,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05096143,9,0,2,190,D,10,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05096563,10,0,1,190,D,10,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05096893,5,0,1,190,D,11,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05096983,5,0,1,200,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05097353,7,0,1,110,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05098043,8,0,1,110,D,12,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05098163,3,0,1,200,D,13,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05098363,5,0,1,190,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05098493,13,0,1,190,D,10,D,269,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05098523,14,0,2,220,D,10,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05098673,8,0,1,200,D,11,D,246,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05098673,9,0,1,190,D,10,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05098713,4,0,1,190,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05099183,4,0,1,190,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05099273,10,0,1,190,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05099453,9,0,1,200,D,12,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05099473,6,0,1,100,D,11,D,61,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05099473,7,0,1,110,D,11,D,111,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05099643,5,0,2,210,D,10,D,,H,130,D,190,D,,A,,A,,A,,A,,A,,A,,A
20231,05099643,5,1,2,130,D,10,D,37,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05099643,5,2,2,190,D,10,D,28,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05099873,8,0,1,190,D,13,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05100003,3,0,1,110,D,12,D,630,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05100053,10,0,1,190,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05100353,5,0,1,210,D,10,D,,H,210,D,220,D,,A,,A,,A,,A,,A,,A,,A
20231,05100353,5,1,1,110,D,10,D,64,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05100353,5,2,1,170,D,10,D,62,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05100353,5,3,1,190,D,10,D,51,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05100353,5,4,1,220,D,10,D,58,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05101003,6,0,1,220,D,12,D,203,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05101003,7,0,1,190,D,12,D,51,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05101003,8,0,2,200,D,10,D,182,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05101113,9,0,1,190,D,10,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05101493,11,0,1,190,D,12,D,104,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05101493,12,0,2,190,D,10,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05101663,590,0,1,110,D,13,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05101953,4,0,1,190,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05102203,2,0,1,190,D,13,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05102283,6,0,1,190,D,12,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05102313,12,0,2,200,D,10,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05102363,2,0,1,190,D,12,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05102433,2,0,1,190,D,13,D,73,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05102433,3,0,1,110,D,13,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05102433,4,0,1,110,D,13,D,93,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05102543,11,0,1,190,D,13,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05102563,18,0,1,190,D,02,D,104,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05102563,19,0,1,190,D,12,D,104,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05102893,12,0,1,190,D,12,D,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05103333,5,0,1,190,D,13,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05103393,16,0,2,110,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05103573,4,0,1,190,D,13,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05104103,2,0,1,110,D,12,D,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05104363,7,0,1,110,D,01,D,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05104383,10,0,1,110,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05104863,8,0,1,110,D,02,D,233,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05104863,9,0,1,190,D,13,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05104873,9,0,1,190,D,13,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05104983,2,0,1,190,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05104983,3,0,1,110,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05105453,5,0,1,190,D,02,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05105983,3,0,1,220,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05106173,4,0,1,110,D,13,D,62,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05106173,5,0,1,110,D,01,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05106173,6,0,1,130,D,13,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05106173,7,0,1,130,D,12,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05106173,8,0,1,130,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05106173,9,0,1,190,D,13,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05106173,10,0,2,110,D,12,D,189,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05106203,4,0,1,190,D,13,D,44,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05106393,2,0,1,110,D,13,D,57,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05106433,2,0,1,110,D,01,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05106463,2,0,1,200,D,12,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05106623,4,0,1,190,D,13,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05106673,9,0,1,110,D,13,D,27,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05107223,4,0,1,190,D,01,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05107343,11,0,1,190,D,12,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05107343,12,0,1,190,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05107453,6,0,1,220,D,13,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05107763,3,0,1,220,D,02,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05107823,4,0,1,110,D,13,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05107963,24,0,2,100,D,02,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05108143,2,0,1,130,D,12,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05108143,3,0,1,200,D,12,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05108373,11,0,1,220,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05108663,6,0,2,170,D,12,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05108873,11,0,1,190,D,01,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05109063,14,0,1,200,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05109103,2,0,1,200,D,13,D,56,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05109633,10,0,1,220,D,01,D,226,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05110033,2,0,1,190,D,12,D,110,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05110033,3,0,1,200,D,12,D,173,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05110373,6,0,1,130,D,13,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05110463,3,0,1,200,D,13,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05110633,2,0,1,110,D,13,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05110633,3,0,1,200,D,13,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05110703,2,0,1,190,D,01,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05110883,8,0,1,190,D,12,D,1900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05111273,5,0,1,170,D,02,D,235,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05111393,11,0,1,190,D,13,D,57,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05111393,12,0,2,130,D,12,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05111803,2,0,1,190,D,01,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05111833,4,0,1,110,D,13,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05111833,5,0,1,220,D,13,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05111833,6,0,2,220,D,12,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05111923,11,0,1,200,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05111923,12,0,1,190,D,13,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05112493,5,0,1,190,D,01,D,102,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05112753,7,0,2,220,D,12,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05112763,8,0,1,190,D,13,D,68,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05113143,2,0,1,200,D,13,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05113163,5,0,1,110,D,01,D,179,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05113163,6,0,1,190,D,01,D,352,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05113683,26,0,1,190,D,02,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05113843,3,0,1,190,D,13,D,97,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05114003,21,0,1,130,D,13,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05114003,22,0,1,130,D,01,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05114003,23,0,1,130,D,01,D,142,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05114453,11,0,1,190,D,11,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05114543,7,0,1,190,D,12,D,103,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05114603,4,0,2,200,D,11,D,168,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05114793,4,0,2,110,D,11,D,91,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05114803,3,0,1,110,D,01,D,94,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05114833,6,0,1,220,D,12,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05114833,7,0,1,130,D,01,D,462,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05114833,8,0,1,190,D,13,D,110,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05114993,9,0,1,130,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05114993,10,0,1,130,D,12,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05115233,2,0,1,190,D,13,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05115333,19,0,1,150,D,12,D,82,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05115333,20,0,1,150,D,01,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05115753,9,0,1,190,D,01,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05115793,6,0,1,150,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05116323,13,0,1,190,D,12,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05116323,14,0,2,190,D,11,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05116343,7,0,1,200,D,13,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05116363,3,0,1,190,D,12,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05116413,11,0,1,190,D,01,D,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05116423,9,0,1,190,D,13,D,49,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05116653,5,0,1,200,D,12,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05116653,6,0,1,220,D,11,D,540,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05116773,19,0,1,210,D,04,D,,H,150,D,170,D,220,D,,A,,A,,A,,A,,A,,A
20231,05116773,19,1,1,150,D,04,D,23,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05116773,19,2,1,170,D,04,D,15,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05116773,19,3,1,220,D,04,D,14,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05116843,7,0,1,190,D,13,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05117523,3,0,1,190,D,13,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05117683,4,0,1,110,D,01,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05117953,6,0,1,200,D,13,D,29,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05117973,5,0,1,190,D,12,D,82,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05118143,7,0,1,220,D,13,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05118143,8,0,1,200,D,13,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05118393,5,0,1,200,D,01,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05119063,20,0,1,110,D,11,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05119123,22,0,1,110,D,11,D,781,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05119123,26,0,1,190,D,01,D,458,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05119123,27,0,1,190,D,12,D,121,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05119253,4,0,1,110,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05119453,16,0,1,190,D,01,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05119483,5,0,1,190,D,11,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05119483,6,0,1,200,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05119573,4,0,1,190,D,13,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05119573,5,0,1,130,D,13,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05119633,3,0,1,190,D,01,D,235,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05120213,20,0,1,190,D,12,D,135,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05120273,4,0,1,190,D,13,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05120353,2,0,1,110,D,01,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05120353,3,0,1,190,D,13,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05120383,6,0,1,200,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05120383,7,0,1,190,D,01,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05120693,7,0,1,190,D,11,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05121433,7,0,1,190,D,11,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05121433,8,0,1,190,D,12,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05121433,9,0,1,190,D,01,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
