QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CONTCODE,CONT_ODE,CONTMO,CONTMO_,CONTEXPX,CONT_XPX
20222,04834984,5,0,1,160,D,13,D,5,D
20222,04834984,6,0,1,160,D,13,D,10,D
20222,04834984,7,0,1,160,D,03,D,10,D
20222,04834984,8,0,1,160,D,03,D,10,D
20222,04834984,9,0,1,150,D,03,D,100,D
20222,04834994,4,0,1,170,D,04,D,30,D
20222,04835044,4,0,1,150,D,13,D,554,D
20222,04835104,4,0,1,160,D,03,D,40,D
20222,04835104,5,0,1,160,D,04,D,20,D
20222,04835184,3,0,1,160,D,13,D,20,D
20222,04835254,2,0,1,170,D,13,D,150,D
20222,04835274,5,0,1,160,D,02,D,80,D
20222,04835274,6,0,1,160,D,03,D,225,D
20222,04835274,7,0,1,150,D,02,D,80,D
20222,04835274,8,0,1,150,D,03,D,80,D
20222,04835274,9,0,1,150,D,04,D,80,D
20222,04835274,10,0,1,160,D,04,D,80,D
20222,04835334,4,0,1,150,D,13,D,625,D
20222,04835404,3,0,1,150,D,13,D,80,D
20222,04835424,2,0,1,150,D,13,D,150,D
20222,04835534,8,0,1,150,D,13,D,250,D
20222,04835574,3,0,1,150,D,13,D,300,D
20222,04835614,2,0,1,150,D,13,D,200,D
20222,04835614,3,0,1,160,D,13,D,50,D
20222,04835654,4,0,1,100,D,02,D,355,D
20222,04835654,5,0,1,100,D,02,D,550,D
20222,04835654,6,0,1,100,D,04,D,380,D
20222,04835654,7,0,2,100,D,02,D,365,D
20222,04835674,2,0,1,160,D,13,D,5,D
20222,04835754,2,0,1,150,D,03,D,10,D
20222,04835894,8,0,1,170,D,04,D,150,D
20222,04835894,9,0,1,150,D,13,D,900,D
20222,04836004,5,0,1,170,D,04,D,14000,D
20222,04836004,6,0,1,150,D,13,D,60,D
20222,04836004,7,0,1,160,D,13,D,50,D
20222,04836024,6,0,1,170,D,03,D,1000,D
20222,04836024,7,0,1,160,D,04,D,35,D
20222,04836024,8,0,1,160,D,13,D,25,D
20222,04836024,9,0,1,140,D,13,D,200,D
20222,04836034,2,0,1,100,D,02,D,600,D
20222,04836034,3,0,1,150,D,13,D,320,D
20222,04836034,4,0,1,150,D,04,D,30,D
20222,04836034,5,0,1,160,D,03,D,30,D
20222,04836034,6,0,1,160,D,04,D,50,D
20222,04836044,8,0,1,160,D,02,D,54,D
20222,04836044,9,0,1,160,D,03,D,10,D
20222,04836044,10,0,1,160,D,04,D,132,D
20222,04836104,3,0,1,170,D,03,D,50,D
20222,04836104,4,0,1,160,D,04,D,100,D
20222,04836104,5,0,2,170,D,02,D,60,D
20222,04836164,3,0,1,150,D,02,D,350,D
20222,04836164,4,0,1,150,D,03,D,200,D
20222,04836164,5,0,1,150,D,04,D,200,D
20222,04836164,6,0,1,150,D,13,D,25,D
20222,04836174,4,0,1,170,D,02,D,100,D
20222,04836174,5,0,1,170,D,03,D,100,D
20222,04836174,6,0,1,170,D,04,D,100,D
20222,04836174,7,0,1,160,D,03,D,100,D
20222,04836204,3,0,1,100,D,04,D,50,D
20222,04836304,3,0,1,170,D,04,D,160,D
20222,04836324,2,0,1,150,D,13,D,400,D
20222,04836344,4,0,1,150,D,13,D,400,D
20222,04836364,2,0,1,150,D,13,D,440,D
20222,04836384,3,0,1,170,D,03,D,285,D
20222,04836384,4,0,1,130,D,02,D,40,D
20222,04836594,2,0,1,170,D,04,D,20,D
20222,04836594,3,0,1,160,D,02,D,20,D
20222,04836704,2,0,1,160,D,03,D,40,D
20222,04836744,3,0,1,150,D,04,D,10,D
20222,04836774,2,0,1,170,D,03,D,100,D
20222,04836774,3,0,2,150,D,02,D,3900,D
20222,04836924,3,0,1,170,D,13,D,200,D
20222,04836944,2,0,1,150,D,13,D,140,D
20222,04836944,3,0,1,150,D,03,D,10,D
20222,04836944,4,0,1,150,D,13,D,10,D
20222,04836944,5,0,1,150,D,13,D,10,D
20222,04836964,2,0,1,150,D,13,D,100,D
20222,04836994,8,0,1,170,D,03,D,3000,D
20222,04836994,9,0,1,150,D,13,D,36000,D
20222,04836994,10,0,1,160,D,03,D,2000,D
20222,04837084,4,0,1,150,D,13,D,700,D
20222,04837124,2,0,1,150,D,13,D,20,D
20222,04837224,2,0,1,150,D,13,D,400,D
20222,04837224,3,0,1,160,D,13,D,56,D
20222,04837294,2,0,1,150,D,13,D,1200,D
20222,04837294,3,0,1,150,D,04,D,300,D
20222,04837324,2,0,1,150,D,13,D,200,D
20222,04837424,2,0,1,170,D,13,D,50,D
20222,04837424,3,0,1,150,D,13,D,50,D
20222,04837424,4,0,1,160,D,13,D,20,D
20222,04837494,4,0,1,170,D,13,D,200,D
20222,04837594,2,0,1,150,D,13,D,40,D
20222,04837594,3,0,1,160,D,13,D,400,D
20222,04837704,2,0,1,170,D,13,D,100,D
20222,04837854,4,0,1,160,D,13,D,22,D
20222,04837884,7,0,1,170,D,04,D,10,D
20222,04837884,8,0,1,170,D,04,D,20,D
20222,04837894,4,0,1,170,D,13,D,1000,D
20222,04837894,5,0,1,110,D,13,D,1600,D
20222,04837954,2,0,1,160,D,13,D,25,D
20222,04837954,3,0,1,150,D,13,D,25,D
20222,04837964,2,0,1,170,D,03,D,100,D
20222,04837964,3,0,1,160,D,13,D,50,D
20222,04838014,3,0,1,170,D,13,D,450,D
20222,04838014,4,0,1,150,D,13,D,20,D
20222,04838024,2,0,1,170,D,04,D,170,D
20222,04838074,5,0,1,170,D,02,D,300,D
20222,04838074,6,0,1,170,D,03,D,30000,D
20222,04838074,7,0,1,170,D,04,D,1000,D
20222,04838074,8,0,1,170,D,02,D,100,D
20222,04838074,9,0,1,170,D,03,D,425,D
20222,04838074,10,0,1,170,D,04,D,100,D
20222,04838164,4,0,1,170,D,04,D,1200,D
20222,04838174,2,0,1,160,D,13,D,29,D
20222,04838294,7,0,1,150,D,13,D,80,D
20222,04838294,8,0,1,160,D,05,D,725,D
20222,04838434,5,0,1,140,D,13,D,50,D
20222,04838434,6,0,1,160,D,13,D,15,D
20222,04838594,7,0,1,160,D,05,D,100,D
20222,04838594,8,0,1,160,D,05,D,25,D
20222,04838684,4,0,1,150,D,13,D,25,D
20222,04838694,3,0,1,170,D,04,D,100,D
20222,04838734,4,0,1,170,D,05,D,150,D
20222,04838734,5,0,1,160,D,04,D,200,D
20222,04838744,2,0,1,170,D,03,D,500,D
20222,04838754,2,0,1,150,D,13,D,70,D
20222,04838794,4,0,1,100,D,03,D,100,D
20222,04838794,5,0,1,140,D,13,D,35,D
20222,04838794,6,0,1,160,D,04,D,250,D
20222,04838794,7,0,1,160,D,03,D,130,D
20222,04838794,8,0,2,160,D,03,D,785,D
20222,04838974,3,0,1,140,D,13,D,27,D
20222,04838974,4,0,1,160,D,04,D,100,D
20222,04838974,5,0,1,160,D,05,D,100,D
20222,04838974,6,0,1,160,D,03,D,100,D
20222,04839034,3,0,1,150,D,13,D,25,D
20222,04839074,6,0,1,170,D,05,D,50,D
20222,04839234,3,0,1,150,D,13,D,55,D
20222,04839264,4,0,1,170,D,13,D,50,D
20222,04839264,5,0,1,150,D,13,D,150,D
20222,04839264,6,0,1,160,D,13,D,50,D
20222,04839274,2,0,1,150,D,13,D,100,D
20222,04839274,3,0,1,160,D,13,D,22,D
20222,04839334,2,0,1,170,D,13,D,400,D
20222,04839334,3,0,1,170,D,13,D,300,D
20222,04839354,3,0,1,150,D,13,D,40,D
20222,04839384,3,0,1,170,D,13,D,200,D
20222,04839414,2,0,1,170,D,04,D,42,D
20222,04839414,3,0,1,170,D,05,D,150,D
20222,04839544,2,0,1,150,D,13,D,1000,D
20222,04839544,3,0,1,160,D,04,D,100,D
20222,04839584,5,0,1,170,D,13,D,335,D
20222,04839594,3,0,1,160,D,13,D,10,D
20222,04839594,4,0,1,160,D,13,D,10,D
20222,04839594,5,0,1,160,D,13,D,10,D
20222,04839594,6,0,1,160,D,13,D,10,D
20222,04839594,7,0,1,160,D,13,D,10,D
20222,04839674,3,0,1,140,D,05,D,70,D
20222,04839754,2,0,1,160,D,05,D,75,D
20222,04839814,6,0,1,160,D,04,D,25,D
20222,04839814,7,0,1,150,D,13,D,200,D
20222,04839824,2,0,2,160,D,03,D,100,D
20222,04839914,5,0,1,170,D,05,D,250,D
20222,04839924,2,0,1,160,D,05,D,1100,D
20222,04839954,6,0,1,170,D,04,D,30,D
20222,04839954,7,0,1,170,D,05,D,60,D
20222,04840054,6,0,1,150,D,04,D,1400,D
20222,04840054,7,0,1,150,D,05,D,1300,D
20222,04840054,8,0,2,150,D,03,D,1500,D
20222,04840134,3,0,1,160,D,04,D,50,D
20222,04840164,3,0,1,170,D,05,D,90,D
20222,04840164,11,0,1,170,D,13,D,40,D
20222,04840344,4,0,1,160,D,13,D,80,D
20222,04840404,4,0,1,150,D,13,D,450,D
20222,04840454,2,0,1,160,D,13,D,150,D
20222,04840504,3,0,1,150,D,13,D,100,D
20222,04840514,4,0,1,170,D,05,D,500,D
20222,04840514,5,0,1,130,D,03,D,30,D
20222,04840514,6,0,1,150,D,13,D,200,D
20222,04840564,2,0,1,150,D,04,D,100,D
20222,04840584,6,0,1,160,D,04,D,20,D
20222,04840584,7,0,1,160,D,05,D,30,D
20222,04840634,4,0,1,170,D,04,D,100,D
20222,04840634,5,0,1,170,D,04,D,25,D
20222,04840634,6,0,1,170,D,03,D,25,D
20222,04840634,7,0,1,170,D,05,D,25,D
20222,04840634,8,0,1,150,D,03,D,1408,D
20222,04840634,9,0,1,150,D,04,D,1408,D
20222,04840634,10,0,1,150,D,05,D,2150,D
20222,04840634,11,0,2,150,D,03,D,1408,D
20222,04840654,3,0,1,110,D,13,D,242,D
20222,04840674,2,0,1,160,D,13,D,30,D
20222,04840684,3,0,1,150,D,13,D,20,D
20222,04840704,3,0,1,140,D,05,D,45,D
20222,04840704,4,0,1,160,D,03,D,5,D
20222,04840704,5,0,1,160,D,04,D,5,D
20222,04840754,4,0,2,170,D,03,D,150,D
20222,04840924,5,0,1,150,D,13,D,350,D
20222,04840974,3,0,1,150,D,13,D,200,D
20222,04840974,4,0,2,150,D,03,D,200,D
20222,04841014,2,0,1,150,D,13,D,80,D
20222,04841044,2,0,1,170,D,04,D,100,D
20222,04841044,3,0,1,170,D,05,D,100,D
20222,04841094,3,0,1,170,D,05,D,20,D
20222,04841094,4,0,1,170,D,04,D,40,D
20222,04841094,5,0,1,170,D,05,D,20,D
20222,04841094,6,0,1,150,D,13,D,750,D
20222,04841114,5,0,1,170,D,13,D,140,D
20222,04841114,6,0,1,130,D,04,D,20,D
20222,04841114,7,0,1,150,D,03,D,25,D
20222,04841164,3,0,1,110,D,13,D,2000,D
20222,04841164,4,0,1,150,D,13,D,1500,D
20222,04841214,7,0,1,170,D,13,D,100,D
20222,04841234,3,0,1,160,D,13,D,100,D
20222,04841234,4,0,2,160,D,03,D,108,D
20222,04841274,2,0,1,150,D,13,D,200,D
20222,04841334,3,0,1,170,D,13,D,40,D
20222,04841334,4,0,1,140,D,05,D,25,D
20222,04841334,5,0,1,150,D,03,D,350,D
20222,04841334,6,0,1,150,D,04,D,300,D
20222,04841334,7,0,1,160,D,03,D,300,D
20222,04841334,8,0,1,160,D,04,D,350,D
20222,04841334,9,0,1,160,D,05,D,150,D
20222,04841334,10,0,1,160,D,13,D,25,D
20222,04841334,11,0,1,160,D,13,D,70,D
20222,04841354,10,0,1,100,D,13,D,400,D
20222,04841354,11,0,1,160,D,13,D,1000,D
20222,04841394,3,0,1,170,D,03,D,100,D
20222,04841394,4,0,1,150,D,13,D,40,D
20222,04841414,4,0,1,150,D,13,D,40,D
20222,04841414,5,0,1,160,D,03,D,500,D
20222,04841414,6,0,2,160,D,03,D,50,D
20222,04841514,2,0,1,150,D,13,D,140,D
20222,04841514,3,0,1,150,D,13,D,50,D
20222,04841524,2,0,1,160,D,05,D,25,D
20222,04841554,3,0,1,170,D,05,D,100,D
20222,04841594,3,0,1,150,D,13,D,25,D
20222,04841614,4,0,1,130,D,05,D,500,D
20222,04841614,5,0,1,150,D,13,D,750,D
20222,04841614,6,0,1,160,D,05,D,700,D
20222,04841614,7,0,1,160,D,05,D,200,D
20222,04841654,2,0,1,160,D,13,D,300,D
20222,04841674,3,0,1,170,D,05,D,500,D
20222,04841774,2,0,1,170,D,05,D,2,D
20222,04841774,3,0,1,160,D,13,D,5,D
20222,04841834,4,0,1,170,D,04,D,100,D
20222,04841834,5,0,1,170,D,05,D,100,D
20222,04841854,4,0,1,170,D,04,D,200,D
20222,04841914,2,0,1,160,D,03,D,100,D
20222,04841914,3,0,1,160,D,04,D,100,D
20222,04841914,4,0,1,160,D,05,D,250,D
20222,04841914,5,0,1,160,D,04,D,100,D
20222,04841914,6,0,1,160,D,13,D,12,D
20222,04842044,3,0,1,110,D,13,D,160,D
20222,04842094,4,0,1,170,D,04,D,2000,D
20222,04842154,3,0,1,170,D,05,D,20,D
20222,04842154,4,0,1,150,D,13,D,50,D
20222,04842224,2,0,2,160,D,03,D,100,D
20222,04842244,2,0,1,170,D,03,D,25,D
20222,04842314,2,0,1,150,D,13,D,50,D
20222,04842324,5,0,1,170,D,03,D,21000,D
20222,04842324,6,0,1,150,D,04,D,250,D
20222,04842454,8,0,1,170,D,05,D,220,D
20222,04842454,9,0,1,150,D,05,D,1575,D
20222,04842474,3,0,2,170,D,03,D,100,D
20222,04842484,7,0,1,150,D,13,D,100,D
20222,04842654,2,0,1,150,D,13,D,240,D
20222,04842674,7,0,1,150,D,04,D,100,D
20222,04842714,2,0,1,150,D,13,D,625,D
20222,04842714,3,0,1,160,D,13,D,25,D
20222,04842794,2,0,1,170,D,13,D,550,D
20222,04842824,3,0,2,160,D,03,D,100,D
20222,04842854,2,0,1,150,D,13,D,500,D
20222,04842874,3,0,1,160,D,04,D,100,D
20222,04842874,4,0,2,160,D,03,D,150,D
20222,04842884,3,0,1,150,D,13,D,100,D
20222,04842994,2,0,1,150,D,13,D,300,D
20222,04843004,3,0,1,160,D,04,D,150,D
20222,04843024,5,0,1,170,D,05,D,200,D
20222,04843084,3,0,1,160,D,04,D,75,D
20222,04843084,4,0,1,160,D,13,D,100,D
20222,04843104,2,0,1,100,D,05,D,700,D
20222,04843104,3,0,1,170,D,05,D,160,D
20222,04843154,2,0,1,150,D,05,D,100,D
20222,04843264,2,0,1,160,D,13,D,25,D
20222,04843294,3,0,1,170,D,13,D,300,D
20222,04843294,4,0,1,150,D,13,D,600,D
20222,04843324,3,0,1,170,D,13,D,25,D
20222,04843324,4,0,1,150,D,13,D,450,D
20222,04843384,2,0,1,160,D,05,D,200,D
20222,04843534,2,0,1,150,D,13,D,30,D
20222,04843604,5,0,1,170,D,13,D,350,D
20222,04843604,6,0,1,150,D,04,D,300,D
20222,04843634,4,0,1,160,D,04,D,70,D
20222,04843634,5,0,1,150,D,04,D,20,D
20222,04843734,7,0,1,150,D,13,D,500,D
20222,04843824,2,0,1,150,D,13,D,100,D
20222,04843884,2,0,1,170,D,03,D,25,D
20222,04843884,3,0,1,150,D,13,D,60,D
20222,04843944,3,0,1,110,D,13,D,1100,D
20222,04843974,3,0,1,160,D,05,D,50,D
20222,04844004,2,0,1,170,D,03,D,100,D
20222,04844004,3,0,1,150,D,13,D,100,D
20222,04844004,4,0,1,160,D,13,D,11,D
20222,04844004,5,0,2,170,D,03,D,100,D
20222,04844024,2,0,1,170,D,05,D,20,D
20222,04844024,3,0,1,160,D,05,D,10,D
20222,04844054,2,0,1,180,D,13,D,200,D
20222,04844094,6,0,1,100,D,05,D,300,D
20222,04844104,3,0,1,170,D,05,D,25,D
20222,04844104,4,0,1,150,D,13,D,500,D
20222,04844164,2,0,2,170,D,03,D,100,D
20222,04844194,2,0,1,150,D,13,D,200,D
20222,04844204,2,0,1,170,D,03,D,150,D
20222,04844304,2,0,1,170,D,05,D,40,D
20222,04844304,3,0,2,160,D,03,D,20,D
20222,04844424,2,0,1,170,D,03,D,200,D
20222,04844424,3,0,1,170,D,05,D,500,D
20222,04844424,4,0,1,160,D,13,D,8,D
20222,04844444,7,0,1,170,D,04,D,100,D
20222,04844444,8,0,1,150,D,13,D,40,D
20222,04844444,9,0,1,160,D,03,D,200,D
20222,04844524,3,0,1,170,D,05,D,500,D
20222,04844524,4,0,2,150,D,03,D,200,D
20222,04844534,2,0,1,170,D,05,D,50,D
20222,04844564,3,0,1,170,D,05,D,30,D
20222,04844564,4,0,1,150,D,13,D,20,D
20222,04844574,5,0,1,140,D,13,D,25,D
20222,04844594,4,0,1,170,D,03,D,200,D
20222,04844594,5,0,1,170,D,04,D,200,D
20222,04844594,6,0,1,150,D,13,D,100,D
20222,04844594,7,0,1,160,D,05,D,100,D
20222,04844594,8,0,1,160,D,03,D,50,D
20222,04844594,9,0,1,150,D,04,D,150,D
20222,04844724,3,0,1,150,D,13,D,600,D
20222,04844754,2,0,1,150,D,05,D,1000,D
20222,04844754,3,0,2,150,D,03,D,1000,D
20222,04844774,2,0,1,170,D,04,D,100,D
20222,04844774,3,0,1,150,D,13,D,60,D
20222,04844794,8,0,1,160,D,03,D,108,D
20222,04844794,9,0,1,160,D,04,D,5,D
20222,04844794,10,0,1,160,D,05,D,1,D
20222,04844814,3,0,1,170,D,13,D,10,D
20222,04844924,5,0,1,170,D,05,D,40,D
20222,04844944,4,0,1,170,D,03,D,50,D
20222,04845004,2,0,1,170,D,05,D,300,D
20222,04845114,3,0,1,150,D,04,D,36,D
20222,04845114,4,0,2,170,D,03,D,25,D
20222,04845114,5,0,2,160,D,03,D,125,D
20222,04845144,3,0,1,150,D,13,D,200,D
20222,04845174,2,0,1,160,D,05,D,25,D
20222,04845174,3,0,1,160,D,05,D,50,D
20222,04845174,4,0,1,160,D,03,D,25,D
20222,04845174,5,0,2,170,D,03,D,1000,D
20222,04845174,6,0,2,130,D,03,D,25,D
20222,04845174,7,0,2,160,D,03,D,25,D
20222,04845174,8,0,2,160,D,03,D,50,D
20222,04845264,3,0,1,170,D,05,D,50,D
20222,04845264,4,0,1,150,D,05,D,300,D
20222,04845284,4,0,1,170,D,05,D,100,D
20222,04845294,2,0,1,150,D,13,D,400,D
20222,04845294,3,0,1,160,D,13,D,150,D
20222,04845304,3,0,1,160,D,13,D,450,D
20222,04845344,2,0,1,150,D,13,D,150,D
20222,04845354,2,0,1,170,D,03,D,50,D
20222,04845364,2,0,1,170,D,05,D,200,D
20222,04845364,3,0,1,160,D,05,D,10,D
20222,04845444,4,0,1,170,D,13,D,20,D
20222,04845444,5,0,1,150,D,13,D,1800,D
20222,04845444,6,0,1,150,D,13,D,50,D
20222,04845444,7,0,1,160,D,13,D,50,D
20222,04845454,4,0,1,170,D,05,D,400,D
20222,04845454,5,0,1,170,D,05,D,200,D
20222,04845454,6,0,2,160,D,03,D,250,D
20222,04845464,2,0,1,100,D,03,D,500,D
20222,04845514,4,0,1,110,D,13,D,500,D
20222,04845534,6,0,1,170,D,13,D,100,D
20222,04845584,5,0,1,160,D,13,D,20,D
20222,04845604,4,0,1,160,D,04,D,70,D
20222,04845684,5,0,1,160,D,13,D,20,D
20222,04845894,11,0,1,170,D,04,D,500,D
20222,04845894,12,0,1,170,D,13,D,125,D
20222,04845894,13,0,1,150,D,13,D,65,D
20222,04845954,2,0,1,160,D,04,D,100,D
20222,04845994,6,0,1,110,D,13,D,220,D
20222,04846034,4,0,1,150,D,13,D,250,D
20222,04846094,3,0,1,170,D,05,D,100,D
20222,04846094,4,0,1,170,D,03,D,150,D
20222,04846094,5,0,1,170,D,04,D,50,D
20222,04846154,2,0,1,100,D,13,D,600,D
20222,04846154,3,0,1,160,D,03,D,50,D
20222,04846274,2,0,1,130,D,05,D,10000,D
20222,04846324,4,0,1,170,D,05,D,60,D
20222,04846424,3,0,1,170,D,05,D,100,D
20222,04846424,4,0,1,170,D,05,D,50,D
20222,04846424,5,0,1,150,D,13,D,350,D
20222,04846654,5,0,1,170,D,05,D,400,D
20222,04846704,2,0,1,160,D,03,D,223,F
20222,04846864,2,0,1,150,D,13,D,270,D
20222,04846864,3,0,1,160,D,13,D,223,F
20222,04846944,4,0,1,170,D,03,D,100,D
20222,04846954,4,0,1,160,D,13,D,40,D
20222,04846984,2,0,1,170,D,13,D,100,D
20222,04846994,4,0,1,130,D,03,D,115,D
20222,04846994,5,0,1,140,D,13,D,200,D
20222,04846994,6,0,1,150,D,13,D,600,D
20222,04847114,2,0,1,160,D,13,D,350,D
20222,04847224,2,0,1,170,D,03,D,265,D
20222,04847224,3,0,1,160,D,13,D,48,D
20222,04847244,2,0,2,140,D,03,D,40,D
20222,04847284,2,0,1,100,D,13,D,500,D
20222,04847284,3,0,1,170,D,13,D,5,D
20222,04847284,4,0,1,160,D,13,D,21,D
20222,04847284,5,0,1,160,D,13,D,27,D
20222,04847284,6,0,1,160,D,13,D,20,D
20222,04847334,6,0,1,170,D,13,D,120,D
20222,04847344,4,0,1,150,D,13,D,100,D
20222,04847344,5,0,2,150,D,03,D,100,D
20222,04847434,2,0,1,160,D,13,D,100,D
20222,04847474,2,0,1,130,D,13,D,5,D
20222,04847484,2,0,1,150,D,13,D,300,D
20222,04847644,3,0,1,170,D,04,D,400,D
20222,04847644,4,0,1,170,D,05,D,200,D
20222,04847644,5,0,1,160,D,13,D,45,D
20222,04847824,4,0,1,170,D,05,D,60,D
20222,04847824,5,0,1,160,D,13,D,3,D
20222,04847974,2,0,1,150,D,13,D,10,D
20222,04847994,2,0,1,150,D,13,D,40,D
20222,04848004,3,0,1,150,D,13,D,40,D
20222,04848134,3,0,1,170,D,05,D,100,D
20222,04848164,3,0,1,170,D,05,D,25,D
20222,04848184,4,0,1,160,D,13,D,20,D
20222,04848234,2,0,1,150,D,13,D,725,D
20222,04848234,3,0,1,160,D,05,D,26,D
20222,04848384,3,0,1,160,D,13,D,20,D
20222,04848384,4,0,1,160,D,13,D,20,D
20222,04848384,5,0,1,160,D,13,D,20,D
20222,04848384,6,0,1,160,D,13,D,100,D
20222,04848384,7,0,1,160,D,13,D,25,D
20222,04848444,3,0,1,170,D,05,D,200,D
20222,04848444,4,0,1,150,D,13,D,380,D
20222,04848594,3,0,1,150,D,13,D,250,D
20222,04848594,4,0,1,160,D,03,D,50,D
20222,04848594,5,0,2,160,D,03,D,50,D
20222,04848604,4,0,1,170,D,13,D,100,D
20222,04848624,7,0,1,170,D,04,D,2500,D
20222,04848624,8,0,1,170,D,05,D,500,D
20222,04848624,9,0,1,150,D,13,D,1000,D
20222,04848624,10,0,1,150,D,13,D,600,D
20222,04848624,11,0,1,150,D,13,D,1000,D
20222,04848624,12,0,1,160,D,13,D,80,D
20222,04848694,2,0,1,110,D,13,D,595,D
20222,04848704,2,0,1,100,D,05,D,250,D
20222,04848864,3,0,1,150,D,03,D,25,D
20222,04848864,4,0,1,160,D,05,D,50,D
20222,04848904,3,0,1,110,D,13,D,200,D
20222,04849014,2,0,1,170,D,04,D,500,D
20222,04849024,2,0,1,150,D,13,D,250,D
20222,04849064,3,0,1,140,D,13,D,11,D
20222,04849074,2,0,1,150,D,13,D,200,D
20222,04849094,4,0,1,150,D,13,D,250,D
20222,04849094,5,0,1,160,D,03,D,50,D
20222,04849094,6,0,1,160,D,04,D,100,D
20222,04849094,7,0,1,160,D,05,D,50,D
20222,04849114,2,0,1,150,D,13,D,20,D
20222,04849124,5,0,1,170,D,03,D,95,D
20222,04849124,6,0,1,110,D,13,D,1500,D
20222,04849124,7,0,1,160,D,04,D,195,D
20222,04849194,2,0,1,170,D,03,D,500,D
20222,04849194,3,0,1,170,D,04,D,500,D
20222,04849254,3,0,1,160,D,13,D,12,D
20222,04849294,3,0,1,160,D,13,D,70,D
20222,04849424,2,0,1,150,D,13,D,80,D
20222,04849504,5,0,1,170,D,13,D,60,D
20222,04849504,6,0,1,160,D,05,D,30,D
20222,04849504,7,0,1,150,D,13,D,800,D
20222,04849554,5,0,1,100,D,13,D,1400,D
20222,04849554,6,0,1,170,D,13,D,100,D
20222,04849584,4,0,1,160,D,13,D,50,D
20222,04849684,2,0,1,160,D,13,D,90,D
20222,04849724,5,0,1,150,D,03,D,214,D
20222,04849724,6,0,1,150,D,04,D,216,D
20222,04849724,7,0,1,150,D,05,D,216,D
20222,04849794,2,0,2,160,D,03,D,10350,D
20222,04849824,6,0,1,170,D,13,D,200,D
20222,04849824,7,0,1,160,D,13,D,200,D
20222,04849844,5,0,1,170,D,05,D,100,D
20222,04849844,6,0,1,150,D,13,D,850,D
20222,04849844,7,0,1,130,D,13,D,10,D
20222,04849844,8,0,1,130,D,13,D,10,D
20222,04849964,2,0,1,150,D,13,D,50,D
20222,04850024,3,0,1,170,D,04,D,150,D
20222,04850024,4,0,1,170,D,05,D,150,D
20222,04850024,5,0,1,150,D,13,D,150,D
20222,04850054,4,0,1,150,D,13,D,1700,D
20222,04850054,5,0,1,160,D,05,D,20,D
20222,04850064,4,0,1,160,D,03,D,200,D
20222,04894923,2,0,1,160,D,01,D,20,D
20222,04894953,2,0,1,150,D,13,D,50,D
20222,04894973,2,0,1,170,D,02,D,100,D
20222,04894973,3,0,1,150,D,13,D,200,D
20222,04895003,3,0,1,170,D,01,D,10,D
20222,04895003,4,0,1,150,D,13,D,600,D
20222,04895083,3,0,1,160,D,02,D,100,D
20222,04895083,4,0,1,160,D,02,D,50,D
20222,04895083,5,0,1,160,D,02,D,60,D
20222,04895083,6,0,1,160,D,02,D,20,D
20222,04895083,7,0,1,130,D,03,D,100,D
20222,04895153,2,0,1,160,D,13,D,40,D
20222,04895163,5,0,1,130,D,02,D,500,D
20222,04895163,6,0,1,150,D,13,D,50,D
20222,04895173,2,0,1,170,D,01,D,2000,D
20222,04895333,7,0,1,150,D,13,D,700,D
20222,04895333,8,0,1,160,D,03,D,50,D
20222,04895343,3,0,1,160,D,02,D,100,D
20222,04895383,4,0,1,150,D,13,D,40,D
20222,04895463,3,0,1,170,D,02,D,50,D
20222,04895623,3,0,1,130,D,02,D,15,D
20222,04895623,4,0,1,140,D,02,D,15,D
20222,04895623,5,0,1,150,D,02,D,25,D
20222,04895623,6,0,1,160,D,03,D,10,D
20222,04895623,7,0,1,160,D,03,D,10,D
20222,04895623,8,0,1,160,D,03,D,15,D
20222,04895623,9,0,1,160,D,03,D,15,D
20222,04895663,2,0,1,150,D,13,D,50,D
20222,04895783,2,0,1,170,D,13,D,15,D
20222,04895783,3,0,1,170,D,03,D,200,D
20222,04895783,4,0,1,150,D,13,D,310,D
20222,04895993,4,0,1,130,D,13,D,25,D
20222,04895993,5,0,1,140,D,03,D,50,D
20222,04895993,6,0,1,160,D,13,D,100,D
20222,04896003,2,0,1,150,D,13,D,600,D
20222,04896013,6,0,1,100,D,13,D,800,D
20222,04896013,7,0,1,170,D,03,D,1000,D
20222,04896013,8,0,1,150,D,03,D,60000,D
20222,04896013,9,0,1,160,D,02,D,1000,D
20222,04896103,2,0,1,170,D,03,D,50,D
20222,04896123,2,0,1,150,D,13,D,100,D
20222,04896244,4,0,1,170,D,01,D,5,D
20222,04896244,5,0,1,170,D,02,D,5,D
20222,04896263,2,0,1,160,D,01,D,1100,D
20222,04896463,2,0,1,150,D,13,D,80,D
20222,04896463,3,0,1,160,D,01,D,100,D
20222,04896493,2,0,1,150,D,13,D,100,D
20222,04896523,2,0,1,150,D,13,D,100,D
20222,04896593,2,0,1,150,D,01,D,200,D
20222,04896913,3,0,1,170,D,03,D,60,D
20222,04896913,4,0,1,140,D,01,D,720,D
20222,04896913,5,0,1,140,D,02,D,738,D
20222,04896913,6,0,1,140,D,03,D,787,D
20222,04896913,7,0,1,160,D,01,D,770,D
20222,04896913,8,0,1,160,D,02,D,1900,D
20222,04896913,9,0,1,160,D,03,D,1500,D
20222,04896943,3,0,1,150,D,03,D,1000,D
20222,04896943,4,0,1,160,D,03,D,100,D
