QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,EDUC_AY,EDUC_AY_,EDUCGFTC,EDUC_FTC,EDSCHL_A,EDSC_L_A,EDMONTHA,EDMO_THA,EDREIMBX,EDRE_MBX,JEDUCNET,JEDU_NET,EDUC_A1,EDUC_A1_,EDUC_A2,EDUC_A2_,EDUC_A3,EDUC_A3_,EDUC_A4,EDUC_A4_,EDUC_A5,EDUC_A5_,EDUC_A6,EDUC_A6_,EDUC_A7,EDUC_A7_,EDUC_A8,EDUC_A8_,EDUC_A9,EDUC_A9_
20231,05013534,4,0,2,100,D,1,D,,A,10,D,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05013574,20,0,1,100,D,1,D,,A,13,D,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05013574,21,0,1,300,D,1,D,2,D,13,D,,A,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05013574,22,0,1,320,D,1,D,,A,13,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05014114,9,0,1,300,D,2,D,1,D,11,D,,A,11186,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05014114,10,0,1,310,D,2,D,,A,13,D,,A,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05014114,11,0,1,320,D,2,D,,A,13,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05014744,5,0,1,100,D,1,D,,A,13,D,,A,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05014914,4,0,1,335,D,1,D,1,D,12,D,,A,,H,310,D,320,D,300,D,,A,,A,,A,,A,,A,,A
20231,05014914,4,1,1,310,D,1,D,1,D,12,D,,A,9454,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05014914,4,2,1,320,D,1,D,1,D,12,D,,A,2365,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05014914,4,3,1,300,D,1,D,1,D,12,D,,A,14181,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05014914,5,0,1,300,D,1,D,2,D,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05015244,8,0,1,300,D,1,D,2,D,13,D,,A,1491,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05015244,9,0,1,358,D,1,D,,A,10,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05015664,12,0,1,300,D,1,D,2,D,13,D,,A,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05016574,4,0,1,300,D,1,D,1,D,13,D,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05016664,3,0,1,200,D,1,D,,A,10,D,,A,860,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05016664,4,0,1,200,D,1,D,,A,11,D,,A,860,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05016664,5,0,1,200,D,1,D,,A,12,D,,A,640,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05016684,8,0,1,100,D,1,D,,A,12,D,,A,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05016684,9,0,1,100,D,1,D,,A,11,D,,A,720,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05016684,10,0,1,360,D,1,D,6,D,11,D,,A,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05016864,2,0,1,360,D,1,D,2,D,10,D,,A,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05017064,7,0,1,300,D,1,D,1,D,11,D,,A,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05017164,3,0,1,300,D,1,D,6,D,13,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05017434,5,0,1,100,D,1,D,,A,13,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05017894,5,0,1,300,D,1,D,2,D,13,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05017964,2,0,1,200,D,1,D,,A,13,D,,A,1294,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05018214,7,0,1,355,D,1,D,6,D,11,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05018214,8,0,1,355,D,1,D,6,D,12,D,,A,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05018364,17,0,1,100,D,1,D,,A,13,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05018434,4,0,1,300,D,1,D,1,D,12,D,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05018504,4,0,1,100,D,2,D,,A,13,D,,A,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05018724,5,0,1,100,D,1,D,,A,10,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05018834,4,0,1,360,D,1,D,2,D,12,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05018844,6,0,1,100,D,1,D,,A,12,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05019184,12,0,1,100,D,2,D,,A,13,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05019234,7,0,1,200,D,1,D,,A,13,D,,A,1460,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05019544,11,0,1,355,D,1,D,1,D,12,D,,A,285,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05019594,6,0,1,100,D,1,D,,A,13,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05019594,7,0,2,100,D,1,D,,A,10,D,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05019714,6,0,1,100,D,1,D,,A,13,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05020004,5,0,1,300,D,1,D,1,D,10,D,,A,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05020364,4,0,1,100,D,1,D,,A,10,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05020364,5,0,1,100,D,1,D,,A,13,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05020704,2,0,1,300,D,1,D,2,D,13,D,,A,233,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05021104,8,0,1,300,D,2,D,1,D,11,D,,A,22295,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05021104,9,0,1,300,D,2,D,1,D,12,D,,A,17000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05021104,10,0,1,355,D,2,D,1,D,12,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05021264,2,0,1,200,D,1,D,,A,13,D,,A,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05021504,10,0,1,200,D,1,D,,A,13,D,,A,850,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05021994,5,0,1,100,D,1,D,,A,11,D,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05022164,23,0,2,100,D,1,D,,A,10,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05022434,8,0,1,345,D,1,D,,A,10,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05022554,9,0,1,380,D,1,D,2,D,13,D,,A,,H,380,D,300,D,,A,,A,,A,,A,,A,,A,,A
20231,05022554,9,1,1,100,D,1,D,2,D,13,D,,A,38,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05022554,9,2,1,300,D,1,D,2,D,13,D,,A,253,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05022554,9,3,1,345,D,1,D,2,D,13,D,,A,31,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05022554,9,4,1,355,D,1,D,2,D,13,D,,A,41,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05022554,9,5,1,358,D,1,D,2,D,13,D,,A,37,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05022774,3,0,1,300,D,1,D,5,D,13,D,,A,460,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05022934,3,0,1,100,D,1,D,,A,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05022964,7,0,1,380,D,1,D,1,D,12,D,,A,,H,380,D,300,D,,A,,A,,A,,A,,A,,A,,A
20231,05022964,7,1,1,100,D,1,D,1,D,12,D,,A,135,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05022964,7,2,1,200,D,1,D,1,D,12,D,,A,652,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05022964,7,3,1,300,D,1,D,1,D,12,D,,A,976,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05022964,7,4,1,310,D,1,D,1,D,12,D,,A,543,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05022964,7,5,1,320,D,1,D,1,D,12,D,,A,115,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05022964,7,6,1,340,D,1,D,1,D,12,D,,A,201,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05022964,7,7,1,345,D,1,D,1,D,12,D,,A,108,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05022964,7,8,1,355,D,1,D,1,D,12,D,,A,108,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05022964,7,9,1,358,D,1,D,1,D,12,D,,A,81,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05022964,7,10,1,360,D,1,D,1,D,12,D,,A,81,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05022974,2,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05023044,2,0,1,300,D,1,D,1,D,12,D,,A,249,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05023344,2,0,1,300,D,1,D,1,D,11,D,,A,4046,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05023344,3,0,1,300,D,1,D,1,D,12,D,,A,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05023344,4,0,1,355,D,1,D,1,D,01,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05023634,3,0,1,200,D,1,D,,A,13,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05023664,10,0,1,300,D,1,D,1,D,01,D,,A,2700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05023814,5,0,1,100,D,1,D,,A,12,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05023934,5,0,1,100,D,1,D,,A,13,D,,A,530,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05023994,4,0,1,360,D,1,D,2,D,11,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05024194,4,0,1,300,D,2,D,1,D,11,D,,A,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05024394,13,0,1,100,D,1,D,,A,01,D,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05024394,14,0,1,100,D,1,D,,A,11,D,,A,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05024444,6,0,1,100,D,1,D,,A,13,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05024444,7,0,1,360,D,1,D,2,D,13,D,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05024564,9,0,1,100,D,1,D,,A,13,D,,A,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05024834,6,0,1,200,D,1,D,,A,13,D,,A,1600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05024854,3,0,1,200,D,1,D,,A,13,D,,A,960,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05025194,6,0,1,300,D,2,D,1,D,12,D,,A,25000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05025274,2,0,1,300,D,1,D,1,D,01,D,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05025274,3,0,1,300,D,1,D,1,D,11,D,,A,1325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05025274,4,0,1,300,D,1,D,1,D,12,D,,A,1325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05025304,8,0,1,200,D,1,D,,A,13,D,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05025554,7,0,1,200,D,1,D,,A,13,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05025554,8,0,1,300,D,1,D,1,D,01,D,,A,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05025554,9,0,1,355,D,1,D,1,D,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05025954,2,0,2,300,D,2,D,1,D,11,D,,A,15000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05025974,5,0,1,100,D,1,D,,A,01,D,,A,365,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05026114,10,0,1,300,D,1,D,1,D,12,D,,A,2400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05026384,4,0,1,100,D,1,D,,A,13,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05026774,7,0,1,300,D,1,D,2,D,13,D,,A,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05026774,8,0,1,320,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05026774,9,0,1,358,D,1,D,,A,13,D,,A,75,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05026784,9,0,1,355,D,1,D,2,D,12,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05026804,3,0,1,100,D,1,D,,A,12,D,,A,338,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05026804,4,0,2,100,D,1,D,,A,11,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05026894,7,0,1,100,D,1,D,,A,13,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05026894,8,0,1,100,D,1,D,,A,13,D,,A,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05026894,9,0,1,100,D,1,D,,A,13,D,,A,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05026894,10,0,1,100,D,1,D,,A,13,D,,A,333,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05026894,11,0,1,100,D,1,D,,A,13,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05027024,3,0,1,300,D,1,D,5,D,13,D,,A,73,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05027024,4,0,1,360,D,1,D,5,D,12,D,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05027184,7,0,1,358,D,1,D,,A,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05027184,8,0,2,358,D,1,D,,A,11,D,,A,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05027264,5,0,1,300,D,1,D,1,D,01,D,,A,7500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05027284,11,0,1,100,D,1,D,,A,13,D,,A,131,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05027284,12,0,1,100,D,1,D,,A,11,D,,A,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05027284,13,0,2,100,D,1,D,,A,11,D,,A,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05027534,5,0,1,100,D,1,D,,A,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05027554,5,0,1,300,D,1,D,1,D,11,D,,A,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05027694,5,0,1,100,D,1,D,,A,13,D,,A,190,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05027694,6,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05027694,7,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05027694,8,0,1,300,D,1,D,1,D,13,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05027694,9,0,1,300,D,1,D,1,D,13,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05027754,8,0,1,300,D,1,D,2,D,13,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05027754,9,0,1,300,D,1,D,2,D,13,D,,A,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05027764,3,0,1,300,D,2,D,1,D,01,D,,A,7500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05027764,4,0,1,355,D,2,D,1,D,01,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05028244,3,0,1,360,D,1,D,2,D,13,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05028284,13,0,1,360,D,1,D,6,D,12,D,,A,186,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05028304,6,0,1,345,D,1,D,,A,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05028824,5,0,1,200,D,1,D,,A,13,D,,A,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05029054,2,0,1,355,D,1,D,1,D,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05029184,14,0,1,100,D,1,D,,A,13,D,,A,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05029184,15,0,1,360,D,1,D,2,D,01,D,,A,425,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05029184,16,0,1,360,D,1,D,2,D,01,D,,A,267,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05029184,17,0,1,360,D,1,D,2,D,12,D,,A,243,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05029184,18,0,1,360,D,1,D,2,D,01,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05029184,19,0,2,100,D,1,D,,A,11,D,,A,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05029184,20,0,2,100,D,1,D,,A,11,D,,A,283,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05029294,6,0,1,360,D,1,D,2,D,11,D,,A,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05029304,6,0,1,100,D,1,D,,A,13,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05029334,3,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05029464,11,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05029464,12,0,1,300,D,1,D,2,D,13,D,,A,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05029464,13,0,1,358,D,1,D,,A,01,D,,A,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05029504,3,0,1,200,D,1,D,,A,13,D,,A,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05029504,4,0,1,100,D,1,D,,A,13,D,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05029504,5,0,1,310,D,2,D,,A,13,D,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05029804,8,0,1,100,D,1,D,,A,13,D,198,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05029804,9,0,1,200,D,1,D,,A,13,D,208,D,967,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05029804,10,0,2,200,D,1,D,,A,11,D,,A,1175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05029844,10,0,1,355,D,1,D,1,D,01,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05030404,2,0,1,360,D,1,D,6,D,12,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05030404,3,0,1,360,D,1,D,6,D,01,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05030424,3,0,1,335,D,2,D,1,F,12,D,,A,,H,300,D,320,D,310,D,,A,,A,,A,,A,,A,,A
20231,05030424,3,1,1,300,D,2,D,1,F,12,D,,A,1745,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05030424,3,2,1,320,D,2,D,1,F,12,D,,A,290,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05030424,3,3,1,310,D,2,D,1,F,12,D,,A,1165,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05030694,4,0,1,355,D,1,D,2,D,01,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05030754,7,0,1,300,D,1,D,1,D,12,D,,A,6000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05030774,4,0,1,355,D,1,D,1,D,01,D,,A,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05030824,3,0,1,320,D,2,D,,A,13,D,,A,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05031104,3,0,1,100,D,1,D,,A,12,D,,A,112,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05031104,4,0,1,200,D,1,D,,A,11,D,,A,3900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05031104,5,0,1,200,D,1,D,,A,12,D,,A,3900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05031104,6,0,1,200,D,1,D,,A,01,D,,A,3900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05031144,6,0,1,100,D,1,D,,A,13,D,,A,211,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05031144,7,0,1,200,D,1,D,,A,13,D,,A,640,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05031164,6,0,1,360,D,1,D,5,D,12,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05031274,5,0,2,300,D,1,D,5,D,11,D,,A,185,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05031454,2,0,1,200,D,1,D,,A,13,D,,A,509,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05031564,6,0,1,100,D,1,D,,A,13,D,,A,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05031564,7,0,1,100,D,1,D,,A,01,D,,A,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05031564,8,0,1,358,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05031694,3,0,1,300,D,1,D,1,D,13,D,,A,580,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05032034,3,0,1,300,D,1,D,2,D,13,D,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05032134,7,0,1,300,D,1,D,6,D,12,D,,A,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05032444,7,0,2,358,D,1,D,,A,11,D,,A,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05032454,3,0,1,100,D,1,D,,A,12,D,,A,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05032454,4,0,1,345,D,1,D,,A,13,D,,A,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05032524,3,0,1,300,D,1,D,2,D,13,D,,A,694,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05032524,4,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05032524,5,0,1,360,D,1,D,2,D,13,D,,A,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05032524,6,0,1,360,D,1,D,2,D,13,D,,A,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05032524,7,0,2,100,D,1,D,,A,11,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05032524,8,0,2,360,D,1,D,2,D,11,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05032864,4,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05032924,3,0,1,300,D,1,D,1,D,13,D,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05032924,4,0,1,355,D,1,D,1,D,12,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05033064,11,0,1,345,D,1,D,,A,13,D,,A,210,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05033064,12,0,1,358,D,1,D,,A,11,D,,A,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05033144,8,0,1,300,D,1,D,1,D,01,D,,A,3500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05033144,9,0,1,300,D,2,D,1,D,11,D,,A,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05033144,10,0,1,300,D,2,D,1,D,12,D,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05033144,11,0,1,310,D,2,D,,A,11,D,,A,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05033144,12,0,1,310,D,2,D,,A,12,D,,A,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05033144,13,0,1,310,D,2,D,,A,01,D,,A,1700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05033144,14,0,1,355,D,1,D,1,D,01,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05033144,15,0,2,300,D,1,D,1,D,11,D,,A,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05033144,16,0,2,310,D,1,D,,A,11,D,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05033204,5,0,2,100,D,1,D,,A,11,D,,A,310,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05033264,7,0,1,360,D,2,D,1,D,11,D,,A,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05033264,8,0,1,358,D,2,D,,A,11,D,,A,1300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05033284,9,0,1,100,D,1,D,,A,13,D,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05033284,10,0,1,300,D,1,D,2,D,12,D,,A,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05033284,11,0,1,360,D,1,D,2,D,12,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05033544,3,0,1,300,D,1,D,6,D,01,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05033574,10,0,1,345,D,1,D,,A,13,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05033604,10,0,1,100,D,1,D,,A,13,D,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05033784,4,0,1,300,D,2,D,1,D,13,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20231,05034204,6,0,1,300,D,2,D,1,D,01,D,,A,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
