QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPREGY,VOPREGY_,VOPMO_C,VOPMO_C_,VOPREGX,VOPREGX_,VOPRGY1,VOPRGY1_,VOPRGY2,VOPRGY2_,VOPRGY3,VOPRGY3_,VOPRGY4,VOPRGY4_
20224,05233391,28,0,1,420,D,11,D,187,F,,A,,A,,A,,A
20224,05233481,48,0,1,420,D,09,D,160,D,,A,,A,,A,,A
20224,05233481,49,0,1,410,D,09,D,30,D,,A,,A,,A,,A
20224,05233581,23,0,1,400,D,09,D,33,F,,A,,A,,A,,A
20224,05233861,604,0,1,410,D,09,D,72,F,,A,,A,,A,,A
20224,05234081,46,0,1,400,D,09,D,39,D,,A,,A,,A,,A
20224,05234401,54,0,1,410,D,11,D,25,D,,A,,A,,A,,A
20224,05234401,55,0,1,420,D,11,D,75,D,,A,,A,,A,,A
20224,05234441,10,0,1,400,D,09,D,50,D,,A,,A,,A,,A
20224,05234481,40,0,1,400,D,09,D,115,D,,A,,A,,A,,A
20224,05234581,18,0,1,410,D,10,D,35,D,,A,,A,,A,,A
20224,05234591,33,0,1,400,D,09,D,17,D,,A,,A,,A,,A
20224,05234591,34,0,1,420,D,09,D,257,D,,A,,A,,A,,A
20224,05234701,30,0,1,410,D,09,D,35,D,,A,,A,,A,,A
20224,05235261,18,0,1,420,D,10,D,50,D,,A,,A,,A,,A
20224,05235491,26,0,1,420,D,10,D,27,D,,A,,A,,A,,A
20224,05235551,17,0,1,420,D,10,D,125,D,,A,,A,,A,,A
20224,05235581,26,0,1,420,D,11,D,145,D,,A,,A,,A,,A
20224,05235691,43,0,1,410,D,11,D,7,D,,A,,A,,A,,A
20224,05235691,44,0,1,420,D,11,D,73,D,,A,,A,,A,,A
20224,05235791,25,0,1,430,D,11,D,,H,405,D,415,D,,A,,A
20224,05235791,25,1,1,405,D,11,D,79,E,,A,,A,,A,,A
20224,05235791,25,2,1,420,D,11,D,64,E,,A,,A,,A,,A
20224,05235921,18,0,1,405,D,09,D,250,D,,A,,A,,A,,A
20224,05235961,45,0,1,420,D,09,D,250,D,,A,,A,,A,,A
20224,05236061,47,0,1,420,D,11,D,100,D,,A,,A,,A,,A
20224,05236071,54,0,1,420,D,11,D,150,D,,A,,A,,A,,A
20224,05236081,30,0,1,420,D,11,D,100,F,,A,,A,,A,,A
20224,05236221,19,0,1,400,D,10,D,35,D,,A,,A,,A,,A
20224,05236691,29,0,1,430,D,11,D,,H,415,D,400,D,,A,,A
20224,05236691,29,1,1,420,D,11,D,186,E,,A,,A,,A,,A
20224,05236691,29,2,1,400,D,11,D,45,E,,A,,A,,A,,A
20224,05236741,30,0,1,430,D,09,D,,H,405,D,415,D,,A,,A
20224,05236741,30,1,1,405,D,09,D,469,E,,A,,A,,A,,A
20224,05236741,30,2,1,420,D,09,D,31,E,,A,,A,,A,,A
20231,05011334,39,0,1,420,D,11,D,110,D,,A,,A,,A,,A
20231,05011454,28,0,2,400,D,10,D,39,D,,A,,A,,A,,A
20231,05011504,34,0,1,420,D,10,D,150,D,,A,,A,,A,,A
20231,05011624,41,0,1,420,D,10,D,89,D,,A,,A,,A,,A
20231,05011624,42,0,2,410,D,10,D,15,D,,A,,A,,A,,A
20231,05011734,33,0,1,420,D,12,D,151,D,,A,,A,,A,,A
20231,05011884,28,0,1,400,D,11,D,76,D,,A,,A,,A,,A
20231,05012234,23,0,1,430,D,10,D,,H,425,D,405,D,415,D,,A
20231,05012234,23,1,1,420,D,10,D,97,E,,A,,A,,A,,A
20231,05012234,23,2,1,405,D,10,D,294,E,,A,,A,,A,,A
20231,05012234,23,3,1,420,D,10,D,9,E,,A,,A,,A,,A
20231,05012364,52,0,1,420,D,12,D,158,D,,A,,A,,A,,A
20231,05012364,53,0,1,400,D,12,D,39,D,,A,,A,,A,,A
20231,05012384,69,0,1,420,D,11,D,56,D,,A,,A,,A,,A
20231,05012384,70,0,1,405,D,12,D,169,D,,A,,A,,A,,A
20231,05012384,71,0,1,405,D,12,D,441,D,,A,,A,,A,,A
20231,05012384,601,0,1,410,D,11,D,38,D,,A,,A,,A,,A
20231,05012474,20,0,1,410,D,12,D,14,D,,A,,A,,A,,A
20231,05012644,25,0,1,400,D,11,D,12,D,,A,,A,,A,,A
20231,05012644,26,0,1,410,D,11,D,17,D,,A,,A,,A,,A
20231,05012644,27,0,1,420,D,11,D,86,D,,A,,A,,A,,A
20231,05012654,52,0,2,410,D,10,D,35,D,,A,,A,,A,,A
20231,05012714,41,0,1,420,D,12,D,151,D,,A,,A,,A,,A
20231,05012784,16,0,1,420,D,10,D,150,D,,A,,A,,A,,A
20231,05012844,46,0,1,420,D,12,D,110,F,,A,,A,,A,,A
20231,05012954,28,0,1,400,D,12,D,38,D,,A,,A,,A,,A
20231,05012964,18,0,1,400,D,12,D,40,D,,A,,A,,A,,A
20231,05013024,22,0,1,430,D,10,D,,H,405,D,415,D,,A,,A
20231,05013024,22,1,1,420,D,10,D,540,E,,A,,A,,A,,A
20231,05013184,42,0,1,410,D,11,D,21,D,,A,,A,,A,,A
20231,05013194,34,0,1,420,D,12,D,31,D,,A,,A,,A,,A
20231,05013834,28,0,1,420,D,12,D,120,D,,A,,A,,A,,A
20231,05013904,24,0,2,430,D,10,D,,H,425,D,405,D,415,D,,A
20231,05013904,24,1,2,420,D,10,D,85,E,,A,,A,,A,,A
20231,05013904,24,2,2,405,D,10,D,256,E,,A,,A,,A,,A
20231,05013904,24,3,2,420,D,10,D,10,E,,A,,A,,A,,A
20231,05014124,46,0,1,420,D,10,D,170,D,,A,,A,,A,,A
20231,05014254,28,0,2,420,D,10,D,110,D,,A,,A,,A,,A
20231,05014434,48,0,1,420,D,10,D,65,F,,A,,A,,A,,A
20231,05014544,35,0,1,420,D,10,D,259,D,,A,,A,,A,,A
20231,05014674,47,0,1,420,D,10,D,60,D,,A,,A,,A,,A
20231,05014694,32,0,1,420,D,11,D,103,D,,A,,A,,A,,A
20231,05014694,33,0,1,420,D,12,D,141,D,,A,,A,,A,,A
20231,05014734,34,0,2,430,D,10,D,,H,405,D,415,D,,A,,A
20231,05014734,34,1,2,405,D,10,D,357,E,,A,,A,,A,,A
20231,05014734,34,2,2,420,D,10,D,343,E,,A,,A,,A,,A
20231,05014754,34,0,1,420,D,11,D,99,D,,A,,A,,A,,A
20231,05014854,35,0,2,430,D,10,D,,H,415,D,400,D,,A,,A
20231,05014854,35,1,2,420,D,10,D,140,E,,A,,A,,A,,A
20231,05014854,35,2,2,400,D,10,D,60,E,,A,,A,,A,,A
20231,05014894,19,0,1,430,D,11,D,,H,405,D,425,D,,A,,A
20231,05014894,19,1,1,420,D,11,D,465,E,,A,,A,,A,,A
20231,05014914,63,0,1,405,D,12,D,1600,D,,A,,A,,A,,A
20231,05014914,64,0,1,410,D,12,D,30,D,,A,,A,,A,,A
20231,05014914,65,0,1,420,D,12,D,60,D,,A,,A,,A,,A
20231,05014924,27,0,1,410,D,12,D,18,D,,A,,A,,A,,A
20231,05014934,30,0,1,430,D,12,D,,H,410,D,415,D,,A,,A
20231,05014934,30,1,1,410,D,12,D,9,E,,A,,A,,A,,A
20231,05014934,30,2,1,420,D,12,D,83,E,,A,,A,,A,,A
20231,05015134,32,0,2,420,D,10,D,100,D,,A,,A,,A,,A
20231,05015244,46,0,1,430,D,10,D,,H,405,D,415,D,,A,,A
20231,05015244,46,1,1,420,D,10,D,525,E,,A,,A,,A,,A
20231,05015284,42,0,1,430,D,12,D,,H,405,D,415,D,,A,,A
20231,05015284,42,1,1,405,D,12,D,386,E,,A,,A,,A,,A
20231,05015284,42,2,1,420,D,12,D,599,E,,A,,A,,A,,A
20231,05015294,34,0,1,420,D,12,D,80,D,,A,,A,,A,,A
20231,05015554,30,0,1,400,D,12,D,39,D,,A,,A,,A,,A
20231,05015664,50,0,2,405,D,10,D,467,D,,A,,A,,A,,A
20231,05015774,54,0,1,420,D,11,D,150,D,,A,,A,,A,,A
20231,05015854,32,0,1,430,D,11,D,,H,425,D,405,D,415,D,,A
20231,05015854,32,1,1,420,D,11,D,87,E,,A,,A,,A,,A
20231,05015854,32,2,1,405,D,11,D,265,E,,A,,A,,A,,A
20231,05015854,32,3,1,420,D,11,D,8,E,,A,,A,,A,,A
20231,05015954,29,0,1,420,D,11,D,35,D,,A,,A,,A,,A
20231,05016034,36,0,1,410,D,11,D,28,D,,A,,A,,A,,A
20231,05016034,37,0,1,420,D,11,D,35,D,,A,,A,,A,,A
20231,05016034,38,0,2,405,D,10,D,170,D,,A,,A,,A,,A
20231,05016084,39,0,1,405,D,10,D,300,D,,A,,A,,A,,A
20231,05016094,36,0,1,410,D,10,D,30,D,,A,,A,,A,,A
20231,05016134,76,0,1,420,D,12,D,727,D,,A,,A,,A,,A
20231,05016164,25,0,2,420,D,10,D,135,D,,A,,A,,A,,A
20231,05016734,20,0,2,420,D,10,D,85,D,,A,,A,,A,,A
20231,05016734,21,0,2,410,D,10,D,7,D,,A,,A,,A,,A
20231,05016774,37,0,1,420,D,12,D,164,D,,A,,A,,A,,A
20231,05016774,38,0,2,420,D,10,D,164,D,,A,,A,,A,,A
20231,05016994,35,0,1,420,D,11,D,150,D,,A,,A,,A,,A
20231,05017194,33,0,1,420,D,10,D,125,D,,A,,A,,A,,A
20231,05017234,94,0,1,420,D,12,D,216,D,,A,,A,,A,,A
20231,05017434,44,0,1,430,D,10,D,,H,405,D,415,D,,A,,A
20231,05017434,44,1,1,420,D,10,D,1225,E,,A,,A,,A,,A
20231,05017434,45,0,2,420,D,10,D,882,D,,A,,A,,A,,A
20231,05017504,45,0,1,420,D,12,D,155,D,,A,,A,,A,,A
20231,05017674,35,0,1,400,D,12,D,30,D,,A,,A,,A,,A
20231,05017684,38,0,1,400,D,11,D,46,D,,A,,A,,A,,A
20231,05017774,33,0,1,410,D,12,D,35,D,,A,,A,,A,,A
20231,05017924,31,0,2,420,D,10,D,156,D,,A,,A,,A,,A
20231,05017944,63,0,1,405,D,12,D,1200,D,,A,,A,,A,,A
20231,05017964,43,0,1,400,D,11,D,150,D,,A,,A,,A,,A
20231,05018044,58,0,1,405,D,12,D,1104,D,,A,,A,,A,,A
20231,05018244,58,0,1,420,D,12,D,60,D,,A,,A,,A,,A
20231,05018354,48,0,1,410,D,10,D,20,D,,A,,A,,A,,A
20231,05018354,49,0,1,410,D,12,D,20,D,,A,,A,,A,,A
20231,05018434,16,0,1,400,D,11,D,40,D,,A,,A,,A,,A
20231,05018514,22,0,1,430,D,12,D,,H,410,D,415,D,,A,,A
20231,05018514,22,1,1,410,D,12,D,330,E,,A,,A,,A,,A
20231,05018514,22,2,1,420,D,12,D,270,E,,A,,A,,A,,A
20231,05018704,39,0,2,420,D,10,D,300,D,,A,,A,,A,,A
20231,05018874,27,0,1,420,D,12,D,157,D,,A,,A,,A,,A
20231,05018914,29,0,1,405,D,12,D,90,D,,A,,A,,A,,A
20231,05018934,35,0,1,430,D,12,D,,H,415,D,410,D,,A,,A
20231,05018934,35,1,1,420,D,12,D,127,E,,A,,A,,A,,A
20231,05018934,35,2,1,410,D,12,D,13,E,,A,,A,,A,,A
20231,05018944,43,0,1,410,D,11,D,75,D,,A,,A,,A,,A
20231,05018944,44,0,1,420,D,11,D,125,D,,A,,A,,A,,A
20231,05019044,23,0,1,405,D,12,D,64,D,,A,,A,,A,,A
20231,05019154,47,0,2,410,D,10,D,30,D,,A,,A,,A,,A
20231,05019154,48,0,2,430,D,10,D,,H,405,D,415,D,,A,,A
20231,05019154,48,1,2,405,D,10,D,163,E,,A,,A,,A,,A
20231,05019154,48,2,2,420,D,10,D,153,E,,A,,A,,A,,A
20231,05019234,51,0,1,410,D,10,D,50,D,,A,,A,,A,,A
20231,05019234,52,0,1,420,D,10,D,330,D,,A,,A,,A,,A
20231,05019244,50,0,1,430,D,11,D,,H,405,D,415,D,,A,,A
20231,05019244,50,1,1,405,D,11,D,20,E,,A,,A,,A,,A
20231,05019244,50,2,1,420,D,11,D,277,E,,A,,A,,A,,A
20231,05019244,51,0,1,430,D,11,D,,H,405,D,415,D,,A,,A
20231,05019244,51,1,1,405,D,11,D,435,F,,A,,A,,A,,A
20231,05019244,51,2,1,420,D,11,D,179,F,,A,,A,,A,,A
20231,05019574,24,0,1,400,D,10,D,45,F,,A,,A,,A,,A
20231,05019724,63,0,1,420,D,10,D,85,D,,A,,A,,A,,A
20231,05019724,64,0,1,420,D,12,D,50,D,,A,,A,,A,,A
20231,05019754,30,0,1,420,D,10,D,110,D,,A,,A,,A,,A
20231,05019834,38,0,1,400,D,12,D,32,D,,A,,A,,A,,A
20231,05019984,33,0,1,410,D,12,D,7,D,,A,,A,,A,,A
20231,05019984,34,0,1,420,D,12,D,74,D,,A,,A,,A,,A
20231,05020004,40,0,1,400,D,10,D,60,D,,A,,A,,A,,A
20231,05020004,41,0,1,410,D,12,D,90,D,,A,,A,,A,,A
20231,05020074,34,0,1,420,D,12,D,125,D,,A,,A,,A,,A
20231,05020094,44,0,1,400,D,11,D,25,D,,A,,A,,A,,A
20231,05020634,31,0,2,420,D,10,D,265,D,,A,,A,,A,,A
20231,05020704,18,0,1,420,D,12,D,88,D,,A,,A,,A,,A
20231,05020724,26,0,1,420,D,10,D,228,D,,A,,A,,A,,A
20231,05020734,54,0,1,420,D,10,D,95,D,,A,,A,,A,,A
20231,05020744,28,0,1,410,D,12,D,18,D,,A,,A,,A,,A
20231,05020824,46,0,2,410,D,10,D,20,D,,A,,A,,A,,A
20231,05020884,37,0,1,420,D,12,D,89,D,,A,,A,,A,,A
20231,05020894,32,0,1,420,D,12,D,322,D,,A,,A,,A,,A
20231,05020904,59,0,1,420,D,11,D,11,D,,A,,A,,A,,A
20231,05020914,40,0,1,400,D,12,D,25,D,,A,,A,,A,,A
20231,05021024,23,0,1,400,D,11,D,25,D,,A,,A,,A,,A
20231,05021104,73,0,1,420,D,11,D,200,D,,A,,A,,A,,A
20231,05021104,74,0,1,410,D,10,D,105,D,,A,,A,,A,,A
20231,05021104,75,0,1,400,D,12,D,50,D,,A,,A,,A,,A
20231,05021184,33,0,1,410,D,12,D,14,D,,A,,A,,A,,A
20231,05021224,76,0,1,420,D,12,D,490,D,,A,,A,,A,,A
20231,05021254,31,0,1,420,D,10,D,50,D,,A,,A,,A,,A
20231,05021284,74,0,1,420,D,12,D,243,F,,A,,A,,A,,A
20231,05021474,44,0,1,420,D,10,D,180,D,,A,,A,,A,,A
20231,05021624,42,0,1,430,D,11,D,,H,410,D,415,D,,A,,A
20231,05021624,42,1,1,410,D,11,D,6,E,,A,,A,,A,,A
20231,05021624,42,2,1,420,D,11,D,29,E,,A,,A,,A,,A
20231,05021694,32,0,1,420,D,10,D,36,D,,A,,A,,A,,A
20231,05021864,22,0,1,405,D,12,D,701,D,,A,,A,,A,,A
20231,05021934,31,0,1,405,D,12,D,100,D,,A,,A,,A,,A
20231,05022024,25,0,2,420,D,10,D,140,D,,A,,A,,A,,A
20231,05022314,88,0,2,400,D,10,D,40,D,,A,,A,,A,,A
20231,05022514,37,0,1,420,D,10,D,171,D,,A,,A,,A,,A
20231,05022774,31,0,1,400,D,11,D,35,D,,A,,A,,A,,A
20231,05022874,85,0,1,420,D,01,D,300,D,,A,,A,,A,,A
20231,05023024,34,0,2,420,D,11,D,52,D,,A,,A,,A,,A
20231,05023364,47,0,2,420,D,11,D,35,D,,A,,A,,A,,A
20231,05023394,24,0,1,420,D,11,D,200,D,,A,,A,,A,,A
20231,05023424,33,0,1,410,D,11,D,14,D,,A,,A,,A,,A
20231,05023524,18,0,1,410,D,01,D,99,D,,A,,A,,A,,A
20231,05023544,23,0,1,410,D,12,D,15,D,,A,,A,,A,,A
20231,05023544,24,0,1,420,D,12,D,300,D,,A,,A,,A,,A
20231,05023584,75,0,2,420,D,11,D,36,D,,A,,A,,A,,A
20231,05023584,76,0,2,420,D,11,D,40,D,,A,,A,,A,,A
20231,05023584,77,0,2,420,D,11,D,39,D,,A,,A,,A,,A
20231,05023654,21,0,1,405,D,12,D,41,D,,A,,A,,A,,A
20231,05023654,22,0,1,405,D,12,D,2078,D,,A,,A,,A,,A
20231,05023854,30,0,1,410,D,01,D,7,D,,A,,A,,A,,A
20231,05023854,31,0,1,420,D,01,D,85,D,,A,,A,,A,,A
20231,05023994,37,0,1,410,D,12,D,40,D,,A,,A,,A,,A
20231,05023994,38,0,1,420,D,12,D,427,D,,A,,A,,A,,A
20231,05024194,25,0,1,410,D,11,D,120,D,,A,,A,,A,,A
20231,05024294,25,0,1,405,D,11,D,18,D,,A,,A,,A,,A
20231,05024414,29,0,1,405,D,12,D,950,D,,A,,A,,A,,A
20231,05024634,36,0,1,410,D,11,D,30,D,,A,,A,,A,,A
20231,05024634,37,0,1,430,D,11,D,,H,405,D,415,D,,A,,A
20231,05024634,37,1,1,405,D,11,D,52,E,,A,,A,,A,,A
20231,05024634,37,2,1,420,D,11,D,48,E,,A,,A,,A,,A
20231,05024634,38,0,1,430,D,11,D,,H,405,D,415,D,,A,,A
20231,05024634,38,1,1,405,D,11,D,52,E,,A,,A,,A,,A
20231,05024634,38,2,1,420,D,11,D,48,E,,A,,A,,A,,A
20231,05024854,44,0,2,420,D,11,D,357,D,,A,,A,,A,,A
20231,05025074,30,0,1,410,D,12,D,12,D,,A,,A,,A,,A
20231,05025074,31,0,1,420,D,12,D,65,D,,A,,A,,A,,A
20231,05025194,50,0,1,410,D,12,D,150,D,,A,,A,,A,,A
20231,05025224,42,0,1,420,D,01,D,136,D,,A,,A,,A,,A
20231,05025244,49,0,1,420,D,12,D,250,D,,A,,A,,A,,A
20231,05025444,28,0,1,400,D,12,D,30,D,,A,,A,,A,,A
20231,05025454,24,0,1,420,D,01,D,76,D,,A,,A,,A,,A
20231,05025484,27,0,1,400,D,12,D,76,F,,A,,A,,A,,A
20231,05025534,23,0,1,420,D,01,D,140,D,,A,,A,,A,,A
20231,05025604,39,0,1,410,D,01,D,35,D,,A,,A,,A,,A
20231,05025604,40,0,1,430,D,01,D,,H,425,D,405,D,415,D,,A
20231,05025604,40,1,1,405,D,01,D,60,E,,A,,A,,A,,A
20231,05025604,40,2,1,420,D,01,D,56,E,,A,,A,,A,,A
20231,05025894,32,0,1,410,D,11,D,27,D,,A,,A,,A,,A
20231,05025894,33,0,1,410,D,11,D,27,D,,A,,A,,A,,A
20231,05025974,48,0,2,420,D,11,D,420,D,,A,,A,,A,,A
20231,05026114,62,0,1,400,D,01,D,30,D,,A,,A,,A,,A
20231,05026144,44,0,1,420,D,12,D,100,D,,A,,A,,A,,A
20231,05026154,26,0,2,420,D,11,D,16,D,,A,,A,,A,,A
20231,05026524,45,0,1,420,D,01,D,120,D,,A,,A,,A,,A
20231,05026524,46,0,1,405,D,12,D,580,D,,A,,A,,A,,A
20231,05026694,36,0,1,430,D,12,D,,H,415,D,425,D,405,D,,A
20231,05026694,36,1,1,420,D,12,D,29,E,,A,,A,,A,,A
20231,05026694,36,2,1,405,D,12,D,53,E,,A,,A,,A,,A
20231,05026794,19,0,1,410,D,12,D,20,D,,A,,A,,A,,A
20231,05026794,20,0,1,420,D,12,D,23,D,,A,,A,,A,,A
20231,05026854,28,0,1,420,D,12,D,348,D,,A,,A,,A,,A
20231,05026854,29,0,1,420,D,12,D,10,D,,A,,A,,A,,A
20231,05026894,57,0,1,430,D,12,D,,H,405,D,415,D,,A,,A
20231,05026894,57,1,1,405,D,12,D,383,E,,A,,A,,A,,A
20231,05026894,57,2,1,420,D,12,D,367,E,,A,,A,,A,,A
20231,05027194,34,0,1,420,D,01,D,85,D,,A,,A,,A,,A
20231,05027404,39,0,1,410,D,11,D,7,D,,A,,A,,A,,A
20231,05027404,40,0,1,420,D,11,D,86,D,,A,,A,,A,,A
20231,05027524,69,0,1,405,D,12,D,350,D,,A,,A,,A,,A
20231,05027554,48,0,1,420,D,11,D,80,D,,A,,A,,A,,A
20231,05027554,49,0,1,420,D,01,D,35,D,,A,,A,,A,,A
20231,05027564,53,0,1,400,D,01,D,75,D,,A,,A,,A,,A
20231,05027664,28,0,1,420,D,01,D,77,D,,A,,A,,A,,A
20231,05027664,29,0,1,420,D,01,D,67,D,,A,,A,,A,,A
20231,05027754,60,0,1,420,D,01,D,195,D,,A,,A,,A,,A
20231,05027764,44,0,1,410,D,01,D,40,D,,A,,A,,A,,A
20231,05027764,45,0,1,405,D,12,D,1500,D,,A,,A,,A,,A
20231,05027784,66,0,1,420,D,01,D,229,D,,A,,A,,A,,A
20231,05027864,24,0,1,400,D,01,D,41,D,,A,,A,,A,,A
20231,05028244,47,0,1,430,D,01,D,,H,405,D,415,D,,A,,A
20231,05028244,47,1,1,405,D,01,D,376,E,,A,,A,,A,,A
20231,05028244,47,2,1,420,D,01,D,24,E,,A,,A,,A,,A
20231,05028254,29,0,1,420,D,01,D,196,D,,A,,A,,A,,A
20231,05028534,33,0,1,400,D,11,D,30,D,,A,,A,,A,,A
20231,05028584,70,0,1,430,D,12,D,,H,405,D,415,D,,A,,A
20231,05028584,70,1,1,405,D,12,D,240,E,,A,,A,,A,,A
20231,05028584,70,2,1,420,D,12,D,229,E,,A,,A,,A,,A
20231,05028584,71,0,1,420,D,12,D,194,D,,A,,A,,A,,A
20231,05028704,54,0,1,430,D,11,D,,H,425,D,405,D,415,D,,A
20231,05028704,54,1,1,420,D,11,D,57,E,,A,,A,,A,,A
20231,05028704,54,2,1,420,D,11,D,83,E,,A,,A,,A,,A
20231,05028764,73,0,1,400,D,12,D,38,D,,A,,A,,A,,A
20231,05028974,27,0,1,420,D,12,D,129,D,,A,,A,,A,,A
20231,05029184,70,0,1,400,D,01,D,33,D,,A,,A,,A,,A
20231,05029184,71,0,1,410,D,01,D,25,D,,A,,A,,A,,A
20231,05029184,72,0,1,420,D,01,D,299,D,,A,,A,,A,,A
20231,05029304,37,0,2,405,D,11,D,143,D,,A,,A,,A,,A
20231,05029334,21,0,1,400,D,12,D,75,D,,A,,A,,A,,A
20231,05029504,35,0,1,420,D,12,D,170,D,,A,,A,,A,,A
20231,05029574,34,0,1,410,D,11,D,30,D,,A,,A,,A,,A
20231,05029574,35,0,1,410,D,12,D,30,D,,A,,A,,A,,A
20231,05029574,36,0,1,430,D,11,D,,H,405,D,415,D,,A,,A
20231,05029574,36,1,1,405,D,11,D,162,E,,A,,A,,A,,A
20231,05029574,36,2,1,420,D,11,D,152,E,,A,,A,,A,,A
20231,05029574,37,0,1,430,D,12,D,,H,405,D,415,D,,A,,A
20231,05029574,37,1,1,405,D,12,D,76,E,,A,,A,,A,,A
20231,05029574,37,2,1,420,D,12,D,71,E,,A,,A,,A,,A
20231,05029574,38,0,1,430,D,01,D,,H,405,D,415,D,,A,,A
20231,05029574,38,1,1,405,D,01,D,76,E,,A,,A,,A,,A
20231,05029574,38,2,1,420,D,01,D,70,E,,A,,A,,A,,A
20231,05029594,32,0,1,400,D,01,D,50,D,,A,,A,,A,,A
20231,05029764,36,0,1,430,D,01,D,,H,425,D,405,D,415,D,,A
20231,05029764,36,1,1,420,D,01,D,73,E,,A,,A,,A,,A
20231,05029764,36,2,1,405,D,01,D,219,E,,A,,A,,A,,A
20231,05029764,36,3,1,420,D,01,D,8,E,,A,,A,,A,,A
20231,05029784,33,0,1,420,D,11,D,184,D,,A,,A,,A,,A
20231,05029784,34,0,2,420,D,11,D,184,D,,A,,A,,A,,A
20231,05029894,38,0,1,420,D,12,D,150,D,,A,,A,,A,,A
20231,05029894,39,0,1,420,D,12,D,150,D,,A,,A,,A,,A
20231,05029944,48,0,2,420,D,11,D,60,D,,A,,A,,A,,A
20231,05029964,24,0,1,410,D,11,D,21,D,,A,,A,,A,,A
20231,05030424,47,0,1,400,D,11,D,52,D,,A,,A,,A,,A
20231,05030454,28,0,1,420,D,01,D,250,D,,A,,A,,A,,A
20231,05030484,36,0,1,420,D,12,D,20,D,,A,,A,,A,,A
20231,05030534,43,0,1,420,D,12,D,97,D,,A,,A,,A,,A
20231,05030624,40,0,1,420,D,11,D,260,D,,A,,A,,A,,A
20231,05030734,47,0,1,410,D,01,D,45,D,,A,,A,,A,,A
20231,05031274,30,0,1,400,D,01,D,25,D,,A,,A,,A,,A
20231,05031344,76,0,1,405,D,12,D,934,D,,A,,A,,A,,A
20231,05031454,33,0,1,410,D,11,D,30,D,,A,,A,,A,,A
20231,05031594,16,0,1,420,D,12,D,100,D,,A,,A,,A,,A
20231,05031694,45,0,2,420,D,11,D,145,D,,A,,A,,A,,A
20231,05032034,29,0,1,420,D,12,D,192,D,,A,,A,,A,,A
20231,05032034,30,0,1,430,D,12,D,,H,405,D,415,D,,A,,A
20231,05032034,30,1,1,405,D,12,D,283,E,,A,,A,,A,,A
20231,05032034,30,2,1,420,D,12,D,270,E,,A,,A,,A,,A
20231,05032064,14,0,1,410,D,11,D,40,F,,A,,A,,A,,A
20231,05032064,15,0,1,420,D,01,D,427,F,,A,,A,,A,,A
20231,05032074,30,0,1,400,D,11,D,50,D,,A,,A,,A,,A
20231,05032074,31,0,1,400,D,01,D,50,D,,A,,A,,A,,A
20231,05032074,32,0,1,420,D,11,D,47,D,,A,,A,,A,,A
20231,05032384,35,0,1,410,D,12,D,20,D,,A,,A,,A,,A
20231,05032384,36,0,1,420,D,12,D,75,D,,A,,A,,A,,A
20231,05032424,35,0,1,430,D,11,D,,H,415,D,405,D,,A,,A
20231,05032424,35,1,1,420,D,11,D,54,E,,A,,A,,A,,A
20231,05032424,35,2,1,405,D,11,D,96,E,,A,,A,,A,,A
20231,05032454,26,0,1,420,D,12,D,202,D,,A,,A,,A,,A
20231,05032964,63,0,1,400,D,11,D,30,D,,A,,A,,A,,A
20231,05032964,64,0,1,400,D,01,D,30,D,,A,,A,,A,,A
20231,05032964,65,0,1,430,D,11,D,,H,425,D,405,D,415,D,,A
20231,05032964,65,1,1,420,D,11,D,41,E,,A,,A,,A,,A
20231,05032964,65,2,1,420,D,11,D,59,E,,A,,A,,A,,A
20231,05032964,66,0,1,430,D,01,D,,H,425,D,405,D,415,D,,A
20231,05032964,66,1,1,420,D,01,D,122,E,,A,,A,,A,,A
20231,05032964,66,2,1,420,D,01,D,178,E,,A,,A,,A,,A
20231,05033064,77,0,1,410,D,11,D,95,D,,A,,A,,A,,A
20231,05033144,68,0,2,430,D,11,D,,H,405,D,415,D,,A,,A
20231,05033144,68,1,2,405,D,11,D,235,E,,A,,A,,A,,A
20231,05033144,68,2,2,420,D,11,D,225,E,,A,,A,,A,,A
20231,05033264,44,0,1,420,D,12,D,77,D,,A,,A,,A,,A
20231,05033294,21,0,1,410,D,01,D,25,D,,A,,A,,A,,A
20231,05033554,32,0,1,420,D,01,D,175,D,,A,,A,,A,,A
20231,05033564,26,0,1,400,D,12,D,65,D,,A,,A,,A,,A
20231,05033574,75,0,1,420,D,11,D,25,D,,A,,A,,A,,A
20231,05033654,38,0,1,420,D,12,D,500,D,,A,,A,,A,,A
20231,05033804,39,0,1,420,D,12,D,85,D,,A,,A,,A,,A
20231,05034224,29,0,1,420,D,01,D,340,D,,A,,A,,A,,A
20231,05034224,30,0,1,400,D,01,D,41,D,,A,,A,,A,,A
20231,05034414,25,0,2,400,D,12,D,33,D,,A,,A,,A,,A
20231,05034514,71,0,1,430,D,01,D,,H,415,D,400,D,,A,,A
20231,05034514,71,1,1,420,D,01,D,62,E,,A,,A,,A,,A
20231,05034514,71,2,1,400,D,01,D,26,E,,A,,A,,A,,A
20231,05034714,24,0,1,420,D,02,D,400,D,,A,,A,,A,,A
20231,05034924,68,0,1,405,D,12,D,750,D,,A,,A,,A,,A
20231,05034924,69,0,2,405,D,12,D,768,D,,A,,A,,A,,A
20231,05034934,33,0,1,420,D,01,D,183,F,,A,,A,,A,,A
20231,05034934,34,0,1,420,D,12,D,133,F,,A,,A,,A,,A
