QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,S17CODEA,S17C_DEA,S17GFTCA,S17G_TCA,SUBEXPX,SUBEXPX_,SUBMO,SUBMO_
20223,05120271,35,0,1,700,D,1,D,6,D,13,D
20223,05120271,36,0,1,355,D,1,D,15,D,13,D
20223,05120281,18,0,1,610,D,1,D,80,D,07,D
20223,05120281,19,0,1,840,D,1,D,15,D,13,D
20223,05120281,20,0,1,500,D,1,D,260,D,07,D
20223,05120281,21,0,1,355,D,1,D,20,D,13,D
20223,05120381,18,0,1,830,D,1,D,20,D,13,D
20223,05120381,19,0,1,830,D,1,D,175,D,05,D
20223,05120381,20,0,1,830,D,1,D,125,D,07,D
20223,05120381,21,0,1,150,D,1,D,10,D,13,D
20223,05120381,22,0,1,700,D,1,D,80,D,07,D
20223,05120381,23,0,1,355,D,1,D,20,D,13,D
20223,05120381,24,0,1,355,D,1,D,15,D,13,D
20223,05120381,25,0,1,355,D,1,D,10,D,13,D
20223,05120401,22,0,1,530,D,1,D,10,D,05,D
20223,05120401,23,0,1,355,D,1,D,17,D,13,D
20223,05120441,16,0,1,800,D,1,D,700,F,06,D
20223,05120471,27,0,1,840,D,1,D,11,D,13,D
20223,05120471,28,0,1,840,D,1,D,14,D,13,D
20223,05120471,29,0,1,150,D,1,D,3,D,13,D
20223,05120471,30,0,1,150,D,1,D,4,D,13,D
20223,05120481,12,0,1,610,D,1,D,40,D,05,D
20223,05120541,27,0,1,840,D,1,D,60,D,07,D
20223,05120541,28,0,1,700,D,1,D,5,D,13,D
20223,05120561,30,0,1,830,D,1,D,20,D,13,D
20223,05120561,31,0,1,150,D,1,D,75,D,13,D
20223,05120561,32,0,1,150,D,1,D,20,D,13,D
20223,05120621,11,0,1,330,D,1,D,10,D,13,D
20223,05120631,22,0,1,700,D,1,D,20,D,13,D
20223,05120671,32,0,1,520,D,1,D,50,D,07,D
20223,05120671,33,0,1,530,D,1,D,556,D,07,D
20223,05120671,34,0,1,355,D,1,D,15,D,13,D
20223,05120671,35,0,1,355,D,1,D,65,D,13,D
20223,05120701,26,0,1,355,D,1,D,19,D,13,D
20223,05120731,22,0,1,160,D,1,D,56,D,13,D
20223,05120731,23,0,1,210,D,1,D,25,D,07,D
20223,05120731,24,0,1,340,D,1,D,70,D,07,D
20223,05120771,26,0,1,150,D,1,D,60,D,13,D
20223,05120771,27,0,1,355,D,1,D,9,D,13,D
20223,05120781,19,0,1,840,D,1,D,5,D,13,D
20223,05120781,20,0,1,840,D,1,D,13,D,13,D
20223,05120781,21,0,1,210,D,1,D,40,D,13,D
20223,05120781,22,0,1,700,D,1,D,7,D,13,D
20223,05120841,42,0,1,840,D,1,D,15,D,13,D
20223,05120871,13,0,1,840,D,1,D,13,D,13,D
20223,05120881,10,0,1,355,D,1,D,17,D,13,D
20223,05120911,17,0,1,840,D,1,D,74,D,06,D
20223,05120911,18,0,1,330,D,1,D,200,D,13,D
20223,05120911,19,0,1,355,D,1,D,50,D,13,D
20223,05120951,13,0,1,830,D,1,D,48,D,13,D
20223,05120951,14,0,1,610,D,1,D,80,D,07,D
20223,05120951,15,0,1,520,D,1,D,43,D,07,D
20223,05120951,16,0,1,330,D,1,D,18,D,13,D
20223,05120951,17,0,1,355,D,1,D,18,D,13,D
20223,05120981,16,0,1,830,D,1,D,25,D,13,D
20223,05120991,29,0,1,830,D,1,D,30,D,13,D
20223,05120991,30,0,1,830,D,1,D,45,D,13,D
20223,05120991,31,0,1,210,D,1,D,50,D,13,D
20223,05120991,32,0,1,300,D,1,D,30,D,07,D
20223,05120991,33,0,1,355,D,1,D,70,D,13,D
20223,05120991,34,0,1,370,D,1,D,30,D,05,D
20223,05120991,35,0,1,370,D,1,D,60,D,06,D
20223,05120991,36,0,1,370,D,1,D,30,D,07,D
20223,05121011,11,0,1,150,D,1,D,70,D,13,D
20223,05121011,12,0,1,700,D,1,D,17,D,13,D
20223,05121021,54,0,1,820,D,1,D,450,D,05,D
20223,05121021,55,0,1,800,D,1,D,300,D,05,D
20223,05121021,56,0,1,800,D,1,D,300,D,06,D
20223,05121021,57,0,1,800,D,1,D,300,D,07,D
20223,05121021,58,0,1,830,D,1,D,70,D,13,D
20223,05121021,59,0,1,610,D,1,D,100,D,07,D
20223,05121021,60,0,1,520,D,1,D,25,D,05,D
20223,05121021,61,0,1,520,D,1,D,25,D,06,D
20223,05121021,62,0,1,520,D,1,D,25,D,07,D
20223,05121021,63,0,1,150,D,1,D,10,D,13,D
20223,05121021,64,0,1,160,D,1,D,20,D,13,D
20223,05121021,65,0,1,160,D,1,D,7,D,13,D
20223,05121021,66,0,1,160,D,1,D,7,D,13,D
20223,05121021,67,0,1,330,D,1,D,10,D,13,D
20223,05121021,68,0,1,355,D,1,D,16,D,13,D
20223,05121021,69,0,1,355,D,1,D,10,D,13,D
20223,05121021,70,0,1,355,D,1,D,10,D,13,D
20223,05121021,71,0,1,355,D,1,D,15,D,13,D
20223,05121081,18,0,1,355,D,1,D,9,D,13,D
20223,05121081,19,0,1,355,D,1,D,7,D,13,D
20223,05121081,20,0,1,355,D,1,D,13,D,13,D
20223,05121101,19,0,1,520,D,1,D,22,D,05,D
20223,05121101,20,0,1,520,D,1,D,22,D,06,D
20223,05121101,21,0,1,520,D,1,D,22,D,07,D
20223,05121101,22,0,1,700,D,1,D,6,D,13,D
20223,05121101,23,0,1,355,D,1,D,18,D,13,D
20223,05121111,11,0,1,355,D,1,D,15,D,13,D
20223,05121141,40,0,1,610,D,1,D,600,D,05,D
20223,05121141,41,0,1,610,D,1,D,600,D,06,D
20223,05121141,42,0,1,610,D,1,D,600,D,07,D
20223,05121141,43,0,1,600,D,1,D,90,D,05,D
20223,05121141,44,0,1,520,D,1,D,100,D,06,D
20223,05121141,45,0,1,400,D,1,D,30,D,06,D
20223,05121141,46,0,1,400,D,1,D,30,D,07,D
20223,05121141,47,0,1,400,D,1,D,30,D,05,D
20223,05121141,48,0,1,355,D,1,D,120,D,13,D
20223,05121221,20,0,1,840,D,1,D,12,F,05,D
20223,05121221,21,0,1,840,D,1,D,10,F,13,D
20223,05121221,22,0,1,600,D,1,D,150,D,06,D
20223,05121221,23,0,1,500,D,1,D,150,D,06,D
20223,05121221,24,0,1,355,D,1,D,15,D,13,D
20223,05121271,16,0,1,150,D,1,D,65,D,13,D
20223,05121311,24,0,1,150,D,1,D,175,D,13,D
20223,05121311,25,0,1,210,D,1,D,125,D,13,D
20223,05121311,26,0,1,355,D,1,D,356,D,05,D
20223,05121391,30,0,1,700,D,1,D,49,D,13,D
20223,05121391,31,0,1,700,D,1,D,120,F,13,D
20223,05121411,27,0,1,830,D,1,D,30,D,13,D
20223,05121411,28,0,1,520,D,1,D,9,D,06,D
20223,05121411,29,0,1,160,D,1,D,13,D,07,D
20223,05121411,30,0,1,210,D,1,D,15,D,07,D
20223,05121431,17,0,1,830,D,1,D,50,D,13,D
20223,05121431,18,0,1,355,D,1,D,35,D,13,D
20223,05121431,19,0,1,370,D,1,D,80,D,05,D
20223,05121431,20,0,1,370,D,1,D,80,D,06,D
20223,05121431,21,0,1,370,D,1,D,80,D,07,D
20223,05121441,14,0,1,830,D,1,D,35,D,13,D
20223,05121463,20,0,1,830,D,1,D,25,D,13,D
20223,05121463,21,0,1,830,D,1,D,25,D,13,D
20223,05121463,22,0,1,330,D,1,D,13,D,13,D
20223,05121463,23,0,1,355,D,1,D,10,D,13,D
20223,05121463,24,0,1,355,D,1,D,15,D,13,D
20223,05121511,22,0,1,800,D,1,D,1200,D,07,D
20223,05121511,23,0,1,520,D,1,D,10,D,07,D
20223,05121511,24,0,1,150,D,1,D,15,D,13,D
20223,05121511,25,0,1,330,D,1,D,8,D,13,D
20223,05121511,26,0,1,355,D,1,D,15,D,13,D
20223,05121511,27,0,1,355,D,1,D,36,D,07,D
20223,05121551,21,0,1,320,D,1,D,300,D,06,D
20223,05121551,22,0,1,405,D,1,D,,H,06,D
20223,05121551,22,1,1,320,D,1,D,9,E,06,D
20223,05121551,22,2,1,355,D,1,D,6,E,06,D
20223,05121551,23,0,1,380,D,1,D,35,D,13,D
20223,05121711,26,0,1,520,D,1,D,12,D,05,D
20223,05121711,27,0,1,520,D,1,D,12,D,06,D
20223,05121711,28,0,1,520,D,1,D,12,D,07,D
20223,05121711,29,0,1,530,D,1,D,70,D,06,D
20223,05121711,30,0,1,210,D,1,D,50,D,13,D
20223,05121711,31,0,1,700,D,1,D,18,D,13,D
20223,05121721,12,0,1,355,D,1,D,20,D,05,D
20223,05121721,13,0,1,355,D,1,D,20,D,06,D
20223,05121721,14,0,1,355,D,1,D,20,D,06,D
20223,05121801,13,0,1,520,D,1,D,25,D,07,D
20223,05121801,14,0,1,600,D,1,D,10,F,07,D
20223,05121831,24,0,1,520,D,1,D,30,D,07,D
20223,05121831,25,0,1,330,D,1,D,10,D,13,D
20223,05121831,26,0,1,355,D,1,D,90,D,13,D
20223,05121841,15,0,1,840,D,1,D,12,D,13,D
20223,05121861,18,0,1,530,D,1,D,180,D,05,D
20223,05121901,12,0,1,830,D,1,D,20,D,13,D
20223,05121901,13,0,1,150,D,1,D,60,D,13,D
20223,05121901,14,0,1,150,D,1,D,30,D,13,D
20223,05121901,15,0,1,150,D,1,D,12,F,13,D
20223,05121901,16,0,1,355,D,1,D,40,D,13,D
20223,05121901,17,0,1,355,D,1,D,150,D,07,D
20223,05121911,22,0,1,840,D,1,D,5,D,13,D
20223,05121911,23,0,1,210,D,1,D,12,D,13,D
20223,05121911,24,0,1,700,D,1,D,7,D,13,D
20223,05121911,25,0,1,355,D,1,D,7,D,13,D
20223,05121911,26,0,1,355,D,1,D,5,D,13,D
20223,05121911,27,0,1,355,D,1,D,5,D,13,D
20223,05121941,12,0,1,830,D,1,D,21,D,13,D
20223,05121941,13,0,1,600,D,1,D,55,D,07,D
20223,05121941,14,0,1,330,D,1,D,20,D,13,D
20223,05121951,12,0,1,840,D,1,D,140,D,05,D
20223,05121951,13,0,1,150,D,1,D,53,D,13,D
20223,05121951,14,0,1,210,D,1,D,60,D,13,D
20223,05121951,15,0,1,700,D,1,D,28,D,13,D
20223,05121951,16,0,1,355,D,1,D,72,D,13,D
20223,05121961,21,0,1,355,D,1,D,100,D,13,D
20223,05121991,8,0,1,830,D,1,D,20,D,13,D
20223,05121991,9,0,1,330,D,1,D,10,D,13,D
20223,05121991,10,0,1,355,D,1,D,10,D,13,D
20223,05121991,11,0,1,410,D,1,D,15,D,05,D
20223,05121991,12,0,1,410,D,1,D,15,D,06,D
20223,05121991,13,0,1,410,D,1,D,15,D,07,D
20223,05122012,25,0,1,840,D,1,D,15,D,13,D
20223,05122012,26,0,1,210,D,1,D,50,D,06,D
20223,05122071,14,0,1,810,D,1,D,14,D,13,D
20223,05122211,20,0,1,600,D,1,D,92,D,07,D
20223,05122211,21,0,1,600,D,2,D,92,D,07,D
20223,05122381,17,0,1,700,D,1,D,20,D,13,D
20223,05122391,13,0,1,355,D,1,D,3,D,13,D
20223,05122451,25,0,1,150,D,1,D,60,D,13,D
20223,05122451,26,0,1,210,D,1,D,250,D,05,D
20223,05122471,19,0,1,840,D,1,D,18,D,13,D
20223,05122471,20,0,1,520,D,1,D,12,D,06,D
20223,05122471,21,0,1,355,D,1,D,25,D,13,D
20223,05122511,6,0,1,840,D,1,D,15,D,13,D
20223,05122511,7,0,1,355,D,1,D,13,D,13,D
20223,05122511,8,0,1,355,D,1,D,9,D,13,D
20223,05122511,9,0,1,355,D,1,D,15,D,13,D
20223,05122531,24,0,1,830,D,1,D,50,D,13,D
20223,05122531,25,0,1,840,D,1,D,18,D,13,D
20223,05122531,26,0,1,840,D,1,D,94,D,05,D
20223,05122531,27,0,1,330,D,1,D,16,D,13,D
20223,05122531,28,0,1,700,D,1,D,24,D,13,D
20223,05122531,29,0,1,355,D,1,D,17,D,13,D
20223,05122531,30,0,1,410,D,1,D,23,D,13,D
20223,05122531,31,0,1,400,D,1,D,133,D,05,D
20223,05122541,16,0,1,840,D,1,D,40,D,07,D
20223,05122541,17,0,1,840,D,1,D,139,D,06,D
20223,05122561,15,0,1,330,D,1,D,13,D,13,D
20223,05122561,16,0,1,355,D,1,D,8,D,13,D
20223,05122581,18,0,1,500,D,1,D,400,D,05,D
20223,05122671,43,0,1,830,D,1,D,230,D,13,D
20223,05122671,44,0,1,500,D,1,D,300,D,06,D
20223,05122671,45,0,1,500,D,1,D,300,D,07,D
20223,05122671,46,0,1,700,D,1,D,22,D,13,D
20223,05122671,47,0,1,355,D,1,D,55,D,13,D
20223,05122741,25,0,1,355,D,1,D,10,D,13,D
20223,05122751,15,0,1,355,D,1,D,15,D,13,D
20223,05122751,16,0,1,330,D,1,D,10,D,13,D
20223,05122771,26,0,1,700,D,1,D,178,D,05,D
20223,05122891,18,0,1,840,D,1,D,120,D,05,D
20223,05122891,19,0,1,150,D,1,D,10,F,06,D
20223,05122903,24,0,1,810,D,1,D,120,D,05,D
20223,05122903,25,0,1,840,D,1,D,100,D,05,D
20223,05122903,26,0,1,530,D,1,D,20,D,05,D
20223,05122903,27,0,1,150,D,1,D,50,D,13,D
20223,05122903,28,0,1,355,D,1,D,10,D,13,D
20223,05122903,29,0,1,355,D,1,D,6,D,13,D
20223,05122903,30,0,1,355,D,1,D,40,D,13,D
20223,05122903,31,0,1,355,D,1,D,5,D,13,D
20223,05122921,24,0,1,840,D,1,D,2,D,13,D
20223,05122921,25,0,1,840,D,1,D,17,D,13,D
20223,05122921,26,0,1,530,D,1,D,36,D,07,D
20223,05122921,27,0,1,355,D,1,D,17,D,13,D
20223,05122921,28,0,1,355,D,1,D,5,D,13,D
20223,05122951,7,0,1,330,D,1,D,14,D,13,D
20223,05122951,8,0,1,355,D,1,D,12,D,13,D
20223,05122951,9,0,1,355,D,1,D,1,D,13,D
20223,05123071,25,0,1,830,D,1,D,25,D,13,D
20223,05123071,26,0,1,840,D,1,D,20,D,13,D
20223,05123071,27,0,1,520,D,1,D,50,D,05,D
20223,05123071,28,0,1,520,D,1,D,50,D,06,D
20223,05123071,29,0,1,520,D,1,D,50,D,07,D
20223,05123071,30,0,1,330,D,1,D,10,F,13,D
20223,05123071,31,0,1,355,D,1,D,15,D,13,D
20223,05123111,26,0,1,840,D,1,D,15,D,13,D
20223,05123111,27,0,1,530,D,1,D,36,D,05,D
20223,05123111,28,0,1,530,D,1,D,36,D,06,D
20223,05123111,29,0,1,520,D,1,D,120,D,06,D
20223,05123111,30,0,1,520,D,1,D,120,D,07,D
20223,05123111,31,0,1,370,D,1,D,120,D,05,D
20223,05123111,32,0,1,355,D,1,D,18,D,13,D
20223,05123111,33,0,1,355,D,1,D,8,D,13,D
20223,05123111,34,0,1,355,D,1,D,15,D,13,D
20223,05123141,33,0,1,500,D,1,D,100,D,07,D
20223,05123141,34,0,1,150,D,1,D,20,D,13,D
20223,05123161,25,0,1,840,D,1,D,8,D,13,D
20223,05123161,26,0,1,840,D,1,D,6,D,13,D
20223,05123161,27,0,1,500,D,1,D,350,D,07,D
20223,05123161,28,0,1,520,D,1,D,30,D,05,D
20223,05123161,29,0,1,520,D,1,D,30,D,06,D
20223,05123161,30,0,1,520,D,1,D,30,D,07,D
20223,05123161,31,0,1,210,D,1,D,25,D,13,D
20223,05123161,32,0,1,355,D,1,D,15,D,13,D
20223,05123161,33,0,1,355,D,1,D,10,D,13,D
20223,05123161,34,0,1,355,D,1,D,9,D,13,D
20223,05123161,35,0,1,355,D,1,D,5,D,13,D
20223,05123161,36,0,1,355,D,1,D,5,D,13,D
20223,05123161,37,0,1,370,D,1,D,40,D,05,D
20223,05123161,38,0,1,370,D,1,D,40,D,06,D
20223,05123161,39,0,1,370,D,1,D,40,D,07,D
20223,05123181,22,0,1,830,D,1,D,125,D,13,D
20223,05123181,23,0,1,600,D,1,D,7500,D,07,D
20223,05123181,24,0,1,500,D,1,D,300,D,07,D
20223,05123181,25,0,1,150,D,1,D,60,D,05,D
20223,05123181,26,0,1,210,D,1,D,15,D,13,D
20223,05123191,27,0,1,830,D,1,D,171,D,13,D
20223,05123191,28,0,1,160,D,1,D,17,D,13,D
20223,05123191,29,0,1,160,D,1,D,13,D,13,D
20223,05123191,30,0,1,160,D,1,D,5,D,13,D
20223,05123191,31,0,1,160,D,1,D,7,D,13,D
20223,05123191,32,0,1,355,D,1,D,10,D,13,D
20223,05123191,33,0,1,355,D,1,D,13,D,13,D
20223,05123191,34,0,1,355,D,1,D,15,D,13,D
20223,05123231,24,0,1,520,D,1,D,80,D,06,D
20223,05123231,25,0,1,210,D,1,D,12,D,13,D
20223,05123231,26,0,1,210,D,1,D,130,D,07,D
20223,05123231,27,0,1,355,D,1,D,20,D,13,D
20223,05123231,28,0,1,355,D,1,D,8,D,13,D
20223,05123231,29,0,1,355,D,1,D,6,D,13,D
20223,05123231,30,0,1,355,D,1,D,10,D,07,D
20223,05123264,14,0,1,830,D,1,D,10,D,13,D
20223,05123264,15,0,1,210,D,1,D,50,D,13,D
20223,05123264,16,0,1,330,D,1,D,10,D,13,D
20223,05123291,44,0,1,830,D,1,D,11,F,13,D
20223,05123291,45,0,1,610,D,1,D,40,D,06,D
20223,05123291,46,0,1,840,D,1,D,45,D,07,D
20223,05123291,47,0,1,520,D,1,D,45,D,07,D
20223,05123291,48,0,1,320,D,1,D,2,D,06,D
20223,05123291,49,0,1,840,D,1,D,15,D,13,D
20223,05123291,50,0,1,355,D,1,D,25,D,13,D
20223,05123291,51,0,1,380,D,1,D,50,D,07,D
20223,05123311,19,0,1,830,D,1,D,23,D,13,D
20223,05123311,20,0,1,500,D,1,D,80,D,06,D
20223,05123311,21,0,1,330,D,1,D,15,D,13,D
20223,05123311,22,0,1,355,D,1,D,15,D,13,D
20223,05123351,26,0,1,210,D,1,D,15,D,13,D
20223,05123351,27,0,1,330,D,1,D,20,D,13,D
20223,05123351,28,0,1,355,D,1,D,100,D,13,D
20223,05123351,29,0,1,410,D,1,D,15,D,07,D
20223,05123371,16,0,1,150,D,1,D,255,D,06,D
20223,05123404,5,0,1,520,D,1,D,25,D,06,D
20223,05123471,19,0,1,530,D,1,D,2000,D,07,D
20223,05123471,20,0,1,530,D,1,D,800,D,05,D
20223,05123471,21,0,1,355,D,1,D,19,D,13,D
20223,05123541,21,0,1,700,D,1,D,22,D,13,D
20223,05123551,11,0,1,355,D,1,D,20,D,13,D
20223,05123611,27,0,1,840,D,1,D,62,D,07,D
20223,05123611,28,0,1,150,D,1,D,48,D,13,D
20223,05123611,29,0,1,355,D,1,D,6,D,13,D
20223,05123611,30,0,1,410,D,1,D,2,D,07,D
20223,05123621,13,0,1,700,D,1,D,60,D,05,D
20223,05123621,14,0,1,330,D,1,D,4,D,13,D
20223,05123621,15,0,1,340,D,1,D,17,D,05,D
20223,05123621,16,0,1,340,D,1,D,17,D,06,D
20223,05123621,17,0,1,340,D,1,D,17,D,07,D
20223,05123771,37,0,1,830,D,1,D,20,D,13,D
20223,05123771,38,0,1,840,D,1,D,130,D,06,D
20223,05123771,39,0,1,520,D,1,D,25,D,06,D
20223,05123771,40,0,1,530,D,1,D,50,D,06,D
20223,05123771,41,0,1,210,D,1,D,30,D,13,D
20223,05123771,42,0,1,330,D,1,D,16,D,13,D
20223,05123771,43,0,1,355,D,1,D,18,D,13,D
20223,05123841,36,0,1,610,D,1,D,50,D,05,D
20223,05123841,37,0,1,840,D,1,D,12,D,13,D
20223,05123841,38,0,1,520,D,1,D,28,D,05,D
20223,05123841,39,0,1,530,D,1,D,12,D,05,D
20223,05123841,40,0,1,530,D,1,D,12,D,06,D
20223,05123841,41,0,1,530,D,1,D,12,D,07,D
20223,05123951,10,0,1,150,D,1,D,60,D,07,D
20223,05123951,11,0,1,600,D,1,D,80,D,07,D
20223,05124001,15,0,1,830,D,1,D,30,D,13,D
20223,05124011,22,0,1,330,D,1,D,15,D,13,D
20223,05124021,48,0,1,820,D,1,D,99,D,07,D
20223,05124021,49,0,1,355,D,1,D,15,D,13,D
20223,05124021,50,0,1,355,D,1,D,14,F,13,D
20223,05124031,30,0,1,820,D,1,D,300,D,05,D
20223,05124031,31,0,1,840,D,1,D,13,D,13,D
20223,05124031,32,0,1,500,D,1,D,600,D,06,D
20223,05124031,33,0,1,150,D,1,D,40,D,13,D
20223,05124031,34,0,1,700,D,1,D,44,F,13,D
20223,05124121,25,0,1,530,D,1,D,190,D,07,D
20223,05124121,26,0,1,330,D,1,D,10,D,13,D
20223,05124121,27,0,1,355,D,1,D,18,D,13,D
20223,05124121,28,0,1,355,D,1,D,5,D,13,D
20223,05124131,7,0,1,840,D,1,D,15,F,13,D
20223,05124281,34,0,1,840,D,1,D,10,D,13,D
20223,05124281,35,0,1,530,D,1,D,15,D,07,D
20223,05124281,36,0,1,150,D,1,D,100,D,13,D
20223,05124281,37,0,1,355,D,1,D,20,D,13,D
20223,05124291,16,0,1,840,D,1,D,20,D,13,D
20223,05124291,17,0,1,830,D,1,D,55,D,13,D
20223,05124301,24,0,1,800,D,1,D,50,D,05,D
20223,05124301,25,0,1,800,D,1,D,50,D,06,D
20223,05124301,26,0,1,520,D,1,D,40,D,06,D
20223,05124301,27,0,1,520,D,1,D,40,D,07,D
20223,05124301,28,0,1,355,D,1,D,11,D,13,D
20223,05124301,29,0,1,355,D,1,D,7,D,13,D
20223,05124301,30,0,1,370,D,1,D,100,D,05,D
20223,05124311,27,0,1,840,D,1,D,10,D,13,D
20223,05124311,28,0,1,150,D,1,D,40,D,07,D
20223,05124311,29,0,1,700,D,1,D,21,D,13,D
20223,05124311,30,0,1,330,D,1,D,5,D,13,D
20223,05124311,31,0,1,355,D,1,D,65,D,13,D
20223,05124311,32,0,1,355,D,1,D,12,D,13,D
20223,05124311,33,0,1,355,D,1,D,5,D,13,D
20223,05124311,34,0,1,355,D,1,D,2,D,13,D
20223,05124311,35,0,1,355,D,1,D,15,D,13,D
20223,05124311,36,0,1,400,D,1,D,12,D,05,D
20223,05124341,8,0,1,340,D,1,D,15,D,07,D
20223,05124381,15,0,1,355,D,1,D,8,D,13,D
20223,05124391,25,0,1,820,D,1,D,95,D,05,D
20223,05124391,26,0,1,840,D,1,D,50,D,07,D
20223,05124391,27,0,1,500,D,1,D,70,D,06,D
20223,05124391,28,0,1,520,D,1,D,24,D,07,D
20223,05124391,29,0,1,530,D,1,D,30,D,06,D
20223,05124391,30,0,1,150,D,1,D,15,D,13,D
20223,05124391,31,0,1,355,D,1,D,80,D,13,D
20223,05124401,21,0,1,830,D,1,D,250,D,13,D
20223,05124401,22,0,1,840,D,1,D,20,D,13,D
20223,05124401,23,0,1,600,D,1,D,80,D,06,D
20223,05124451,18,0,1,830,D,1,D,100,D,05,D
20223,05124451,19,0,1,840,D,1,D,17,D,13,D
20223,05124451,20,0,1,840,D,1,D,20,D,13,D
20223,05124451,21,0,1,160,D,1,D,10,F,13,D
20223,05124451,22,0,1,700,D,1,D,30,D,13,D
20223,05124451,23,0,1,355,D,1,D,17,D,13,D
20223,05124461,34,0,1,830,D,1,D,10,D,13,D
20223,05124461,35,0,1,330,D,1,D,15,D,13,D
20223,05124461,36,0,1,355,D,1,D,15,D,13,D
20223,05124501,14,0,1,830,D,1,D,21,D,13,D
20223,05124501,15,0,1,150,D,1,D,6,D,13,D
20223,05124501,16,0,1,355,D,1,D,81,D,13,D
20223,05124561,23,0,1,830,D,1,D,48,D,13,D
20223,05124561,24,0,1,520,D,1,D,25,D,05,D
20223,05124561,25,0,1,520,D,1,D,25,D,06,D
20223,05124561,26,0,1,520,D,1,D,50,D,07,D
20223,05124561,27,0,1,210,D,1,D,16,D,13,D
20223,05124561,28,0,1,330,D,1,D,10,D,13,D
20223,05124561,29,0,1,355,D,1,D,150,D,13,D
20223,05124731,16,0,1,830,D,1,D,38,D,13,D
20223,05124731,17,0,1,520,D,1,D,20,D,07,D
20223,05124731,18,0,1,700,D,1,D,39,D,13,D
20223,05124761,17,0,1,830,D,1,D,70,D,13,D
20223,05124761,18,0,1,600,D,1,D,150,D,06,D
20223,05124761,19,0,1,330,D,1,D,10,D,13,D
20223,05124761,20,0,1,380,D,1,D,200,D,13,D
20223,05124761,21,0,1,355,D,1,D,10,D,13,D
20223,05124771,32,0,1,610,D,1,D,150,D,05,D
20223,05124771,33,0,1,840,D,1,D,20,D,13,D
20223,05124771,34,0,1,210,D,1,D,200,D,07,D
20223,05124771,35,0,1,355,D,1,D,65,D,13,D
20223,05124771,36,0,1,700,D,1,D,12,D,13,D
20223,05124781,15,0,1,800,D,1,D,200,F,13,D
20223,05124791,39,0,1,840,D,1,D,159,D,05,D
20223,05124791,40,0,1,840,D,1,D,99,D,05,D
20223,05124791,41,0,1,830,D,1,D,100,D,13,D
20223,05124791,42,0,1,820,D,1,D,69,D,06,D
20223,05124791,43,0,1,820,D,1,D,99,D,07,D
20223,05124791,44,0,1,530,D,1,D,98,D,07,D
20223,05124791,45,0,1,355,D,1,D,15,D,13,D
20223,05124791,46,0,1,355,D,1,D,70,D,13,D
20223,05124791,47,0,1,355,D,1,D,7,D,13,D
20223,05124791,48,0,1,330,D,1,D,60,D,13,D
20223,05124811,33,0,1,800,D,1,D,150,D,13,D
20223,05124811,34,0,1,830,D,1,D,50,D,13,D
20223,05124811,35,0,1,150,D,1,D,30,D,13,D
20223,05124811,36,0,1,520,D,1,D,36,D,06,D
20223,05124811,37,0,1,520,D,1,D,86,D,07,D
20223,05124811,38,0,1,355,D,1,D,65,D,13,D
20223,05124811,39,0,1,355,D,1,D,5,D,13,D
20223,05124811,40,0,1,355,D,1,D,16,D,13,D
20223,05124841,20,0,1,840,D,1,D,8,D,13,D
20223,05124841,21,0,1,520,D,1,D,5,D,07,D
20223,05124861,26,0,1,830,D,1,D,68,D,13,D
20223,05124861,27,0,1,840,D,1,D,13,D,13,D
20223,05124861,28,0,1,600,D,1,D,50,D,07,D
20223,05124861,29,0,1,210,D,1,D,150,D,07,D
20223,05124861,30,0,1,330,D,1,D,25,D,13,D
20223,05124861,31,0,1,355,D,1,D,12,D,13,D
20223,05124901,17,0,1,355,D,1,D,16,D,13,D
20223,05124951,18,0,1,830,D,1,D,300,D,13,D
20223,05124951,19,0,1,210,D,1,D,10,D,13,D
20223,05124951,20,0,1,355,D,1,D,39,D,13,D
20223,05125031,17,0,1,840,D,1,D,8,D,07,D
20223,05125041,19,0,1,520,D,1,D,100,D,06,D
20223,05125041,20,0,1,530,D,1,D,140,D,07,D
20223,05125041,21,0,1,210,D,1,D,20,D,13,D
20223,05125041,22,0,1,355,D,1,D,20,D,13,D
20223,05125041,23,0,1,355,D,1,D,25,D,13,D
20223,05125041,24,0,1,370,D,1,D,60,D,06,D
20223,05125051,12,0,1,355,D,1,D,8,D,13,D
20223,05125071,13,0,1,840,D,1,D,60,D,05,D
20223,05125101,20,0,1,355,D,1,D,20,D,13,D
20223,05125181,14,0,1,840,D,1,D,5,D,13,D
20223,05125181,15,0,1,700,D,1,D,20,D,13,D
20223,05125211,18,0,1,830,D,1,D,32,D,13,D
20223,05125211,19,0,1,830,D,1,D,32,D,13,D
20223,05125211,20,0,1,840,D,1,D,14,D,13,D
20223,05125211,21,0,1,840,D,1,D,99,D,06,D
20223,05125211,22,0,1,840,D,1,D,99,D,06,D
20223,05125211,23,0,1,700,D,1,D,6,D,13,D
20223,05125211,24,0,1,330,D,1,D,15,D,13,D
20223,05125251,22,0,1,160,D,1,D,2,D,13,D
20223,05125251,23,0,1,355,D,1,D,20,D,13,D
20223,05125261,11,0,1,840,D,1,D,40,D,05,D
20223,05125261,12,0,1,355,D,1,D,14,D,13,D
20223,05125261,13,0,1,355,D,1,D,100,D,07,D
20223,05125281,21,0,1,830,D,1,D,99,D,13,D
20223,05125281,22,0,1,840,D,1,D,7,D,13,D
