QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,NUMYUPD,NUMYUPD_,TOTYUPDX,TOTY_PDX,TOTYUPDY,TOTY_PDY
20222,05018501,22,0,1,1,D,,H,,A
20222,05018501,22,1,1,,A,11,E,100,D
20222,05018501,22,2,1,,A,2,E,110,D
20222,05018501,22,3,1,,A,2,E,120,D
20222,05018501,22,4,1,,A,3,E,140,D
20222,05018501,22,5,1,,A,30,E,150,D
20222,05018501,22,6,1,,A,2,E,190,D
20222,05018911,11,0,1,1,D,,H,,A
20222,05018911,11,1,1,,A,32,E,100,D
20222,05018911,11,2,1,,A,8,E,110,D
20222,05020331,28,0,1,4,D,,H,,A
20222,05020331,28,1,1,,A,7,E,120,D
20222,05020331,28,2,1,,A,39,E,130,D
20222,05020331,28,3,1,,A,51,E,150,D
20222,05020331,28,4,1,,A,12,E,190,D
20222,05020331,28,5,1,,A,7,E,210,D
20222,05020331,28,6,1,,A,2,E,220,D
20222,05020731,42,0,1,1,D,,H,,A
20222,05020731,42,1,1,,A,106,E,100,D
20222,05020731,42,2,1,,A,25,E,110,D
20222,05020731,42,3,1,,A,223,E,130,D
20222,05020731,42,4,1,,A,62,E,210,D
20222,05020731,42,5,1,,A,84,E,220,D
20222,05020811,20,0,1,1,D,,H,,A
20222,05020811,20,1,1,,A,28,E,100,D
20222,05020811,20,2,1,,A,12,E,110,D
20222,05021331,30,0,1,15,D,,H,,A
20222,05021331,30,1,1,,A,45,E,100,D
20222,05021331,30,2,1,,A,9,E,110,D
20222,05021331,30,3,1,,A,16,E,120,D
20222,05021331,30,4,1,,A,95,E,130,D
20222,05021331,30,5,1,,A,122,E,150,D
20222,05021331,30,6,1,,A,3,E,160,D
20222,05021331,30,7,1,,A,10,E,190,D
20222,05021471,26,0,1,1,D,,H,,A
20222,05021471,26,1,1,,A,89,E,100,D
20222,05021471,26,2,1,,A,19,E,110,D
20222,05021471,26,3,1,,A,22,E,120,D
20222,05021471,26,4,1,,A,1,E,140,D
20222,05021471,26,5,1,,A,243,E,150,D
20222,05021471,26,6,1,,A,6,E,160,D
20222,05021471,26,7,1,,A,20,E,190,D
20222,05021971,25,0,1,2,D,,H,,A
20222,05021971,25,1,1,,A,30,E,100,D
20222,05021971,25,2,1,,A,6,E,110,D
20222,05021971,25,3,1,,A,7,E,120,D
20222,05021971,25,4,1,,A,63,E,130,D
20222,05021971,25,5,1,,A,83,E,150,D
20222,05021971,25,6,1,,A,2,E,160,D
20222,05021971,25,7,1,,A,7,E,190,D
20222,05025221,56,0,1,1,D,,H,,A
20222,05025221,56,1,1,,A,34,E,100,D
20222,05025221,56,2,1,,A,9,E,110,D
20222,05025221,56,3,1,,A,14,E,120,D
20222,05025221,56,4,1,,A,62,E,130,D
20222,05025221,56,5,1,,A,1,E,140,D
20222,05025221,56,6,1,,A,57,E,150,D
20222,05025221,56,7,1,,A,6,E,160,D
20222,05025221,56,8,1,,A,3,E,170,D
20222,05025221,56,9,1,,A,14,E,190,D
20222,05025241,32,0,1,1,D,,H,,A
20222,05025241,32,1,1,,A,29,E,100,D
20222,05025241,32,2,1,,A,8,E,110,D
20222,05025241,32,3,1,,A,16,E,210,D
20222,05025241,32,4,1,,A,22,E,220,D
20222,05025251,9,0,1,2,D,,H,,A
20222,05025251,9,1,1,,A,120,E,100,D
20222,05025251,9,2,1,,A,39,E,110,D
20222,05025251,9,3,1,,A,56,E,120,D
20222,05025251,9,4,1,,A,248,E,130,D
20222,05025251,9,5,1,,A,5,E,140,D
20222,05025251,9,6,1,,A,230,E,150,D
20222,05025251,9,7,1,,A,26,E,160,D
20222,05025251,9,8,1,,A,18,E,170,D
20222,05025251,9,9,1,,A,57,E,190,D
20222,05025251,9,10,1,,A,41,E,210,D
20222,05025371,37,0,1,5,D,,H,,A
20222,05025371,37,1,1,,A,330,E,100,D
20222,05025371,37,2,1,,A,70,E,110,D
20222,05026621,35,0,1,1,D,,H,,A
20222,05026621,35,1,1,,A,42,E,100,D
20222,05026621,35,2,1,,A,8,E,110,D
20222,05027051,31,0,1,2,D,,H,,A
20222,05027051,31,1,1,,A,11,E,100,D
20222,05027051,31,2,1,,A,1,E,110,D
20222,05027051,31,3,1,,A,3,E,120,D
20222,05027051,31,4,1,,A,27,E,150,D
20222,05027051,31,5,1,,A,3,E,160,D
20222,05027051,31,6,1,,A,1,E,170,D
20222,05027051,31,7,1,,A,4,E,190,D
20222,05027381,15,0,1,1,D,,H,,A
20222,05027381,15,1,1,,A,268,G,100,D
20222,05027381,15,2,1,,A,92,G,110,D
20222,05027381,15,3,1,,A,161,G,120,D
20222,05027381,15,4,1,,A,766,G,130,D
20222,05027381,15,5,1,,A,32,G,140,D
20222,05027381,15,6,1,,A,716,G,150,D
20222,05027381,15,7,1,,A,65,G,190,D
20222,05029471,32,0,1,2,D,,H,,A
20222,05029471,32,1,1,,A,10,E,120,D
20222,05029471,32,2,1,,A,1,E,140,D
20222,05029471,32,3,1,,A,36,E,150,D
20222,05029471,32,4,1,,A,3,E,190,D
20222,05029841,54,0,1,3,D,,H,,A
20222,05029841,54,1,1,,A,23,E,210,D
20222,05029841,54,2,1,,A,31,E,220,D
20222,05030921,34,0,1,1,D,,H,,A
20222,05030921,34,1,1,,A,84,E,100,D
20222,05030921,34,2,1,,A,11,E,110,D
20222,05030921,34,3,1,,A,22,E,120,D
20222,05030921,34,4,1,,A,135,E,130,D
20222,05030921,34,5,1,,A,4,E,140,D
20222,05030921,34,6,1,,A,172,E,150,D
20222,05030921,34,7,1,,A,28,E,160,D
20222,05030921,34,8,1,,A,11,E,170,D
20222,05030921,34,9,1,,A,33,E,190,D
20222,05031041,24,0,1,2,D,,H,,A
20222,05031041,24,1,1,,A,7,E,120,D
20222,05031041,24,2,1,,A,84,E,150,D
20222,05031041,24,3,1,,A,2,E,160,D
20222,05031041,24,4,1,,A,7,E,190,D
20222,05032401,63,0,1,1,D,,H,,A
20222,05032401,63,1,1,,A,56,E,210,D
20222,05032401,63,2,1,,A,79,E,220,D
20222,05034531,24,0,1,2,D,,H,,A
20222,05034531,24,1,1,,A,691,E,100,D
20222,05034531,24,2,1,,A,145,E,110,D
20222,05034531,24,3,1,,A,170,E,120,D
20222,05034531,24,4,1,,A,1438,E,130,D
20222,05034531,24,5,1,,A,7,E,140,D
20222,05034531,24,6,1,,A,1841,E,150,D
20222,05034531,24,7,1,,A,48,E,160,D
20222,05034531,24,8,1,,A,160,E,190,D
20222,05036121,27,0,1,1,D,,H,,A
20222,05036121,27,1,1,,A,38,E,120,D
20222,05036121,27,2,1,,A,1,E,140,D
20222,05036121,27,3,1,,A,413,E,150,D
20222,05036121,27,4,1,,A,13,E,160,D
20222,05036121,27,5,1,,A,35,E,190,D
20222,05036711,26,0,1,1,D,,H,,A
20222,05036711,26,1,1,,A,233,E,100,D
20222,05036711,26,2,1,,A,50,E,110,D
20222,05037171,42,0,1,1,D,,H,,A
20222,05037171,42,1,1,,A,1073,E,100,D
20222,05037171,42,2,1,,A,226,E,110,D
20222,05037171,42,3,1,,A,264,E,120,D
20222,05037171,42,4,1,,A,2700,U,130,D
20222,05037171,42,5,1,,A,12,E,140,D
20222,05037171,42,6,1,,A,2864,E,150,D
20222,05037171,42,7,1,,A,75,E,160,D
20222,05037171,42,8,1,,A,249,E,190,D
20222,05037601,25,0,1,1,D,,H,,A
20222,05037601,25,1,1,,A,97,E,100,D
20222,05037601,25,2,1,,A,103,E,110,D
20222,05038191,32,0,1,1,D,,H,,A
20222,05038191,32,1,1,,A,22,E,120,D
20222,05038191,32,2,1,,A,4,E,140,D
20222,05038191,32,3,1,,A,90,E,150,D
20222,05038191,32,4,1,,A,8,E,190,D
20222,05038191,32,5,1,,A,72,E,210,D
20222,05038191,32,6,1,,A,44,E,220,D
20222,05039501,39,0,1,1,D,,H,,A
20222,05039501,39,1,1,,A,413,E,100,D
20222,05039501,39,2,1,,A,87,E,110,D
20222,05039541,12,0,1,1,D,,H,,A
20222,05039541,12,1,1,,A,16,E,120,D
20222,05039541,12,2,1,,A,3,E,140,D
20222,05039541,12,3,1,,A,73,E,150,D
20222,05039541,12,4,1,,A,8,E,190,D
20222,05039551,25,0,1,1,D,,H,,A
20222,05039551,25,1,1,,A,42,E,100,D
20222,05039551,25,2,1,,A,8,E,110,D
20222,05039931,37,0,1,2,D,,H,,A
20222,05039931,37,1,1,,A,47,E,100,D
20222,05039931,37,2,1,,A,47,E,110,D
20222,05039931,37,3,1,,A,27,E,120,D
20222,05039931,37,4,1,,A,5,E,140,D
20222,05039931,37,5,1,,A,445,E,150,D
20222,05039931,37,6,1,,A,29,E,190,D
20222,05040433,6,0,1,2,D,,H,,A
20222,05040433,6,1,1,,A,640,E,100,D
20222,05040433,6,2,1,,A,212,E,110,D
20222,05040433,6,3,1,,A,384,E,120,D
20222,05040433,6,4,1,,A,1826,E,130,D
20222,05040433,6,5,1,,A,77,E,140,D
20222,05040433,6,6,1,,A,1706,E,150,D
20222,05040433,6,7,1,,A,155,E,190,D
20222,05041071,26,0,1,1,D,,H,,A
20222,05041071,26,1,1,,A,39,E,100,D
20222,05041071,26,2,1,,A,5,E,110,D
20222,05041071,26,3,1,,A,14,E,120,D
20222,05041071,26,4,1,,A,2,E,140,D
20222,05041071,26,5,1,,A,83,E,150,D
20222,05041071,26,6,1,,A,13,E,160,D
20222,05041071,26,7,1,,A,5,E,170,D
20222,05041071,26,8,1,,A,16,E,190,D
20222,05041071,26,9,1,,A,23,E,210,D
20222,05041821,22,0,1,2,D,,H,,A
20222,05041821,22,1,1,,A,812,E,100,D
20222,05041821,22,2,1,,A,171,E,110,D
20222,05041821,22,3,1,,A,200,E,120,D
20222,05041821,22,4,1,,A,1694,E,130,D
20222,05041821,22,5,1,,A,9,E,140,D
20222,05041821,22,6,1,,A,2169,E,150,D
20222,05041821,22,7,1,,A,57,E,160,D
20222,05041821,22,8,1,,A,188,E,190,D
20222,05042051,42,0,1,1,D,,H,,A
20222,05042051,42,1,1,,A,137,E,100,D
20222,05042051,42,2,1,,A,32,E,110,D
20222,05042051,42,3,1,,A,34,E,120,D
20222,05042051,42,4,1,,A,1,E,140,D
20222,05042051,42,5,1,,A,368,E,150,D
20222,05042051,42,6,1,,A,9,E,160,D
20222,05042051,42,7,1,,A,32,E,190,D
20222,05042051,42,8,1,,A,80,E,210,D
20222,05042051,42,9,1,,A,107,E,220,D
20222,05043781,22,0,1,2,D,,H,,A
20222,05043781,22,1,1,,A,328,E,100,D
20222,05043781,22,2,1,,A,47,E,110,D
20222,05043781,22,3,1,,A,88,E,120,D
20222,05043781,22,4,1,,A,542,E,130,D
20222,05043781,22,5,1,,A,17,E,140,D
20222,05043781,22,6,1,,A,688,E,150,D
20222,05043781,22,7,1,,A,112,E,160,D
20222,05043781,22,8,1,,A,45,E,170,D
20222,05043781,22,9,1,,A,133,E,190,D
20222,05045551,43,0,1,1,D,,H,,A
20222,05045551,43,1,1,,A,920,E,100,D
20222,05045551,43,2,1,,A,194,E,110,D
20222,05045551,43,3,1,,A,226,E,120,D
20222,05045551,43,4,1,,A,1918,E,130,D
20222,05045551,43,5,1,,A,10,E,140,D
20222,05045551,43,6,1,,A,2455,E,150,D
20222,05045551,43,7,1,,A,64,E,160,D
20222,05045551,43,8,1,,A,213,E,190,D
20223,04895234,31,0,1,3,D,,H,,A
20223,04895234,31,1,1,,A,417,G,100,D
20223,04895234,31,2,1,,A,167,G,110,D
20223,04895234,31,3,1,,A,275,G,120,D
20223,04895234,31,4,1,,A,1160,G,130,D
20223,04895234,31,5,1,,A,32,G,140,D
20223,04895234,31,6,1,,A,2092,G,150,D
20223,04895234,31,7,1,,A,265,G,160,D
20223,04895234,31,8,1,,A,190,G,190,D
20223,04895234,31,9,1,,A,272,G,210,D
20223,04895234,31,10,1,,A,130,G,220,D
20223,04897114,25,0,1,1,D,,H,,A
20223,04897114,25,1,1,,A,114,E,100,D
20223,04897114,25,2,1,,A,25,E,110,D
20223,04897114,25,3,1,,A,122,E,210,D
20223,04898374,19,0,1,2,D,,H,,A
20223,04898374,19,1,1,,A,242,E,100,D
20223,04898374,19,2,1,,A,97,E,110,D
20223,04898374,19,3,1,,A,162,E,120,D
20223,04898374,19,4,1,,A,18,E,140,D
20223,04898374,19,5,1,,A,1217,E,150,D
20223,04898374,19,6,1,,A,154,E,160,D
20223,04898374,19,7,1,,A,110,E,190,D
20223,04899244,41,0,1,1,D,,H,,A
20223,04899244,41,1,1,,A,48,E,100,D
20223,04899244,41,2,1,,A,23,E,110,D
20223,04899244,41,3,1,,A,31,E,120,D
20223,04899244,41,4,1,,A,3,E,140,D
20223,04899244,41,5,1,,A,243,E,150,D
20223,04899244,41,6,1,,A,30,E,160,D
20223,04899244,41,7,1,,A,22,E,190,D
20223,04899584,20,0,1,2,D,,H,,A
20223,04899584,20,1,1,,A,152,E,100,D
20223,04899584,20,2,1,,A,26,E,110,D
20223,04899584,20,3,1,,A,70,E,120,D
20223,04899584,20,4,1,,A,385,E,130,D
20223,04899584,20,5,1,,A,7,E,140,D
20223,04899584,20,6,1,,A,566,E,150,D
20223,04899584,20,7,1,,A,105,E,160,D
20223,04899584,20,8,1,,A,6,E,170,D
20223,04899584,20,9,1,,A,106,E,180,D
20223,04899584,20,10,1,,A,77,E,190,D
20223,04900634,22,0,1,2,D,,H,,A
20223,04900634,22,1,1,,A,138,E,100,D
20223,04900634,22,2,1,,A,58,E,110,D
20223,04900634,22,3,1,,A,150,E,120,D
20223,04900634,22,4,1,,A,570,E,150,D
20223,04900634,22,5,1,,A,84,E,190,D
20223,04900904,18,0,1,2,D,,H,,A
20223,04900904,18,1,1,,A,22,E,120,D
20223,04900904,18,2,1,,A,3,E,140,D
20223,04900904,18,3,1,,A,87,E,150,D
20223,04900904,18,4,1,,A,16,E,160,D
20223,04900904,18,5,1,,A,1,E,170,D
20223,04900904,18,6,1,,A,1,E,190,D
20223,04902804,16,0,1,1,D,,H,,A
20223,04902804,16,1,1,,A,27,E,100,D
20223,04902804,16,2,1,,A,11,E,110,D
20223,04902804,16,3,1,,A,32,E,120,D
20223,04902804,16,4,1,,A,114,E,150,D
20223,04902804,16,5,1,,A,16,E,190,D
20223,04904104,28,0,1,1,D,,H,,A
20223,04904104,28,1,1,,A,58,E,100,D
20223,04904104,28,2,1,,A,12,E,110,D
20223,04905264,46,0,1,1,D,,H,,A
20223,04905264,46,1,1,,A,24,E,100,D
20223,04905264,46,2,1,,A,8,E,110,D
20223,04905264,46,3,1,,A,18,E,120,D
20223,04905264,46,4,1,,A,7,E,140,D
20223,04905264,46,5,1,,A,125,E,150,D
20223,04905264,46,6,1,,A,7,E,190,D
20223,04905264,46,7,1,,A,28,E,210,D
20223,04905264,46,8,1,,A,8,E,220,D
20223,04909504,30,0,1,1,D,,H,,A
20223,04909504,30,1,1,,A,30,E,100,D
20223,04909504,30,2,1,,A,15,E,110,D
20223,04909504,30,3,1,,A,19,E,120,D
20223,04909504,30,4,1,,A,2,E,140,D
20223,04909504,30,5,1,,A,152,E,150,D
20223,04909504,30,6,1,,A,19,E,160,D
20223,04909504,30,7,1,,A,13,E,190,D
20223,04912464,13,0,1,1,D,,H,,A
20223,04912464,13,1,1,,A,26,E,100,D
20223,04912464,13,2,1,,A,4,E,110,D
20223,04912674,31,0,1,1,D,,H,,A
20223,04912674,31,1,1,,A,73,E,210,D
20223,04912674,31,2,1,,A,27,E,220,D
20223,04912734,49,0,1,3,D,,H,,A
20223,04912734,49,1,1,,A,10,E,210,D
20223,04912734,49,2,1,,A,5,E,220,D
20223,04913444,36,0,1,2,D,,H,,A
20223,04913444,36,1,1,,A,364,E,100,D
20223,04913444,36,2,1,,A,148,E,110,D
20223,04913444,36,3,1,,A,236,E,120,D
20223,04913444,36,4,1,,A,28,E,140,D
20223,04913444,36,5,1,,A,1826,E,150,D
20223,04913444,36,6,1,,A,232,E,160,D
20223,04913444,36,7,1,,A,166,E,190,D
20223,04914704,38,0,1,1,D,,H,,A
20223,04914704,38,1,1,,A,135,E,100,D
20223,04914704,38,2,1,,A,44,E,110,D
20223,04914704,38,3,1,,A,100,E,120,D
20223,04914704,38,4,1,,A,486,E,130,D
20223,04914704,38,5,1,,A,15,E,140,D
20223,04914704,38,6,1,,A,678,E,150,D
20223,04914704,38,7,1,,A,42,E,190,D
20223,04915774,27,0,1,1,D,,H,,A
20223,04915774,27,1,1,,A,19,E,100,D
20223,04915774,27,2,1,,A,4,E,110,D
20223,04915774,27,3,1,,A,12,E,120,D
20223,04915774,27,4,1,,A,2,E,140,D
20223,04915774,27,5,1,,A,147,E,150,D
20223,04915774,27,6,1,,A,4,E,170,D
20223,04915774,27,7,1,,A,12,E,190,D
20223,04915814,48,0,1,3,D,,H,,A
20223,04915814,48,1,1,,A,1,E,120,D
20223,04915814,48,2,1,,A,14,E,150,D
20223,04916114,24,0,1,1,D,,H,,A
20223,04916114,24,1,1,,A,459,E,100,D
20223,04916114,24,2,1,,A,115,E,110,D
20223,04916114,24,3,1,,A,326,E,210,D
20223,04916754,35,0,1,1,D,,H,,A
20223,04916754,35,1,1,,A,72,E,100,D
20223,04916754,35,2,1,,A,28,E,110,D
20223,04917084,19,0,1,1,D,,H,,A
20223,04917084,19,1,1,,A,84,E,100,D
20223,04917084,19,2,1,,A,35,E,110,D
20223,04917084,19,3,1,,A,90,E,120,D
20223,04917084,19,4,1,,A,399,E,130,D
20223,04917084,19,5,1,,A,342,E,150,D
20223,04917084,19,6,1,,A,50,E,190,D
20223,04917354,51,0,1,1,D,,H,,A
20223,04917354,51,1,1,,A,262,E,100,D
20223,04917354,51,2,1,,A,88,E,110,D
20223,04917874,13,0,1,1,D,,H,,A
20223,04917874,13,1,1,,A,103,E,100,D
20223,04917874,13,2,1,,A,17,E,110,D
20223,04917984,37,0,1,1,D,,H,,A
20223,04917984,37,1,1,,A,10,E,210,D
20223,04917984,37,2,1,,A,5,E,220,D
20223,04920004,39,0,1,1,D,,H,,A
20223,04920004,39,1,1,,A,97,E,100,D
20223,04920004,39,2,1,,A,33,E,110,D
20223,04920004,39,3,1,,A,76,E,120,D
20223,04920004,39,4,1,,A,11,E,140,D
20223,04920004,39,5,1,,A,502,E,150,D
20223,04920004,39,6,1,,A,31,E,190,D
20223,04921234,43,0,1,1,D,,H,,A
20223,04921234,43,1,1,,A,3,E,120,D
20223,04921234,43,2,1,,A,41,E,150,D
20223,04921234,43,3,1,,A,3,E,170,D
20223,04921234,43,4,1,,A,3,E,190,D
20223,04921824,13,0,1,1,D,,H,,A
20223,04921824,13,1,1,,A,59,E,120,D
20223,04921824,13,2,1,,A,1,E,140,D
20223,04921824,13,3,1,,A,296,E,150,D
20223,04921824,13,4,1,,A,29,E,160,D
20223,04921824,13,5,1,,A,52,E,190,D
20223,04921824,13,6,1,,A,49,E,210,D
20223,04921824,13,7,1,,A,14,E,220,D
20223,04922004,30,0,1,1,D,,H,,A
20223,04922004,30,1,1,,A,86,E,100,D
20223,04922004,30,2,1,,A,31,E,110,D
20223,04922004,30,3,1,,A,102,E,210,D
20223,04922004,30,4,1,,A,31,E,220,D
20223,04922524,50,0,1,1,D,,H,,A
20223,04922524,50,1,1,,A,87,E,100,D
20223,04922524,50,2,1,,A,34,E,110,D
20223,04922524,50,3,1,,A,55,E,120,D
20223,04922524,50,4,1,,A,6,E,140,D
20223,04922524,50,5,1,,A,426,E,150,D
20223,04922524,50,6,1,,A,54,E,160,D
20223,04922524,50,7,1,,A,38,E,190,D
20223,04924074,23,0,1,1,D,,H,,A
20223,04924074,23,1,1,,A,7,E,100,D
20223,04924074,23,2,1,,A,2,E,110,D
20223,04924074,23,3,1,,A,5,E,120,D
20223,04924074,23,4,1,,A,31,E,130,D
20223,04924074,23,5,1,,A,38,E,150,D
20223,04924074,23,6,1,,A,2,E,190,D
20223,04924574,28,0,1,1,D,,H,,A
20223,04924574,28,1,1,,A,106,E,100,D
20223,04924574,28,2,1,,A,20,E,110,D
20223,04924574,28,3,1,,A,134,E,210,D
20223,04924574,28,4,1,,A,40,E,220,D
20223,04924724,27,0,1,1,D,,H,,A
20223,04924724,27,1,1,,A,83,E,100,D
20223,04924724,27,2,1,,A,17,E,110,D
20223,04927454,34,0,1,1,D,,H,,A
20223,04927454,34,1,1,,A,300,E,130,D
20223,04928454,53,0,1,1,D,,H,,A
20223,04928454,53,1,1,,A,96,E,100,D
20223,04928454,53,2,1,,A,38,E,110,D
20223,04928454,53,3,1,,A,61,E,120,D
20223,04928454,53,4,1,,A,7,E,140,D
20223,04928454,53,5,1,,A,473,E,150,D
20223,04928454,53,6,1,,A,60,E,160,D
20223,04928454,53,7,1,,A,43,E,190,D
20223,04929014,25,0,1,2,D,,H,,A
20223,04929014,25,1,1,,A,45,E,100,D
20223,04929014,25,2,1,,A,9,E,110,D
20223,04929014,25,3,1,,A,42,E,120,D
20223,04929014,25,4,1,,A,5,E,140,D
20223,04929014,25,5,1,,A,145,E,150,D
20223,04929014,25,6,1,,A,20,E,160,D
20223,04929014,25,7,1,,A,2,E,170,D
20223,04929014,25,8,1,,A,2,E,190,D
20223,04929494,12,0,1,1,D,,H,,A
20223,04929494,12,1,1,,A,10,E,210,D
20223,04929494,12,2,1,,A,3,E,220,D
20223,04930064,6,0,1,1,D,,H,,A
20223,04930064,6,1,1,,A,49,E,100,D
20223,04930064,6,2,1,,A,7,E,110,D
20223,04930064,6,3,1,,A,61,E,120,D
20223,04930064,6,4,1,,A,2,E,140,D
20223,04930064,6,5,1,,A,338,E,150,D
20223,04930064,6,6,1,,A,34,E,160,D
20223,04930064,6,7,1,,A,59,E,190,D
20223,04931293,33,0,1,1,D,,H,,A
20223,04931293,33,1,1,,A,11,E,100,D
20223,04931293,33,2,1,,A,3,E,110,D
20223,04931293,33,3,1,,A,8,E,120,D
20223,04931293,33,4,1,,A,42,E,130,D
20223,04931293,33,5,1,,A,1,E,140,D
20223,04931293,33,6,1,,A,65,E,150,D
20223,04931293,33,7,1,,A,3,E,190,D
20223,04931293,33,8,1,,A,13,E,210,D
20223,04931293,33,9,1,,A,4,E,220,D
20223,04931463,49,0,1,1,D,,H,,A
20223,04931463,49,1,1,,A,18,E,100,D
20223,04931463,49,2,1,,A,3,E,110,D
20223,04931463,49,3,1,,A,14,E,120,D
20223,04931463,49,4,1,,A,49,E,130,D
20223,04931463,49,5,1,,A,72,E,150,D
20223,04931463,49,6,1,,A,13,E,160,D
20223,04931463,49,7,1,,A,13,E,180,D
20223,04931463,49,8,1,,A,9,E,190,D
20223,04931473,39,0,1,1,D,,H,,A
20223,04931473,39,1,1,,A,68,E,100,D
20223,04931473,39,2,1,,A,22,E,110,D
20223,04931473,39,3,1,,A,49,E,120,D
20223,04931473,39,4,1,,A,7,E,140,D
20223,04931473,39,5,1,,A,334,E,150,D
20223,04931473,39,6,1,,A,20,E,190,D
20223,04931533,54,0,1,1,D,,H,,A
20223,04931533,54,1,1,,A,272,E,100,D
20223,04931533,54,2,1,,A,109,E,110,D
20223,04931533,54,3,1,,A,176,E,120,D
20223,04931533,54,4,1,,A,760,E,130,D
20223,04931533,54,5,1,,A,21,E,140,D
20223,04931533,54,6,1,,A,1365,E,150,D
20223,04931533,54,7,1,,A,173,E,160,D
20223,04931533,54,8,1,,A,124,E,190,D
20223,04932123,25,0,1,2,D,,H,,A
20223,04932123,25,1,1,,A,27,E,120,D
20223,04932123,25,2,1,,A,136,E,150,D
20223,04932123,25,3,1,,A,13,E,160,D
20223,04932123,25,4,1,,A,24,E,190,D
20223,04934183,15,0,1,1,D,,H,,A
20223,04934183,15,1,1,,A,248,G,100,D
20223,04934183,15,2,1,,A,105,G,110,D
20223,04934183,15,3,1,,A,270,G,120,D
20223,04934183,15,4,1,,A,1197,G,130,D
20223,04934183,15,5,1,,A,1028,G,150,D
20223,04934183,15,6,1,,A,152,G,190,D
20223,04937083,31,0,1,1,D,,H,,A
20223,04937083,31,1,1,,A,27,E,100,D
20223,04937083,31,2,1,,A,8,E,110,D
20223,04937083,31,3,1,,A,29,E,210,D
20223,04937083,31,4,1,,A,8,E,220,D
20223,04939293,60,0,1,1,D,,H,,A
20223,04939293,60,1,1,,A,60,E,100,D
20223,04939293,60,2,1,,A,24,E,110,D
20223,04939923,42,0,1,3,D,,H,,A
20223,04939923,42,1,1,,A,183,E,100,D
20223,04939923,42,2,1,,A,73,E,110,D
20223,04939923,42,3,1,,A,118,E,120,D
20223,04939923,42,4,1,,A,14,E,140,D
20223,04939923,42,5,1,,A,913,E,150,D
20223,04939923,42,6,1,,A,116,E,160,D
20223,04939923,42,7,1,,A,83,E,190,D
20223,04940143,10,0,1,2,D,,H,,A
20223,04940143,10,1,1,,A,81,G,100,D
20223,04940143,10,2,1,,A,35,G,110,D
20223,04940143,10,3,1,,A,90,G,120,D
20223,04940143,10,4,1,,A,402,G,130,D
20223,04940143,10,5,1,,A,342,G,150,D
20223,04940143,10,6,1,,A,50,G,190,D
20223,04940483,47,0,1,1,D,,H,,A
20223,04940483,47,1,1,,A,39,E,210,D
20223,04940483,47,2,1,,A,11,E,220,D
20223,04941693,38,0,1,1,D,,H,,A
20223,04941693,38,1,1,,A,160,E,100,D
20223,04941693,38,2,1,,A,40,E,110,D
20223,04942313,86,0,1,1,D,,H,,A
20223,04942313,86,1,1,,A,71,E,100,D
20223,04942313,86,2,1,,A,28,E,110,D
20223,04942313,86,3,1,,A,201,E,130,D
20223,04943333,17,0,1,1,D,,H,,A
20223,04943333,17,1,1,,A,468,E,100,D
20223,04943333,17,2,1,,A,102,E,110,D
20223,04943333,17,3,1,,A,392,E,120,D
20223,04943333,17,4,1,,A,61,E,140,D
20223,04943333,17,5,1,,A,1506,E,150,D
20223,04943333,17,6,1,,A,215,E,160,D
20223,04943333,17,7,1,,A,28,E,170,D
20223,04943333,17,8,1,,A,28,E,190,D
20223,04945253,7,0,1,1,D,,H,,A
20223,04945253,7,1,1,,A,334,E,100,D
20223,04945253,7,2,1,,A,78,E,110,D
20223,04945253,7,3,1,,A,277,E,120,D
20223,04945253,7,4,1,,A,43,E,140,D
20223,04945253,7,5,1,,A,1075,E,150,D
20223,04945253,7,6,1,,A,153,E,160,D
20223,04945253,7,7,1,,A,20,E,170,D
20223,04945253,7,8,1,,A,20,E,190,D
20223,04948553,41,0,1,6,D,,H,,A
20223,04948553,41,1,1,,A,280,E,100,D
20223,04948553,41,2,1,,A,120,E,110,D
20223,04949223,49,0,1,1,D,,H,,A
20223,04949223,49,1,1,,A,5,E,120,D
20223,04949223,49,2,1,,A,24,E,150,D
20223,04949223,49,3,1,,A,4,E,160,D
20223,04949223,49,4,1,,A,4,E,180,D
20223,04949223,49,5,1,,A,3,E,190,D
20223,04951063,25,0,1,13,D,,H,,A
20223,04951063,25,1,1,,A,340,E,100,D
20223,04951063,25,2,1,,A,115,E,110,D
20223,04951093,42,0,1,2,D,,H,,A
20223,04951093,42,1,1,,A,98,E,100,D
20223,04951093,42,2,1,,A,32,E,110,D
20223,04951093,42,3,1,,A,72,E,120,D
20223,04951093,42,4,1,,A,10,E,140,D
20223,04951093,42,5,1,,A,489,E,150,D
20223,04951093,42,6,1,,A,30,E,190,D
20223,04952173,15,0,1,2,D,,H,,A
20223,04952173,15,1,1,,A,276,E,100,D
20223,04952173,15,2,1,,A,69,E,110,D
20223,04952853,24,0,1,1,D,,H,,A
20223,04952853,24,1,1,,A,456,E,100,D
20223,04952853,24,2,1,,A,182,E,110,D
20223,04952853,24,3,1,,A,294,E,120,D
20223,04952853,24,4,1,,A,1262,E,130,D
20223,04952853,24,5,1,,A,35,E,140,D
20223,04952853,24,6,1,,A,2275,E,150,D
20223,04952853,24,7,1,,A,289,E,160,D
20223,04952853,24,8,1,,A,207,E,190,D
