QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,CLOTHYD,CLOTHYD_,CLSVGFTC,CLSV_FTC,CLOTHMOD,CLOT_MOD,CLSRVCX,CLSRVCX_,CLOTHD1,CLOTHD1_,CLOTHD2,CLOTHD2_,CLOTHD3,CLOTHD3_,CLOTHD4,CLOTHD4_,CLOTHD5,CLOTHD5_,CLOTHD6,CLOTHD6_,CLOTHD7,CLOTHD7_,CLOTHD8,CLOTHD8_,CLOTHD9,CLOTHD9_
20222,05014111,5,0,1,380,D,1,D,02,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05014391,1,0,1,380,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05015111,1,0,1,450,D,1,D,03,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05015621,4,0,1,470,D,1,D,03,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05015851,1,0,1,450,D,1,D,02,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05016091,1,0,1,380,D,1,D,01,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05016171,2,0,1,380,D,1,D,02,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05016171,3,0,1,450,D,1,D,03,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05016871,2,0,1,450,D,1,D,03,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05017131,1,0,1,370,D,1,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05017382,1,0,1,380,D,2,D,02,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05017891,8,0,1,450,D,1,D,02,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05017961,1,0,1,120,D,1,D,03,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05018141,2,0,1,450,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05018241,2,0,1,380,D,1,D,03,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05018501,1,0,1,380,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05018571,10,0,1,490,D,1,D,02,D,172,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05018781,1,0,1,380,D,2,D,03,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05018851,11,0,1,450,D,1,D,02,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05018851,12,0,1,450,D,1,D,02,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05018851,13,0,1,480,D,1,D,02,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05018881,7,0,1,470,D,1,D,01,D,15,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05019021,3,0,1,380,D,1,D,02,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05019241,1,0,1,470,D,1,D,01,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05019871,1,0,1,450,D,1,D,03,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05020171,6,0,1,400,D,1,D,02,D,,H,380,D,370,D,,A,,A,,A,,A,,A,,A,,A
20222,05020171,6,1,1,380,D,1,D,02,D,476,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05020171,6,2,1,370,D,1,D,02,D,224,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05020301,3,0,1,380,D,1,D,02,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05020901,4,0,1,450,D,1,D,01,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05020911,1,0,1,470,D,1,D,01,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05021091,3,0,1,370,D,1,D,03,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05021191,1,0,1,380,D,2,D,01,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05021421,2,0,1,450,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05021741,2,0,1,120,D,1,D,01,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05022221,3,0,1,450,D,1,D,01,D,50,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05022311,12,0,1,120,D,1,D,01,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05022311,13,0,1,120,D,1,D,02,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05022311,14,0,1,380,D,1,D,01,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05022581,1,0,1,380,D,1,D,03,D,64,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05024291,1,0,1,380,D,2,D,03,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05024541,6,0,1,460,D,1,D,04,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05024621,3,0,1,450,D,1,D,02,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05024711,3,0,1,120,D,1,D,03,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05024761,6,0,1,380,D,1,D,04,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05025241,3,0,1,380,D,1,D,02,D,1400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05025481,1,0,1,370,D,2,D,04,D,545,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05025541,3,0,1,370,D,1,D,04,D,134,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05025541,4,0,1,380,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05026111,3,0,1,470,D,1,D,04,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05026231,1,0,1,470,D,1,D,02,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05026691,1,0,1,470,D,1,D,04,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05027051,2,0,1,380,D,1,D,03,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05027051,3,0,1,480,D,1,D,03,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05027153,4,0,1,460,D,1,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05027261,1,0,1,450,D,1,D,04,D,216,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05027271,1,0,1,370,D,1,D,04,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05027551,3,0,1,120,D,1,D,03,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05027781,5,0,1,380,D,1,D,03,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05027961,5,0,1,470,D,1,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05028691,3,0,1,380,D,1,D,03,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05028691,4,0,1,380,D,1,D,04,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05028801,8,0,1,380,D,1,D,02,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05028811,1,0,1,120,D,1,D,03,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05029391,10,0,1,380,D,1,D,04,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05029491,1,0,1,450,D,1,D,04,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05029801,1,0,1,480,D,1,D,04,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05030421,1,0,1,380,D,1,D,02,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05031041,2,0,1,120,D,1,D,02,D,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05031041,3,0,1,480,D,1,D,02,D,93,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05031041,681,0,1,480,D,1,D,03,D,93,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05031041,682,0,1,480,D,1,D,04,D,93,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05031101,3,0,1,380,D,1,D,03,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05031561,5,0,1,370,D,1,D,04,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05032181,2,0,1,380,D,1,D,04,D,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05032413,1,0,1,380,D,1,D,04,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05032501,4,0,1,380,D,1,D,02,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05032951,2,0,1,380,D,1,D,04,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05033061,5,0,1,370,D,1,D,02,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05033101,1,0,1,380,D,1,D,03,D,1358,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05033101,2,0,1,380,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05033161,1,0,1,380,D,1,D,03,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05033161,2,0,1,380,D,1,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05033261,2,0,1,120,D,1,D,03,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05033351,2,0,1,370,D,1,D,03,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05033501,3,0,1,380,D,1,D,03,D,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05033601,2,0,1,370,D,1,D,02,D,10000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05033921,2,0,1,120,D,1,D,02,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05034201,3,0,1,380,D,1,D,04,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05034311,2,0,1,470,D,1,D,03,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05034511,6,0,1,370,D,1,D,05,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05034821,1,0,1,380,D,1,D,04,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05035821,3,0,1,450,D,1,D,04,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05036821,1,0,1,120,D,1,D,04,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05036871,1,0,1,380,D,1,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05037681,4,0,1,380,D,1,D,04,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05037781,4,0,1,120,D,1,D,04,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05038191,3,0,1,120,D,1,D,04,D,161,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05038601,2,0,1,370,D,1,D,05,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05038601,3,0,1,470,D,1,D,05,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05038761,6,0,1,470,D,1,D,03,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05038761,7,0,1,470,D,1,D,04,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05038761,8,0,1,470,D,1,D,05,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05039311,2,0,1,380,D,1,D,05,D,17,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05039881,4,0,1,370,D,1,D,04,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05039881,5,0,1,370,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05039881,6,0,1,380,D,1,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05039881,7,0,1,470,D,1,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05039931,7,0,1,380,D,2,D,03,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05040721,1,0,1,380,D,1,D,05,D,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05040901,3,0,1,470,D,1,D,03,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05041751,2,0,1,380,D,1,D,04,D,4500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05041901,7,0,1,370,D,1,D,05,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05042082,5,0,1,370,D,1,D,05,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05042082,6,0,1,380,D,1,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05042082,7,0,1,380,D,1,D,05,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05042082,8,0,1,450,D,1,D,05,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05042791,5,0,1,370,D,1,D,04,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05042801,6,0,1,120,D,1,D,03,D,638,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05042801,7,0,1,450,D,1,D,03,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05043881,2,0,1,120,D,1,D,03,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05044661,2,0,1,380,D,1,D,05,D,2655,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20222,05045211,3,0,1,120,D,1,D,04,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04895164,6,0,1,120,D,1,D,06,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04895204,2,0,1,450,D,1,D,05,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04896284,1,0,1,120,D,1,D,05,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04896634,1,0,1,380,D,1,D,05,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04897464,3,0,1,380,D,1,D,05,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04897464,4,0,1,380,D,2,D,06,D,81,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04898114,6,0,1,370,D,1,D,05,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04898254,2,0,1,120,D,1,D,04,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04898484,2,0,1,380,D,1,D,04,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04898504,6,0,1,380,D,1,D,05,D,265,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04899024,2,0,1,380,D,1,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04899424,4,0,1,380,D,1,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04899424,5,0,1,380,D,1,D,05,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04899424,6,0,1,380,D,1,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04899904,3,0,1,120,D,1,D,06,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04899904,4,0,1,450,D,1,D,06,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04901014,3,0,1,460,D,1,D,04,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04901394,3,0,1,380,D,1,D,06,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04901874,2,0,1,380,D,1,D,04,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04901894,2,0,1,380,D,2,D,05,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04903054,2,0,1,380,D,2,D,05,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04903224,1,0,1,370,D,1,D,05,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04903224,2,0,1,450,D,1,D,04,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04903394,2,0,1,380,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04903904,2,0,1,380,D,1,D,06,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04904034,3,0,1,450,D,1,D,06,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04904464,6,0,1,120,D,1,D,04,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04904464,682,0,1,120,D,1,D,05,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04904464,683,0,1,120,D,1,D,06,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04904774,1,0,2,120,D,1,D,04,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04905214,2,0,1,370,D,1,D,05,D,81,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906004,1,0,1,380,D,1,D,06,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906104,2,0,1,120,D,1,D,05,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906314,6,0,1,380,D,1,D,05,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906314,7,0,1,380,D,1,D,05,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906844,7,0,1,120,D,1,D,07,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906844,8,0,2,120,D,1,D,05,D,380,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04906844,9,0,2,380,D,1,D,05,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04907124,1,0,1,480,D,1,D,06,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04907554,3,0,1,380,D,1,D,07,D,59,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04907764,1,0,1,470,D,1,D,07,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908584,1,0,1,470,D,1,D,07,D,117,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908684,8,0,1,460,D,1,D,06,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908684,9,0,1,460,D,1,D,07,D,108,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908684,10,0,1,470,D,1,D,05,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908684,11,0,1,470,D,1,D,06,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908684,12,0,1,470,D,1,D,07,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908764,7,0,1,470,D,1,D,06,D,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908794,2,0,1,470,D,1,D,07,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908794,3,0,2,120,D,1,D,05,D,550,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04908794,4,0,2,470,D,1,D,05,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909084,4,0,1,380,D,1,D,06,D,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909114,1,0,1,380,D,1,D,06,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909114,2,0,2,380,D,1,D,05,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909114,3,0,2,470,D,1,D,05,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909194,3,0,1,450,D,1,D,05,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909324,2,0,1,380,D,1,D,07,D,86,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909464,4,0,1,380,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909564,4,0,1,380,D,2,D,07,D,370,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909604,4,0,1,120,D,1,D,05,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909604,5,0,2,450,D,1,D,05,D,98,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04909654,2,0,1,380,D,1,D,07,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04910114,6,0,1,450,D,1,D,07,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04910274,2,0,1,460,D,1,D,07,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04910314,3,0,1,380,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04910524,1,0,1,120,D,1,D,05,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911504,3,0,1,120,D,1,D,06,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911504,4,0,1,120,D,2,D,07,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911504,5,0,2,380,D,1,D,05,D,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911644,1,0,1,120,D,1,D,07,D,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911674,2,0,1,470,D,1,D,06,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04911814,1,0,1,120,D,1,D,06,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04912084,4,0,1,380,D,1,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04912324,3,0,1,380,D,1,D,05,D,74,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04912404,2,0,1,470,D,1,D,05,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04912604,1,0,2,460,D,1,D,05,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04912694,1,0,1,380,D,1,D,06,D,2671,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04912694,2,0,1,400,D,1,D,07,D,,H,370,D,380,D,,A,,A,,A,,A,,A,,A,,A
20223,04912694,2,1,1,370,D,1,D,07,D,294,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04912694,2,2,1,380,D,1,D,07,D,80,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04913024,4,0,1,460,D,1,D,07,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04913024,5,0,1,380,D,1,D,07,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04913574,1,0,2,380,D,2,D,05,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04913654,6,0,1,380,D,1,D,07,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04913894,5,0,2,370,D,1,D,05,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04914054,2,0,2,450,D,1,D,05,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04914294,2,0,1,380,D,1,D,06,D,34,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04914734,1,0,1,370,D,1,D,06,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04915034,2,0,1,380,D,1,D,05,D,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04915114,2,0,1,400,D,1,D,07,D,,H,400,D,120,D,,A,,A,,A,,A,,A,,A,,A
20223,04915114,2,1,1,120,D,1,D,07,D,430,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04915114,2,2,1,370,D,1,D,07,D,70,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04915314,4,0,2,380,D,1,D,05,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04916244,1,0,1,120,D,1,D,07,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04916344,6,0,2,370,D,1,D,05,D,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04916364,1,0,1,370,D,1,D,06,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04916664,4,0,1,380,D,1,D,06,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04917354,4,0,1,380,D,2,D,05,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04917444,3,0,1,380,D,1,D,05,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04917874,1,0,1,370,D,1,D,06,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04918834,1,0,1,450,D,1,D,08,D,37,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04919154,4,0,2,380,D,1,D,06,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04919154,5,0,2,380,D,2,D,06,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04919154,6,0,2,480,D,2,D,06,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04919494,3,0,1,450,D,1,D,06,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04919524,4,0,1,380,D,1,D,06,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04920054,1,0,1,470,D,2,D,08,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04920664,1,0,1,370,D,1,D,07,D,426,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04920664,2,0,1,380,D,1,D,06,D,448,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04920684,1,0,1,380,D,1,D,08,D,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04920684,2,0,1,460,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04920684,3,0,1,470,D,1,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04920684,4,0,1,470,D,1,D,08,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04921364,2,0,1,380,D,1,D,07,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04921404,2,0,1,120,D,1,D,08,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04921404,3,0,1,370,D,1,D,06,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04921454,1,0,1,380,D,1,D,08,D,15,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04921644,7,0,1,380,D,1,D,07,D,214,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04921644,8,0,1,450,D,1,D,06,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922004,1,0,1,120,D,1,D,08,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922054,2,0,1,380,D,1,D,08,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20223,04922344,4,0,1,380,D,1,D,07,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
